,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
56,BSP1005,LECTURE F2,34,3,1,1,999,SCHOOL OF BUSINESS,Returning Students and New Students [P]
57,BSP1005,LECTURE F2,7,8,1,26,829,SCHOOL OF BUSINESS,NUS Students [G]
58,BSP2001,LECTURE A1,78,2,1,1,55,SCHOOL OF BUSINESS,Returning Students and New Students [P]
59,BSP2001,LECTURE A1,26,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
60,BSP2005,LECTURE E1,5,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
61,BSP2005,LECTURE E1,3,9,152,805,1671,SCHOOL OF BUSINESS,Returning Students and New Students [P]
62,BSP2005,LECTURE E1,15,1,1,1,1,SCHOOL OF BUSINESS,NUS Students [G]
63,BSP2005,LECTURE E2,5,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
64,BSP3001,SECTIONAL TEACHING A1,1,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
65,BSP3001,SECTIONAL TEACHING A10,10,2,10,1,10,SCHOOL OF BUSINESS,Returning Students and New Students [P]
66,BSP3001,SECTIONAL TEACHING A2,7,1,1905,1,1905,SCHOOL OF BUSINESS,Returning Students and New Students [P]
67,BSP3001,SECTIONAL TEACHING A3,1,1,1,1,1,SCHOOL OF BUSINESS,Returning Students and New Students [P]
68,BSP3001,SECTIONAL TEACHING A4,8,5,2,1,1203,SCHOOL OF BUSINESS,Returning Students and New Students [P]
69,BSP3001,SECTIONAL TEACHING A5,4,3,720,1,887,SCHOOL OF BUSINESS,Returning Students and New Students [P]
70,BSP3001,SECTIONAL TEACHING A6,8,2,1,1,500,SCHOOL OF BUSINESS,Returning Students and New Students [P]
71,BSP3001,SECTIONAL TEACHING A7,12,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
72,BSP3001,SECTIONAL TEACHING A9,10,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
73,BU4180,LECTURE 1,13,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
74,BU4280,LECTURE 1,10,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
75,BU4491,LECTURE 1,50,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
76,CE2112,LECTURE 1,94,1,100,1,100,ENGINEERING,Returning Students and New Students [P]
77,CE2112,LECTURE 1,20,0,0,0,0,ENGINEERING,Reserved for [G] in later round
78,CE2164,LECTURE 1,90,3,1,1,100,ENGINEERING,Returning Students and New Students [P]
79,CE2183,LECTURE 1,85,2,1,1,100,ENGINEERING,Returning Students and New Students [P]
80,CE2183,LECTURE 1,20,0,0,0,0,ENGINEERING,Reserved for [G] in later round
81,CE3116,LECTURE 1,62,2,1,1,1,ENGINEERING,Returning Students and New Students [P]
82,CE3132,LECTURE 1,131,1,1000,1,1000,ENGINEERING,Returning Students and New Students [P]
83,CE3155,LECTURE 1,111,3,1,1,10,ENGINEERING,Returning Students and New Students [P]
84,CE3166,LECTURE 1,103,1,1,1,1,ENGINEERING,Returning Students and New Students [P]
85,CE4103,LECTURE 1,8,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
86,CE4104,LECTURE 1,101,5,1,1,1930,ENGINEERING,Returning Students and New Students [P]
87,CE4258,LECTURE 1,46,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
88,CE5106,LECTURE 1,15,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
89,CE5107,LECTURE 1,3,5,4,500,4276,ENGINEERING,Returning Students and New Students [P]
90,CE5207,LECTURE 1,20,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
91,CE5510,LECTURE 1,12,1,1,1,1,ENGINEERING,Returning Students and New Students [P]
92,CE5513,LECTURE 1,17,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
93,CE5603,LECTURE 1,22,1,1,1,1,ENGINEERING,Returning Students and New Students [P]
94,CE5610,LECTURE 1,12,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
95,CE5710,LECTURE 1,18,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
96,CE5711,LECTURE 1,24,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
97,CE5713,LECTURE 1,27,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
98,CE5714,LECTURE 1,15,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
99,CE5806,LECTURE 1,12,4,1,1,100,ENGINEERING,Returning Students and New Students [P]
100,CE5881,LECTURE 1,15,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
101,CH1101E,LECTURE 1,93,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
102,CH1101E,LECTURE 1,50,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
103,CH2141,LECTURE 1,53,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
104,CH2141,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
105,CH2222,LECTURE 1,19,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
106,CH2222,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
107,CH2228,LECTURE 1,43,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
108,CH2228,LECTURE 1,8,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
109,CH2243,LECTURE 1,43,1,214,1,214,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
110,CH2243,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
111,CH2244,LECTURE 1,72,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
112,CH2244,LECTURE 1,13,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
113,CH2252,LECTURE 1,15,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
114,CH2252,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
115,CH2291,LECTURE 1,190,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
116,CH2291,LECTURE 1,55,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
117,CH2293,LECTURE 1,35,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
118,CH2293,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
119,CH3226,LECTURE 1,29,2,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
120,CH3226,LECTURE 1,8,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
121,CH3243,LECTURE 1,29,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
122,CH3243,LECTURE 1,13,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
123,CH3244,LECTURE 1,28,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
124,CH3244,LECTURE 1,15,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
125,CH3291,LECTURE 1,29,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
126,CH3291,LECTURE 1,15,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
127,CH4207,SEMINAR-STYLE MODULE CLASS 1,15,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
128,CH4222,LECTURE 1,31,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
129,CH4242,SEMINAR-STYLE MODULE CLASS 1,36,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
130,CH4243,SEMINAR-STYLE MODULE CLASS 1,28,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
131,CH4251,SEMINAR-STYLE MODULE CLASS 1,30,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
132,CH4261,SEMINAR-STYLE MODULE CLASS 1,27,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
133,CL1101E,LECTURE 1,125,4,1,1,100,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
134,CL1101E,LECTURE 1,50,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
135,CL2101,LECTURE 1,81,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
136,CL2101,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
137,CL2102,LECTURE 1,73,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
138,CL2102,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
139,CL2103,LECTURE 1,102,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
140,CL2103,LECTURE 1,40,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
141,CL2204,LECTURE 1,50,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
142,CL2204,LECTURE 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
143,CL2241,LECTURE 1,59,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
144,CL2281,LECTURE 1,67,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
145,CL2281,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
146,CL3201,LECTURE 1,21,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
147,CL3201,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
148,CL3202,LECTURE 1,40,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
149,CL3202,LECTURE 1,8,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
150,CL3203,LECTURE 1,21,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
151,CL3203,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
152,CL3281,LECTURE 1,30,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
153,CL3281,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
154,CM1101,LECTURE SL1,1,5,50,1000,1000,SCIENCE,Returning Students and New Students [P]
155,CM1101,LECTURE SL1,39,2,1,1,1,SCHOOL OF COMPUTING,Returning Students and New Students [P]
156,CM1121,LECTURE SL1,72,0,0,0,0,SCIENCE,Returning Students and New Students [P]
157,CM1121,LECTURE SL1,10,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
158,CM1131,LECTURE SL1,63,0,0,0,0,SCIENCE,Returning Students and New Students [P]
159,CM1161,LECTURE SL1,120,0,0,0,0,SCIENCE,Returning Students and New Students [P]
160,CM1502,LECTURE L,340,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
161,CM2101,LECTURE SL1,18,2,10,1,104,SCIENCE,Returning Students and New Students [P]
162,CM2111,LECTURE SL1,39,1,1,1,1,SCIENCE,Returning Students and New Students [P]
163,CM2121,LECTURE SL1,104,0,0,0,0,SCIENCE,Returning Students and New Students [P]
164,CM2132,LECTURE SL1,48,0,0,0,0,SCIENCE,Returning Students and New Students [P]
165,CM2142,LECTURE SL1,47,2,1,1,200,SCIENCE,Returning Students and New Students [P]
166,CM2166,LECTURE SL1,50,0,0,0,0,SCIENCE,Returning Students and New Students [P]
167,CM2167,LECTURE SL1,48,0,0,0,0,SCIENCE,Returning Students and New Students [P]
168,CM2264,LECTURE SL1,49,0,0,0,0,SCIENCE,Returning Students and New Students [P]
169,CM3212,LECTURE SL1,9,0,0,0,0,SCIENCE,Returning Students and New Students [P]
170,CM3225,LECTURE SL1,101,2,1,1,8,SCIENCE,Returning Students and New Students [P]
171,CM3231,LECTURE SL1,112,1,1,1,1,SCIENCE,Returning Students and New Students [P]
172,CM3251,LECTURE SL1,31,0,0,0,0,SCIENCE,Returning Students and New Students [P]
173,CM3262,LECTURE SL1,14,1,1100,1,1100,SCIENCE,Returning Students and New Students [P]
174,CM3264,LECTURE SL1,60,2,2,1,500,SCIENCE,Returning Students and New Students [P]
175,CM3265,LECTURE SL1,4,1,1100,1,1100,SCIENCE,Returning Students and New Students [P]
176,CM3291,LECTURE SL1,17,1,1001,1,1001,SCIENCE,Returning Students and New Students [P]
177,CM3295,LECTURE SL1,11,0,0,0,0,SCIENCE,Returning Students and New Students [P]
178,CM3301,LECTURE SL1,36,0,0,0,0,SCIENCE,Returning Students and New Students [P]
179,CM4222,LECTURE SL1,37,2,1,1,850,SCIENCE,Returning Students and New Students [P]
180,CM4241,LECTURE SL1,20,4,1,1,1000,SCIENCE,Returning Students and New Students [P]
181,CM4268,LECTURE SL1,57,1,1,1,1,SCIENCE,Returning Students and New Students [P]
182,CN1111,LECTURE L,335,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
183,CN1111,LECTURE L,5,0,0,0,0,ENGINEERING,Reserved for [G] in later round
184,CN1111E,LECTURE 1,25,3,1,1,10,ENGINEERING,Returning Students and New Students [P]
185,CN2108,LECTURE 3,3,4,1000,2500,3207,ENGINEERING,Returning Students and New Students [P]
186,CN2108,SECTIONAL TEACHING 1,29,4,1,1,10,ENGINEERING,Returning Students and New Students [P]
187,CN2108,SECTIONAL TEACHING 2,10,4,1,1,412,ENGINEERING,Returning Students and New Students [P]
188,CN2108,SECTIONAL TEACHING 4,9,3,1,1,1600,ENGINEERING,Returning Students and New Students [P]
189,CN2116,LECTURE L,121,4,1,1,900,ENGINEERING,Returning Students and New Students [P]
190,CN2116,LECTURE L,5,0,0,0,0,ENGINEERING,Reserved for [G] in later round
191,CN2116E,LECTURE 1,77,4,1,1,10,ENGINEERING,Returning Students and New Students [P]
192,CN2125,LECTURE L,89,4,1,1,1500,ENGINEERING,Returning Students and New Students [P]
193,CN2125E,LECTURE 1,328,4,1,1,10,ENGINEERING,Returning Students and New Students [P]
194,CN3109,SECTIONAL TEACHING 1,48,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
195,CN3109,SECTIONAL TEACHING 2,51,1,1,1,1,ENGINEERING,Returning Students and New Students [P]
196,CN3109,SECTIONAL TEACHING 3,15,6,1,1,3000,ENGINEERING,Returning Students and New Students [P]
197,CN3124,LECTURE L,85,3,1,1,32,ENGINEERING,Returning Students and New Students [P]
198,CN3124E,LECTURE 1,24,3,1,1,60,ENGINEERING,Returning Students and New Students [P]
199,CN4118,LECTURE L,262,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
200,CN4118R,LECTURE L,39,1,1,1,1,ENGINEERING,Returning Students and New Students [P]
201,CN4120,LECTURE L,78,13,1,1,1000,ENGINEERING,Returning Students and New Students [P]
202,CN4120R,LECTURE L,9,2,5,1,500,ENGINEERING,Returning Students and New Students [P]
203,CN4203,LECTURE L,12,6,1,1,3000,ENGINEERING,Returning Students and New Students [P]
204,CN4211,LECTURE L,1,4,1977,4598,4598,ENGINEERING,Returning Students and New Students [P]
205,CN4211R,LECTURE L,1,4,234,3102,3102,ENGINEERING,Returning Students and New Students [P]
206,CN4215E,LECTURE 1,56,6,1,1,500,ENGINEERING,Returning Students and New Students [P]
207,CN4223,LECTURE 1,43,3,100,1,2975,ENGINEERING,Returning Students and New Students [P]
208,CN4227,LECTURE L,10,2,1,1,100,ENGINEERING,Returning Students and New Students [P]
209,CN4227E,LECTURE 1,44,11,1,1,1001,ENGINEERING,Returning Students and New Students [P]
210,CN4245,LECTURE L,21,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
211,CN4245R,LECTURE L,4,1,1000,1,1000,ENGINEERING,Returning Students and New Students [P]
212,CN4247,LECTURE L,27,3,1,1,100,ENGINEERING,Returning Students and New Students [P]
213,CN4247R,LECTURE L,6,3,18,1,3313,ENGINEERING,Returning Students and New Students [P]
214,CS1101,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
215,CS1101,LECTURE 1,16,1,1,1,1,SCIENCE,Returning Students and New Students [P]
216,CS1101,LECTURE 1,6,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
217,CS1101,LECTURE 1,3,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
218,CS1101,LECTURE 2,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
219,CS1101,LECTURE 2,24,0,0,0,0,SCIENCE,Returning Students and New Students [P]
220,CS1101,LECTURE 2,9,2,1,1,100,SCHOOL OF COMPUTING,Returning Students and New Students [P]
221,CS1101,LECTURE 2,2,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
222,CS1101,LECTURE 3,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
223,CS1101,LECTURE 3,16,0,0,0,0,SCIENCE,Returning Students and New Students [P]
224,CS1101,LECTURE 3,5,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
225,CS1101,LECTURE 3,2,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
226,CS1101C,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
227,CS1101C,LECTURE 1,9,1,1,1,1,SCHOOL OF COMPUTING,Returning Students and New Students [P]
228,CS1101C,LECTURE 1,5,1,525,1,525,SCHOOL OF COMPUTING,NUS Students [G]
229,CS1101C,LECTURE 2,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
230,CS1101C,LECTURE 2,9,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
231,CS1101C,LECTURE 2,5,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
232,CS1102C,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
233,CS1102C,LECTURE 1,8,2,1,1,1,SCHOOL OF COMPUTING,Returning Students and New Students [P]
234,CS1102C,LECTURE 1,3,1,633,1,633,SCHOOL OF COMPUTING,NUS Students [G]
235,CS1102S,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
236,CS1102S,LECTURE 1,6,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
237,CS1102S,LECTURE 1,3,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
238,CS1102X,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
239,CS1102X,LECTURE 1,1,5,251,403,403,SCHOOL OF COMPUTING,Returning Students and New Students [P]
240,CS1102X,LECTURE 1,5,3,1,1,801,SCHOOL OF COMPUTING,NUS Students [G]
241,CS1102Y,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
242,CS1102Y,LECTURE 1,34,1,10,1,10,SCHOOL OF COMPUTING,Returning Students and New Students [P]
243,CS1102Y,LECTURE 1,5,1,1000,1,1000,SCHOOL OF COMPUTING,NUS Students [G]
244,CS1105,LECTURE 1,122,4,1,1,10,SCHOOL OF COMPUTING,Returning Students and New Students [P]
245,CS1105,LECTURE 1,30,0,0,0,0,SCHOOL OF COMPUTING,Reserved for [G] in later round
246,CS1105,LECTURE 2,114,1,202,1,202,SCHOOL OF COMPUTING,Returning Students and New Students [P]
247,CS1105,LECTURE 2,30,0,0,0,0,SCHOOL OF COMPUTING,Reserved for [G] in later round
248,CS1231,LECTURE 1,1,5,1,1095,1095,SCHOOL OF COMPUTING,Returning Students and New Students [P]
249,CS1231,LECTURE 2,60,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
250,CS1231,LECTURE 2,13,6,1,1,100,SCHOOL OF COMPUTING,Returning Students and New Students [P]
251,CS1231,LECTURE 2,5,0,0,0,0,SCHOOL OF COMPUTING,Reserved for [G] in later round
252,CS1280,LECTURE 1,70,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
253,CS1280,LECTURE 1,30,0,0,0,0,SCHOOL OF COMPUTING,Reserved for [G] in later round
254,CS1281,LECTURE 1,50,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
255,CS1281,LECTURE 1,50,0,0,0,0,SCHOOL OF COMPUTING,Reserved for [G] in later round
256,CS2100,LECTURE 1,48,52,52,101,1329,SCHOOL OF COMPUTING,Returning Students and New Students [P]
257,CS2100,LECTURE 1,5,2,1000,1,1300,SCHOOL OF COMPUTING,NUS Students [G]
258,CS2102,LECTURE 1,23,2,1,1,100,ENGINEERING,Returning Students and New Students [P]
259,CS2102,LECTURE 1,37,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
260,CS2102,LECTURE 1,5,3,1,1,1000,SCHOOL OF COMPUTING,NUS Students [G]
