,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
25,ACC2002,SECTIONAL TEACHING B5,5,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
26,ACC2002,SECTIONAL TEACHING B5,1,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
27,ACC2002,SECTIONAL TEACHING B6,3,1,1,1,1,SCIENCE,Returning Students [P]
28,ACC2002,SECTIONAL TEACHING B6,3,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
29,ACC2002,SECTIONAL TEACHING B7,2,0,0,0,0,SCIENCE,Returning Students [P]
30,ACC2002,SECTIONAL TEACHING B7,3,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
31,ACC2002,SECTIONAL TEACHING B8,4,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
32,ACC2002,SECTIONAL TEACHING B8,2,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
33,ACC2002,SECTIONAL TEACHING B9,4,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
34,ACC2002,SECTIONAL TEACHING B9,2,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
35,ACC4611,SECTIONAL TEACHING K1,20,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
36,ACC4611,SECTIONAL TEACHING K1,2,0,0,0,0,SCHOOL OF BUSINESS,Reserved for [G] in later round
37,ACC4612E,SECTIONAL TEACHING E1,1,1,1,1,1,SCHOOL OF BUSINESS,Returning Students [P]
38,ACC4612E,SECTIONAL TEACHING E1,2,0,0,0,0,SCHOOL OF BUSINESS,Reserved for [G] in later round
39,ACC4613,SECTIONAL TEACHING K1,2,0,0,0,0,SCHOOL OF BUSINESS,Reserved for [G] in later round
40,ACC4613,SECTIONAL TEACHING K2,2,0,0,0,0,SCHOOL OF BUSINESS,Reserved for [G] in later round
41,AR1101,DESIGN LECTURE 1,130,118,1,1,100,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
42,AR1327,LECTURE 1,160,146,1,1,100,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
43,AR2101,DESIGN LECTURE 1,20,7,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
44,AR2221,LECTURE 1,8,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [G]
45,AR2222,LECTURE 1,22,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [G]
46,AR2223,LECTURE 1,11,6,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
47,AR2224,LECTURE 1,63,89,18,670,749,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
48,AR2224,LECTURE 1,7,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [G]
49,AR2225,LECTURE 1,63,34,1,1,748,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
50,AR2723,LECTURE 1,6,7,1,1,100,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
51,AR3101,DESIGN LECTURE 1,15,2,1,1,100,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
52,AR3421,LECTURE 1,17,2,1,1,100,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
53,AR4101,DESIGN LECTURE 1,12,3,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
54,AR4103,DESIGN LECTURE 1,12,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
55,AR4322,LECTURE 1,16,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
56,AR5011,LECTURE 1,15,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
57,AR5321,LECTURE 1,21,3,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
58,AS2237,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
59,AS2237,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
60,AS3238,LECTURE 1,4,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
61,AS3238,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
62,BN4202,LECTURE 1,24,2,1,1,1,ENGINEERING,Returning Students [P]
63,BN4301,LECTURE 1,8,1,500,1,500,ENGINEERING,Returning Students [P]
64,BN4406,LECTURE 1,66,0,0,0,0,ENGINEERING,Returning Students [P]
65,BSP1005,LECTURE D1,5,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
66,BSP1005,LECTURE D1,4,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
67,BSP1005,LECTURE D1,3,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
68,BSP1005,LECTURE D1,10,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
69,BSP1005,LECTURE D1,5,4,10,1,800,SCHOOL OF BUSINESS,New Students [P]
70,BSP1005,LECTURE D1,2,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,New Students [P]
71,BSP1005,LECTURE D1,5,1,1,1,1,SCHOOL OF BUSINESS,NUS Students [G]
72,BSP1005,LECTURE D2,6,0,0,0,0,SCIENCE,Returning Students [P]
73,BSP1005,LECTURE D2,15,2,1000,1,1100,ENGINEERING,Returning Students [P]
74,BSP1005,LECTURE D2,5,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
75,BSP1005,LECTURE D2,8,0,0,0,0,SCIENCE,New Students [P]
76,BSP1005,LECTURE D2,5,3,1,1,10,ENGINEERING,New Students [P]
77,BSP1005,LECTURE D2,5,6,5,5,100,SCHOOL OF BUSINESS,New Students [P]
78,BSP1005,LECTURE D2,5,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
79,BSP1005,LECTURE D3,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
80,BSP1005,LECTURE D3,15,1,2,1,2,ENGINEERING,Returning Students [P]
81,BSP1005,LECTURE D3,4,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
82,BSP1005,LECTURE D3,4,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
83,BSP1005,LECTURE D3,7,0,0,0,0,ENGINEERING,New Students [P]
84,BSP1005,LECTURE D3,8,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
85,BSP1005,LECTURE D3,5,6,2,10,58,SCHOOL OF BUSINESS,New Students [P]
86,BSP1005,LECTURE D3,5,2,1,1,399,SCHOOL OF BUSINESS,NUS Students [G]
87,BSP2001,LECTURE X1,5,3,1,1,404,SCHOOL OF BUSINESS,Returning Students [P]
88,BSP2001,LECTURE X1,20,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
89,BSP2001,LECTURE X2,12,1,1,1,1,SCHOOL OF BUSINESS,Returning Students [P]
90,BSP2001,LECTURE X2,20,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
91,BSP2005,LECTURE E1,12,2,689,1,2800,SCHOOL OF BUSINESS,Returning Students [P]
92,BSP2005,LECTURE E1,10,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
93,BSP2005,LECTURE E2,15,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
94,BSP2005,LECTURE E2,45,1,10,1,10,SCHOOL OF BUSINESS,Returning Students [P]
95,BSP2005,LECTURE E2,5,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
96,BSP2005,LECTURE E2,10,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
97,BSP3513,SECTIONAL TEACHING V1,30,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
98,BSP3513,SECTIONAL TEACHING V1,5,0,0,0,0,SCHOOL OF BUSINESS,Reserved for [G] in later round
99,BSP3516,SECTIONAL TEACHING B1,34,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
100,BSP3516,SECTIONAL TEACHING B1,5,0,0,0,0,SCHOOL OF BUSINESS,Reserved for [G] in later round
101,BSP4513,SECTIONAL TEACHING B1,9,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
102,BSP4513,SECTIONAL TEACHING B1,3,0,0,0,0,SCHOOL OF BUSINESS,Reserved for [G] in later round
103,BSP4515,SECTIONAL TEACHING B1,22,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
104,BSP4515,SECTIONAL TEACHING B1,3,0,0,0,0,SCHOOL OF BUSINESS,Reserved for [G] in later round
105,BT2101,LECTURE 1,9,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
106,BT2101,LECTURE 1,6,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
107,BT3101,LECTURE 1,17,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
108,BT3102,LECTURE 1,12,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
109,BT3103,LECTURE 1,18,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
110,BT4212,LECTURE 1,18,1,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
111,BT4221,LECTURE 1,9,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
112,CE1109,LECTURE 1,15,0,0,0,0,ENGINEERING,Returning Students [P]
113,CE1109,LECTURE 1,10,0,0,0,0,ENGINEERING,Reserved for [G] in later round
114,CE2112,LECTURE 1,96,4,1,1,1,ENGINEERING,Returning Students [P]
115,CE2134,LECTURE 1,11,1,1,1,1,ENGINEERING,Returning Students [P]
116,CE2155,LECTURE 1,27,1,1,1,1,ENGINEERING,Returning Students [P]
117,CE2183,LECTURE 1,106,6,1,1,10,ENGINEERING,Returning Students [P]
118,CE2183,LECTURE 1,5,0,0,0,0,ENGINEERING,Reserved for [G] in later round
119,CE2184,LECTURE 1,62,3,1,1,1,ENGINEERING,Returning Students [P]
120,CE2184,LECTURE 1,5,0,0,0,0,ENGINEERING,Reserved for [G] in later round
121,CE2407,LECTURE 1,97,8,1,1,10,ENGINEERING,Returning Students [P]
122,CE2409,LECTURE 1,5,0,0,0,0,ENGINEERING,Reserved for [G] in later round
123,CE3101,PACKAGED LECTURE 1,21,0,0,0,0,ENGINEERING,Returning Students [P]
124,CE3101,PACKAGED LECTURE 1,3,0,0,0,0,ENGINEERING,Reserved for [G] in later round
125,CE3116,LECTURE 1,45,5,1,1,2,ENGINEERING,Returning Students [P]
126,CE3121,LECTURE 1,70,2,1,1,2,ENGINEERING,Returning Students [P]
127,CE3165,LECTURE 1,45,5,1,1,2,ENGINEERING,Returning Students [P]
128,CE3166,LECTURE 1,54,3,1,1,2,ENGINEERING,Returning Students [P]
129,CE4103,LECTURE DSG,46,5,1,1,1,ENGINEERING,Returning Students [P]
130,CE4104,LECTURE PRJ,66,5,1,1,1,ENGINEERING,Returning Students [P]
131,CE5101,LECTURE 1,10,1,1,1,1,ENGINEERING,Returning Students [P]
132,CE5104,LECTURE 1,9,3,1,1,5000,ENGINEERING,Returning Students [P]
133,CE5203,LECTURE 1,8,0,0,0,0,ENGINEERING,Returning Students [P]
134,CE5205,LECTURE 1,4,0,0,0,0,ENGINEERING,Returning Students [P]
135,CE5307,LECTURE 1,19,0,0,0,0,ENGINEERING,Returning Students [P]
136,CE5310,LECTURE 1,10,0,0,0,0,ENGINEERING,Returning Students [P]
137,CE5311,LECTURE 1,3,0,0,0,0,ENGINEERING,Returning Students [P]
138,CE5312,LECTURE 1,7,0,0,0,0,ENGINEERING,Returning Students [P]
139,CE5510,LECTURE 1,2,0,0,0,0,ENGINEERING,Returning Students [P]
140,CE5514,LECTURE 1,9,0,0,0,0,ENGINEERING,Returning Students [P]
141,CE5610,LECTURE 1,15,1,1,1,1,ENGINEERING,Returning Students [P]
142,CG1001,LECTURE 1,5,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Reserved for [G] in later round
143,CG3002,LECTURE 1,25,1,1,1,1,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
144,CG3207,LECTURE 1,11,1,1,1,1,ENGINEERING,Returning Students [P]
145,CG3207,LECTURE 1,45,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
146,CH1101E,LECTURE 1,11,2,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
147,CH1101E,LECTURE 1,78,37,1,1,81,ARTS & SOCIAL SCIENCES,New Students [P]
148,CH1101E,LECTURE 1,40,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
149,CH2121,LECTURE 1,7,4,81,1,101,ARTS & SOCIAL SCIENCES,Returning Students [P]
150,CH2121,LECTURE 1,7,1,11,1,11,ARTS & SOCIAL SCIENCES,New Students [P]
151,CH2121,LECTURE 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [G]
152,CH2162,LECTURE 1,7,3,1,1,101,ARTS & SOCIAL SCIENCES,Returning Students [P]
153,CH2162,LECTURE 1,8,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
154,CH2162,LECTURE 1,9,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
155,CH2222,LECTURE 1,15,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
156,CH2222,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
157,CH2222,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
158,CH2226,LECTURE 1,18,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
159,CH2226,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
160,CH2226,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
161,CH2252,LECTURE 1,13,2,1,1,101,ARTS & SOCIAL SCIENCES,Returning Students [P]
162,CH2252,LECTURE 1,10,3,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
163,CH2252,LECTURE 1,30,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
164,CH2275,LECTURE 1,47,22,1,1,1273,ARTS & SOCIAL SCIENCES,Returning Students [P]
165,CH2275,LECTURE 1,60,3,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
166,CH2275,LECTURE 1,40,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
167,CH2291,LECTURE 1,44,6,2,1,300,ARTS & SOCIAL SCIENCES,Returning Students [P]
168,CH2291,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
169,CH2291,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [G]
170,CH2295,LECTURE 1,23,3,6,1,50,ARTS & SOCIAL SCIENCES,Returning Students [P]
171,CH2295,LECTURE 1,15,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
172,CH2295,LECTURE 1,26,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [G]
173,CH3243,LECTURE 1,25,5,15,1,1050,ARTS & SOCIAL SCIENCES,Returning Students [P]
174,CH3243,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
175,CH3243,LECTURE 1,15,1,1,1,1,ARTS & SOCIAL SCIENCES,NUS Students [G]
176,CH3247,LECTURE 1,16,2,100,1,325,ARTS & SOCIAL SCIENCES,Returning Students [P]
177,CH3247,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
178,CH3247,LECTURE 1,15,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
179,CH3255,LECTURE 1,21,2,1,1,300,ARTS & SOCIAL SCIENCES,Returning Students [P]
180,CH3255,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
181,CH3255,LECTURE 1,15,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
182,CH3293,LECTURE 1,23,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
183,CH3293,LECTURE 1,9,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
184,CH3293,LECTURE 1,13,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
185,CH4204,LECTURE 1,43,6,1,1,1000,ARTS & SOCIAL SCIENCES,Returning Students [P]
186,CH4206,LECTURE 1,42,6,1,1,200,ARTS & SOCIAL SCIENCES,Returning Students [P]
187,CH4226,SEMINAR-STYLE MODULE CLASS 1,34,5,1,1,1000,ARTS & SOCIAL SCIENCES,Returning Students [P]
188,CH4243,SEMINAR-STYLE MODULE CLASS 1,42,2,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
189,CH4244,SEMINAR-STYLE MODULE CLASS 1,29,8,1,1,200,ARTS & SOCIAL SCIENCES,Returning Students [P]
190,CH4882A,SEMINAR-STYLE MODULE CLASS 1,39,5,1,1,200,ARTS & SOCIAL SCIENCES,Returning Students [P]
191,CL1101E,LECTURE 1,42,2,1,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
192,CL1101E,LECTURE 1,100,16,1,1,10,ARTS & SOCIAL SCIENCES,New Students [P]
193,CL1101E,LECTURE 1,50,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
194,CL2121,LECTURE 1,9,2,2,1,200,ARTS & SOCIAL SCIENCES,Returning Students [P]
195,CL2121,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
196,CL2121,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
197,CL2206,LECTURE 1,8,2,5,1,500,ARTS & SOCIAL SCIENCES,Returning Students [P]
198,CL2206,LECTURE 1,9,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
199,CL2206,LECTURE 1,9,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
200,CL2280,LECTURE 1,57,18,1,1,500,ARTS & SOCIAL SCIENCES,Returning Students [P]
201,CL2280,LECTURE 1,30,3,1,1,10,ARTS & SOCIAL SCIENCES,New Students [P]
202,CL2280,LECTURE 1,60,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [G]
203,CL2281,LECTURE 1,38,5,1,1,500,ARTS & SOCIAL SCIENCES,Returning Students [P]
204,CL2281,LECTURE 1,30,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
205,CL2281,LECTURE 1,30,2,1,1,1,ARTS & SOCIAL SCIENCES,NUS Students [G]
206,CL3201,LECTURE 1,9,4,5,1,497,ARTS & SOCIAL SCIENCES,Returning Students [P]
207,CL3201,LECTURE 1,4,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
208,CL3201,LECTURE 1,9,1,1,1,1,ARTS & SOCIAL SCIENCES,NUS Students [G]
209,CL3204,LECTURE 1,18,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
210,CL3204,LECTURE 1,8,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
211,CL3204,LECTURE 1,19,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
212,CL3207,LECTURE 1,17,3,1,1,30,ARTS & SOCIAL SCIENCES,Returning Students [P]
213,CL3207,LECTURE 1,9,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
214,CL3207,LECTURE 1,18,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
215,CL3285,LECTURE 1,12,5,1,1,555,ARTS & SOCIAL SCIENCES,Returning Students [P]
216,CL3285,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
217,CL3285,LECTURE 1,10,5,1,1,500,ARTS & SOCIAL SCIENCES,NUS Students [G]
218,CM1111,LECTURE SL1,260,215,1,1,220,SCIENCE,New Students [P]
219,CM1131,LECTURE SL1,260,215,1,1,220,SCIENCE,New Students [P]
220,CM1131,LECTURE SL1,3,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
221,CM1417,LECTURE SL1,15,0,0,0,0,SCIENCE,Returning Students [P]
222,CM1417,LECTURE SL1,3,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
223,CM1417,LECTURE SL1,30,17,1,1,14,SCIENCE,New Students [P]
224,CM1417,LECTURE SL1,8,4,1,1,101,SCHOOL OF COMPUTING,New Students [P]
225,CM1417,LECTURE SL1,5,0,0,0,0,SCIENCE,Reserved for [G] in later round
226,CM2101,LECTURE SL1,5,1,21,1,21,SCIENCE,Returning Students [P]
227,CM3212,LECTURE SL1,47,2,1,1,1,SCIENCE,Returning Students [P]
228,CM3221,LECTURE SL1,36,0,0,0,0,SCIENCE,Returning Students [P]
229,CM3231,LECTURE SL1,19,0,0,0,0,SCIENCE,Returning Students [P]
230,CM3242,LECTURE SL1,60,6,1,1,100,SCIENCE,Returning Students [P]
231,CM3261,LECTURE SL1,40,1,500,1,500,SCIENCE,Returning Students [P]
232,CM3291,LECTURE SL1,30,2,1,1,1,SCIENCE,Returning Students [P]
233,CM3292,LECTURE SL1,7,3,1,1,8,SCIENCE,Returning Students [P]
234,CM4215,LECTURE SL1,23,2,222,1,300,SCIENCE,Returning Students [P]
235,CM4227,LECTURE SL1,28,1,1,1,1,SCIENCE,Returning Students [P]
236,CM4242,LECTURE SL1,4,0,0,0,0,SCIENCE,Returning Students [P]
237,CM4251,LECTURE SL1,63,0,0,0,0,SCIENCE,Returning Students [P]
238,CM4254,LECTURE SL1,63,0,0,0,0,SCIENCE,Returning Students [P]
239,CM4274,LECTURE SL1,55,1,229,1,229,SCIENCE,Returning Students [P]
240,CM4282,LECTURE SL1,1,1,1,1,1,SCIENCE,Returning Students [P]
241,CN1111,LECTURE 1,2,1,3,1,3,ENGINEERING,Returning Students [P]
242,CN1111,LECTURE 1,150,140,1,1,700,ENGINEERING,New Students [P]
243,CN1111,LECTURE 1,5,0,0,0,0,ENGINEERING,Reserved for [G] in later round
244,CN2116,LECTURE 1,40,1,1,1,1,ENGINEERING,Returning Students [P]
245,CN2116,LECTURE 1,5,0,0,0,0,ENGINEERING,Reserved for [G] in later round
246,CN2121,LECTURE 1,80,8,1,1,100,ENGINEERING,Returning Students [P]
247,CN2121,LECTURE 1,5,0,0,0,0,ENGINEERING,Reserved for [G] in later round
248,CN2121E,LECTURE 1,24,0,0,0,0,ENGINEERING,Returning Students [P]
249,CN2122,LECTURE 1,74,8,1,1,1,ENGINEERING,Returning Students [P]
250,CN2122,LECTURE 1,5,0,0,0,0,ENGINEERING,Reserved for [G] in later round
251,CN2122E,LECTURE 1,10,0,0,0,0,ENGINEERING,Returning Students [P]
252,CN2125,LECTURE 1,24,2,1,1,1,ENGINEERING,Returning Students [P]
253,CN3108,SECTIONAL TEACHING 1,17,1,13,1,13,ENGINEERING,Returning Students [P]
254,CN3108,SECTIONAL TEACHING 2,2,0,0,0,0,ENGINEERING,Returning Students [P]
255,CN3108,SECTIONAL TEACHING 3,2,2,100,1,101,ENGINEERING,Returning Students [P]
256,CN3108,SECTIONAL TEACHING 4,6,1,1,1,1,ENGINEERING,Returning Students [P]
257,CN3109,SECTIONAL TEACHING 1,6,1,31,1,31,ENGINEERING,Returning Students [P]
258,CN3121,LECTURE 1,114,1,1,1,1,ENGINEERING,Returning Students [P]
259,CN3121E,LECTURE 1,52,3,1,1,10,ENGINEERING,Returning Students [P]
260,CN3124,LECTURE 1,3,3,1,1,220,ENGINEERING,Returning Students [P]
261,CN3132,LECTURE 1,132,1,1,1,1,ENGINEERING,Returning Students [P]
262,CN3132E,LECTURE 1,54,3,1,1,1,ENGINEERING,Returning Students [P]
263,CN3135,LECTURE 1,142,2,1,1,1,ENGINEERING,Returning Students [P]
264,CN3421,LECTURE 1,143,2,1,1,1,ENGINEERING,Returning Students [P]
265,CN3421E,LECTURE 1,16,4,1,1,10,ENGINEERING,Returning Students [P]
266,CN4118E,LECTURE 1,47,1,1,1,1,ENGINEERING,Returning Students [P]
267,CN4118R,LECTURE 1,148,1,25,1,25,ENGINEERING,Returning Students [P]
268,CN4122,LECTURE 1,1,2,1,10,10,ENGINEERING,Returning Students [P]
269,CN4122E,LECTURE 1,50,0,0,0,0,ENGINEERING,Returning Students [P]
270,CN4201R,LECTURE 1,79,0,0,0,0,ENGINEERING,Returning Students [P]
271,CN4205E,LECTURE 1,39,2,1,1,500,ENGINEERING,Returning Students [P]
272,CN4205R,LECTURE 1,3,1,2,1,2,ENGINEERING,Returning Students [P]
273,CN4210E,LECTURE 1,54,0,0,0,0,ENGINEERING,Returning Students [P]
274,CN4211R,LECTURE 1,1,2,1,770,770,ENGINEERING,Returning Students [P]
275,CN4215E,LECTURE 1,31,1,1,1,1,ENGINEERING,Returning Students [P]
276,CN4216R,LECTURE 1,15,0,0,0,0,ENGINEERING,Returning Students [P]
277,CN4233E,LECTURE 1,54,0,0,0,0,ENGINEERING,Returning Students [P]
278,CN4240E,LECTURE 1,41,0,0,0,0,ENGINEERING,Returning Students [P]
279,CN4246E,LECTURE 1,44,0,0,0,0,ENGINEERING,Returning Students [P]
