,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
73,BSP3001,SECTIONAL TEACHING A5,14,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
74,BSP3001,SECTIONAL TEACHING A6,12,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
75,BSP4512,SECTIONAL TEACHING B1,1,3,895,2200,2200,SCHOOL OF BUSINESS,Returning Students and New Students [P]
76,CE2112,LECTURE 1,59,1,1,1,1,ENGINEERING,Returning Students and New Students [P]
77,CE2112,LECTURE 1,10,0,0,0,0,ENGINEERING,Reserved for [G] in later round
78,CE2183,LECTURE 1,91,1,1,1,1,ENGINEERING,Returning Students and New Students [P]
79,CE2183,LECTURE 1,10,0,0,0,0,ENGINEERING,Reserved for [G] in later round
80,CE3115,LECTURE 1,89,5,1,1,1,ENGINEERING,Returning Students and New Students [P]
81,CE3132,LECTURE 1,75,3,1,1,10,ENGINEERING,Returning Students and New Students [P]
82,CE3155,LECTURE 1,57,3,1,1,1,ENGINEERING,Returning Students and New Students [P]
83,CE3165,LECTURE 1,52,4,1,1,1,ENGINEERING,Returning Students and New Students [P]
84,CE4103,LECTURE Dsg,54,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
85,CE4104,LECTURE Prj,91,6,1,1,10,ENGINEERING,Returning Students and New Students [P]
86,CE4258,LECTURE 1,24,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
87,CE5106,LECTURE 1,13,1,10,1,10,ENGINEERING,Returning Students and New Students [P]
88,CE5107,LECTURE 1,1,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
89,CE5112,LECTURE 1,12,2,200,1,888,ENGINEERING,Returning Students and New Students [P]
90,CE5204,LECTURE 1,15,1,30,1,30,ENGINEERING,Returning Students and New Students [P]
91,CE5207,LECTURE 1,14,1,1,1,1,ENGINEERING,Returning Students and New Students [P]
92,CE5308,LECTURE 1,12,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
93,CE5313,LECTURE 1,8,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
94,CE5513,LECTURE 1,16,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
95,CE5603,LECTURE 1,6,5,10,1,1500,ENGINEERING,Returning Students and New Students [P]
96,CE5604,LECTURE 1,4,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
97,CE5611,LECTURE 1,15,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
98,CE5710,LECTURE 1,13,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
99,CE5711,LECTURE 1,15,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
100,CE5715,LECTURE 1,13,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
101,CE5806,LECTURE 1,15,1,30,1,30,ENGINEERING,Returning Students and New Students [P]
102,CE5881,LECTURE 1,8,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
103,CG3204L,LECTURE 1,13,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students and New Students [P]
104,CH1101E,LECTURE 1,69,1,2,1,2,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
105,CH1101E,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
106,CH2141,LECTURE 1,74,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
107,CH2141,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
108,CH2162,LECTURE 1,11,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
109,CH2225,LECTURE 1,25,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
110,CH2225,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
111,CH2228,LECTURE 1,15,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
112,CH2228,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
113,CH2243,LECTURE 1,29,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
114,CH2243,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
115,CH2291,LECTURE 1,150,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
116,CH2291,LECTURE 1,29,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
117,CH2292A,LECTURE 1,60,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
118,CH2292A,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
119,CH3226,LECTURE 1,26,1,10,1,10,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
120,CH3226,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
121,CH3243,LECTURE 1,26,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
122,CH3243,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
123,CH3247,LECTURE 1,30,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
124,CH3247,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
125,CH4202,SEMINAR-STYLE MODULE CLASS 1,13,2,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
126,CH4204,LECTURE 1,13,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
127,CH4226,SEMINAR-STYLE MODULE CLASS 1,4,1,101,1,101,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
128,CH4244,SEMINAR-STYLE MODULE CLASS 1,19,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
129,CH4246,SEMINAR-STYLE MODULE CLASS 1,9,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
130,CH4261,SEMINAR-STYLE MODULE CLASS 1,17,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
131,CH4281,SEMINAR-STYLE MODULE CLASS 1,19,1,30,1,30,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
132,CL1101E,LECTURE 1,122,6,1,1,156,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
133,CL1101E,LECTURE 1,30,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
134,CL2101,LECTURE 1,33,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
135,CL2101,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
136,CL2103,LECTURE 1,44,1,5,1,5,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
137,CL2103,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
138,CL2241,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
139,CL2281,LECTURE 1,61,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
140,CL2281,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
141,CL2291,LECTURE 1,78,1,2,1,2,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
142,CL2291,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
143,CL3203,LECTURE 1,18,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
144,CL3203,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
145,CL3281,LECTURE 1,15,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
146,CL3281,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
147,CM1101,LECTURE SL1,5,5,748,1,2210,SCIENCE,Returning Students and New Students [P]
148,CM1101,LECTURE SL1,20,1,100,1,100,SCHOOL OF COMPUTING,Returning Students and New Students [P]
149,CM1111,LECTURE SL1,44,0,0,0,0,SCIENCE,Returning Students and New Students [P]
150,CM1121,LECTURE SL1,4,2,10,1,1566,SCIENCE,Returning Students and New Students [P]
151,CM1121,LECTURE SL1,7,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
152,CM1161,LECTURE SL1,70,1,9,1,9,SCIENCE,Returning Students and New Students [P]
153,CM1502,LECTURE 1,3,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
154,CM2101,LECTURE SL1,50,1,100,1,100,SCIENCE,Returning Students and New Students [P]
155,CM2102,LECTURE SL1,11,0,0,0,0,SCIENCE,Returning Students and New Students [P]
156,CM2111,LECTURE SL1,52,0,0,0,0,SCIENCE,Returning Students and New Students [P]
157,CM2121,LECTURE SL1,50,0,0,0,0,SCIENCE,Returning Students and New Students [P]
158,CM2132,LECTURE SL1,37,0,0,0,0,SCIENCE,Returning Students and New Students [P]
159,CM2142,LECTURE SL1,3,5,800,1000,3000,ENGINEERING,Returning Students and New Students [P]
160,CM3222,LECTURE SL1,84,0,0,0,0,SCIENCE,Returning Students and New Students [P]
161,CM3225,LECTURE SL1,62,2,1,1,100,SCIENCE,Returning Students and New Students [P]
162,CM3231,LECTURE SL1,53,1,1847,1,1847,SCIENCE,Returning Students and New Students [P]
163,CM3251,LECTURE SL1,117,3,1,1,125,SCIENCE,Returning Students and New Students [P]
164,CM3262,LECTURE SL1,34,1,1000,1,1000,SCIENCE,Returning Students and New Students [P]
165,CM3264,LECTURE SL1,31,0,0,0,0,SCIENCE,Returning Students and New Students [P]
166,CM3265,LECTURE SL1,45,0,0,0,0,SCIENCE,Returning Students and New Students [P]
167,CM3291,LECTURE SL1,25,2,2,1,2,SCIENCE,Returning Students and New Students [P]
168,CM3292,LECTURE SL1,15,1,500,1,500,SCIENCE,Returning Students and New Students [P]
169,CM3295,LECTURE SL1,11,0,0,0,0,SCIENCE,Returning Students and New Students [P]
170,CM3296,LECTURE SL1,3,0,0,0,0,SCIENCE,Returning Students and New Students [P]
171,CM3301,LECTURE SL1,26,0,0,0,0,SCIENCE,Returning Students and New Students [P]
172,CM4212,LECTURE SL1,2,1,3010,1,3010,SCIENCE,Returning Students and New Students [P]
173,CM4223,LECTURE SL1,58,0,0,0,0,SCIENCE,Returning Students and New Students [P]
174,CM4237,LECTURE SL1,36,1,1,1,1,SCIENCE,Returning Students and New Students [P]
175,CM4241,LECTURE SL1,43,3,1,1,500,SCIENCE,Returning Students and New Students [P]
176,CM4268,LECTURE SL1,54,0,0,0,0,SCIENCE,Returning Students and New Students [P]
177,CN1111,LECTURE 1,8,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
178,CN1111,LECTURE 1,5,0,0,0,0,ENGINEERING,Reserved for [G] in later round
179,CN1111E,LECTURE 1,25,2,1,1,1,ENGINEERING,Returning Students and New Students [P]
180,CN2108,SECTIONAL TEACHING 1,5,3,1,1,30,ENGINEERING,Returning Students and New Students [P]
181,CN2116,LECTURE 1,34,2,12,1,101,ENGINEERING,Returning Students and New Students [P]
182,CN2116,LECTURE 1,10,0,0,0,0,ENGINEERING,Reserved for [G] in later round
183,CN2116E,LECTURE 1,48,3,1,1,10,ENGINEERING,Returning Students and New Students [P]
184,CN2125,LECTURE 1,40,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
185,CN2125E,LECTURE 1,29,1,1,1,1,ENGINEERING,Returning Students and New Students [P]
186,CN3124,LECTURE 1,44,6,1,1,10,ENGINEERING,Returning Students and New Students [P]
187,CN3124E,LECTURE 1,37,1,1,1,1,ENGINEERING,Returning Students and New Students [P]
188,CN4118E,LECTURE 1,61,2,5,1,10,ENGINEERING,Returning Students and New Students [P]
189,CN4118R,LECTURE 1,167,5,1,1,1092,ENGINEERING,Returning Students and New Students [P]
190,CN4120E,LECTURE 1,84,1,10,1,10,ENGINEERING,Returning Students and New Students [P]
191,CN4120R,LECTURE 1,96,7,1,1,500,ENGINEERING,Returning Students and New Students [P]
192,CN4121,LECTURE 1,133,1,1,1,1,ENGINEERING,Returning Students and New Students [P]
193,CN4121E,LECTURE 1,68,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
194,CN4203R,LECTURE 1,34,1,100,1,100,ENGINEERING,Returning Students and New Students [P]
195,CN4211R,LECTURE 1,52,1,650,1,650,ENGINEERING,Returning Students and New Students [P]
196,CN4215R,LECTURE 1,16,1,909,1,909,ENGINEERING,Returning Students and New Students [P]
197,CN4223R,LECTURE 1,19,6,1,1,3300,ENGINEERING,Returning Students and New Students [P]
198,CN4227E,LECTURE 1,35,3,5,1,1000,ENGINEERING,Returning Students and New Students [P]
199,CN4227R,LECTURE 1,37,1,100,1,100,ENGINEERING,Returning Students and New Students [P]
200,CN4245R,LECTURE 1,57,2,2011,1,2011,ENGINEERING,Returning Students and New Students [P]
201,CN4246E,LECTURE 1,17,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
202,CN4247R,LECTURE 1,12,1,1,1,1,ENGINEERING,Returning Students and New Students [P]
203,CN4248,LECTURE 1,6,2,1,1,2100,ENGINEERING,Returning Students and New Students [P]
204,CN4249,LECTURE 1,28,2,38,1,1000,ENGINEERING,Returning Students and New Students [P]
205,CN5191,LECTURE 1,1,10,1,4305,4305,ENGINEERING,Returning Students and New Students [P]
206,CN5251,LECTURE 1,19,5,1,1,3256,ENGINEERING,Returning Students and New Students [P]
207,CP3201,LECTURE 1,24,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
208,CS1010,SECTIONAL TEACHING 1,3,2,20,1,2401,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
209,CS1010,SECTIONAL TEACHING 1,15,0,0,0,0,SCIENCE,Returning Students and New Students [P]
210,CS1010,SECTIONAL TEACHING 1,3,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
211,CS1010,SECTIONAL TEACHING 1,1,1,1,1,1,SCHOOL OF COMPUTING,NUS Students [G]
212,CS1010,SECTIONAL TEACHING 2,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
213,CS1010,SECTIONAL TEACHING 2,14,0,0,0,0,SCIENCE,Returning Students and New Students [P]
214,CS1010,SECTIONAL TEACHING 2,5,1,1,1,1,SCHOOL OF COMPUTING,Returning Students and New Students [P]
215,CS1010E,SECTIONAL TEACHING 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
216,CS1010E,SECTIONAL TEACHING 1,4,4,50,1,611,SCIENCE,Returning Students and New Students [P]
217,CS1010E,SECTIONAL TEACHING 1,17,6,300,1,803,ENGINEERING,Returning Students and New Students [P]
218,CS1010E,SECTIONAL TEACHING 1,3,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
219,CS1020,SECTIONAL TEACHING 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
220,CS1020,SECTIONAL TEACHING 1,35,0,0,0,0,SCIENCE,Returning Students and New Students [P]
221,CS1020,SECTIONAL TEACHING 1,17,4,1,1,500,SCHOOL OF COMPUTING,Returning Students and New Students [P]
222,CS1020,SECTIONAL TEACHING 1,5,1,1,1,1,SCHOOL OF COMPUTING,NUS Students [G]
223,CS1020,SECTIONAL TEACHING 2,4,6,208,557,1294,SCHOOL OF COMPUTING,Returning Students and New Students [P]
224,CS1020E,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
225,CS1020E,LECTURE 1,20,2,19,1,19,SCHOOL OF COMPUTING,NUS Students [G]
226,CS1102,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
227,CS1102,LECTURE 1,15,2,1,1,1,SCHOOL OF COMPUTING,Returning Students and New Students [P]
228,CS1102,LECTURE 1,10,1,268,1,268,SCHOOL OF COMPUTING,NUS Students [G]
229,CS1102C,LECTURE ALL,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
230,CS1102C,LECTURE ALL,10,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
231,CS1102C,LECTURE ALL,2,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
232,CS1231,SECTIONAL TEACHING 1,15,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
233,CS1231,SECTIONAL TEACHING 1,5,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
234,CS1231,SECTIONAL TEACHING 1,6,1,1,1,1,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students and New Students [P]
235,CS1231,SECTIONAL TEACHING 1,5,0,0,0,0,SCHOOL OF COMPUTING,Reserved for [G] in later round
236,CS1231,SECTIONAL TEACHING 2,15,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
237,CS1231,SECTIONAL TEACHING 2,14,7,1,1,400,SCHOOL OF COMPUTING,Returning Students and New Students [P]
238,CS1231,SECTIONAL TEACHING 2,5,0,0,0,0,SCHOOL OF COMPUTING,Reserved for [G] in later round
239,CS2100,LECTURE 1,5,11,897,1100,2000,SCHOOL OF COMPUTING,Returning Students and New Students [P]
240,CS2100,LECTURE 1,5,2,199,1,200,SCHOOL OF COMPUTING,NUS Students [G]
241,CS2102,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
242,CS2102,LECTURE 1,6,0,0,0,0,SCIENCE,Returning Students and New Students [P]
243,CS2102,LECTURE 1,28,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
244,CS2102,LECTURE 1,94,4,1,1,1,SCHOOL OF COMPUTING,Returning Students and New Students [P]
245,CS2102,LECTURE 1,6,3,2,1,1900,SCHOOL OF COMPUTING,NUS Students [G]
246,CS2103,LECTURE 1,12,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
247,CS2103,LECTURE 1,25,1,1,1,1,SCHOOL OF COMPUTING,Returning Students and New Students [P]
248,CS2103,LECTURE 1,4,2,300,1,742,SCHOOL OF COMPUTING,NUS Students [G]
249,CS2103,LECTURE 2,17,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
250,CS2103,LECTURE 2,55,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
251,CS2103,LECTURE 2,5,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
252,CS2105,LECTURE 1,107,4,1,1,100,SCHOOL OF COMPUTING,Returning Students and New Students [P]
253,CS2105,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
254,CS2106,LECTURE 1,31,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
255,CS2106,LECTURE 1,46,1,1,1,1,SCHOOL OF COMPUTING,Returning Students and New Students [P]
256,CS2106,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
257,CS2271,LECTURE 1,35,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
258,CS2281,LECTURE 1,20,2,1,1,2,SCHOOL OF COMPUTING,Returning Students and New Students [P]
259,CS2281,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,Reserved for [G] in later round
260,CS3103,LECTURE 1,10,0,0,0,0,SCIENCE,Returning Students and New Students [P]
261,CS3103,LECTURE 1,52,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
262,CS3103,LECTURE 1,7,0,0,0,0,SCHOOL OF COMPUTING,Reserved for [G] in later round
