,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
41,AR5610,LECTURE 1,5,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
42,AR5610,LECTURE 1,5,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
43,AS2213,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
44,AS2213,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
45,AS2213,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
46,AS2237,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
47,AS3234,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
48,AS3234,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
49,AS3234,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
50,AS3238,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
51,BCP4002A,LECTURE ZA1,500,2,1,1,50,SCHOOL OF BUSINESS,Returning Students [P]
52,BCP4002B,LECTURE ZB1,500,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
53,BHT4001A,LECTURE ZA1,500,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
54,BHT4001B,LECTURE ZB1,500,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
55,BHT4001C,LECTURE ZC1,500,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
56,BN4301,LECTURE 1,14,0,0,0,0,ENGINEERING,Returning Students [P]
57,BN4406,LECTURE 1,47,2,1,1,1,ENGINEERING,Returning Students [P]
58,BSP1004,LECTURE D1,1,3,888,2008,2008,ENGINEERING,Returning Students [P]
59,BSP1004,LECTURE D1,4,1,789,1,789,SCHOOL OF COMPUTING,Returning Students [P]
60,BSP1004,LECTURE D1,22,1,1,1,1,SCHOOL OF BUSINESS,Returning Students [P]
61,BSP1004,LECTURE D1,2,2,1,1,240,ENGINEERING,New Students [P]
62,BSP1004,LECTURE D1,5,1,20,1,20,SCHOOL OF COMPUTING,New Students [P]
63,BSP1004,LECTURE D1,10,25,100,348,770,SCHOOL OF BUSINESS,New Students [P]
64,BSP1004,LECTURE D2,24,2,1,1,13,SCHOOL OF BUSINESS,Returning Students [P]
65,BSP1004,LECTURE D2,2,5,1,548,748,ENGINEERING,New Students [P]
66,BSP1004,LECTURE D2,7,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
67,BSP1004,LECTURE D2,10,21,20,320,600,SCHOOL OF BUSINESS,New Students [P]
68,BSP1005,LECTURE D1,27,1,5,1,5,SCHOOL OF BUSINESS,Returning Students [P]
69,BSP1005,LECTURE D1,5,7,50,100,490,SCIENCE,New Students [P]
70,BSP1005,LECTURE D1,2,5,202,370,746,ENGINEERING,New Students [P]
71,BSP1005,LECTURE D1,10,31,70,551,718,SCHOOL OF BUSINESS,New Students [P]
72,BSP1005,LECTURE D2,23,1,10,1,10,SCHOOL OF BUSINESS,Returning Students [P]
73,BSP1005,LECTURE D2,5,9,10,35,450,SCIENCE,New Students [P]
74,BSP1005,LECTURE D2,3,8,1,500,748,ENGINEERING,New Students [P]
75,BSP1005,LECTURE D2,10,20,80,367,702,SCHOOL OF BUSINESS,New Students [P]
76,BSP2005,LECTURE E,12,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
77,BSP2005,LECTURE E,3,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
78,BU4380,LECTURE 1,10,1,100,1,100,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
79,BU4480,LECTURE 1,22,3,1,1,100,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
80,BU4490,LECTURE 1,69,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
81,CE2134,LECTURE 1,72,6,1,1,500,ENGINEERING,Returning Students [P]
82,CE2134,LECTURE 1,20,0,0,0,0,ENGINEERING,New Students [P]
83,CE2134,LECTURE 1,20,0,0,0,0,ENGINEERING,Reserved for [G] in later round
84,CE2155,LECTURE 1,90,6,1,1,2,ENGINEERING,Returning Students [P]
85,CE2155,LECTURE 1,20,0,0,0,0,ENGINEERING,New Students [P]
86,CE2155,LECTURE 1,20,0,0,0,0,ENGINEERING,Reserved for [G] in later round
87,CE2184,LECTURE 1,110,5,1,1,1,ENGINEERING,Returning Students [P]
88,CE2184,LECTURE 1,20,8,1,1,15,ENGINEERING,New Students [P]
89,CE2184,LECTURE 1,20,1,1,1,1,ENGINEERING,Reserved for [G] in later round
90,CE2407,LECTURE 1,66,8,1,1,600,ENGINEERING,Returning Students [P]
91,CE2407,LECTURE 1,20,0,0,0,0,ENGINEERING,New Students [P]
92,CE2407,LECTURE 1,10,0,0,0,0,ENGINEERING,Reserved for [G] in later round
93,CE2408,LECTURE 1,75,4,1,1,1,ENGINEERING,Returning Students [P]
94,CE2408,LECTURE 1,20,8,1,1,15,ENGINEERING,New Students [P]
95,CE2408,LECTURE 1,20,0,0,0,0,ENGINEERING,Reserved for [G] in later round
96,CE3101,LECTURE 1,15,1,1,1,1,ENGINEERING,Returning Students [P]
97,CE3101,LECTURE 1,10,0,0,0,0,ENGINEERING,Reserved for [G] in later round
98,CE3102,LECTURE 1,1,8,1,4259,4259,ENGINEERING,Returning Students [P]
99,CE3102,LECTURE 1,5,0,0,0,0,ENGINEERING,New Students [P]
100,CE3115,LECTURE 1,58,4,1,1,2,ENGINEERING,Returning Students [P]
101,CE3115,LECTURE 1,20,0,0,0,0,ENGINEERING,New Students [P]
102,CE3121,LECTURE 1,62,3,1,1,2,ENGINEERING,Returning Students [P]
103,CE3121,LECTURE 1,20,0,0,0,0,ENGINEERING,New Students [P]
104,CE3165,LECTURE 1,82,1,1,1,1,ENGINEERING,Returning Students [P]
105,CE3165,LECTURE 1,20,0,0,0,0,ENGINEERING,New Students [P]
106,CE4103,LECTURE 1,84,4,1,1,1,ENGINEERING,Returning Students [P]
107,CE4104,LECTURE 1,80,4,1,1,1,ENGINEERING,Returning Students [P]
108,CE4257,LECTURE 1,33,0,0,0,0,ENGINEERING,Returning Students [P]
109,CE5101,LECTURE 1,22,0,0,0,0,ENGINEERING,Returning Students [P]
110,CE5104,LECTURE 1,9,1,1,1,1,ENGINEERING,Returning Students [P]
111,CE5105,LECTURE 1,16,0,0,0,0,ENGINEERING,Returning Students [P]
112,CE5108,LECTURE 1,9,0,0,0,0,ENGINEERING,Returning Students [P]
113,CE5203,LECTURE 1,13,0,0,0,0,ENGINEERING,Returning Students [P]
114,CE5205,LECTURE 1,22,0,0,0,0,ENGINEERING,Returning Students [P]
115,CE5509,LECTURE 1,6,1,1,1,1,ENGINEERING,Returning Students [P]
116,CE5514,LECTURE 1,17,2,1,1,1,ENGINEERING,Returning Students [P]
117,CE5604,LECTURE 1,15,0,0,0,0,ENGINEERING,Returning Students [P]
118,CE5703,LECTURE 1,1,1,5,1,5,ENGINEERING,Returning Students [P]
119,CE5712,LECTURE 1,16,1,1000,1,1000,ENGINEERING,Returning Students [P]
120,CE5805,LECTURE 1,14,0,0,0,0,ENGINEERING,Returning Students [P]
121,CH1101E,LECTURE 1,44,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
122,CH1101E,LECTURE 1,169,77,1,1,201,ARTS & SOCIAL SCIENCES,New Students [P]
123,CH1101E,LECTURE 1,30,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
124,CH2121,LECTURE 1,13,6,44,1,950,ARTS & SOCIAL SCIENCES,Returning Students [P]
125,CH2121,LECTURE 1,30,6,7,1,53,ARTS & SOCIAL SCIENCES,New Students [P]
126,CH2121,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
127,CH2161,LECTURE 1,14,3,1,1,200,ARTS & SOCIAL SCIENCES,Returning Students [P]
128,CH2161,LECTURE 1,22,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
129,CH2161,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
130,CH2223,LECTURE 1,13,11,50,1,1234,ARTS & SOCIAL SCIENCES,Returning Students [P]
131,CH2223,LECTURE 1,21,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
132,CH2223,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
133,CH2225,LECTURE 1,15,6,1,1,1500,ARTS & SOCIAL SCIENCES,Returning Students [P]
134,CH2225,LECTURE 1,25,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
135,CH2225,LECTURE 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
136,CH2271,LECTURE 1,68,13,1,1,1549,ARTS & SOCIAL SCIENCES,Returning Students [P]
137,CH2271,LECTURE 1,50,4,1,1,150,ARTS & SOCIAL SCIENCES,New Students [P]
138,CH2271,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
139,CH3221,SEMINAR-STYLE MODULE CLASS 1,11,2,50,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
140,CH3221,SEMINAR-STYLE MODULE CLASS 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
141,CH3221,SEMINAR-STYLE MODULE CLASS 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
142,CH3222,LECTURE 1,24,2,1,1,5,ARTS & SOCIAL SCIENCES,Returning Students [P]
143,CH3222,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
144,CH3222,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
145,CH3245,LECTURE 1,33,11,1,1,950,ARTS & SOCIAL SCIENCES,Returning Students [P]
146,CH3245,LECTURE 1,6,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
147,CH3245,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
148,CH3261,LECTURE 1,30,4,50,1,3500,ARTS & SOCIAL SCIENCES,Returning Students [P]
149,CH3261,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
150,CH3261,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
151,CH4203,SEMINAR-STYLE MODULE CLASS 1,29,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
152,CH4204,SEMINAR-STYLE MODULE CLASS 1,29,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
153,CH4223,SEMINAR-STYLE MODULE CLASS 1,29,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
154,CH4224,SEMINAR-STYLE MODULE CLASS 1,29,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
155,CH4225,SEMINAR-STYLE MODULE CLASS 1,26,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
156,CH4245,SEMINAR-STYLE MODULE CLASS 1,34,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
157,CH4246,SEMINAR-STYLE MODULE CLASS 1,32,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
158,CH4281,SEMINAR-STYLE MODULE CLASS 1,19,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
159,CH4281,SEMINAR-STYLE MODULE CLASS 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
160,CH5210,SECTIONAL TEACHING 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
161,CH5211,SECTIONAL TEACHING 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
162,CH5212,SECTIONAL TEACHING 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
163,CH5213,SECTIONAL TEACHING 1,15,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
164,CL1101E,LECTURE 1,32,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
165,CL1101E,LECTURE 1,208,70,1,1,130,ARTS & SOCIAL SCIENCES,New Students [P]
166,CL1101E,LECTURE 1,50,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
167,CL2121,LECTURE 1,20,9,1,1,780,ARTS & SOCIAL SCIENCES,Returning Students [P]
168,CL2121,LECTURE 1,28,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
169,CL2121,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
170,CL2207,LECTURE 1,22,16,2,1,1401,ARTS & SOCIAL SCIENCES,Returning Students [P]
171,CL2207,LECTURE 1,16,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
172,CL2207,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
173,CL2208,LECTURE 1,30,4,1,1,50,ARTS & SOCIAL SCIENCES,Returning Students [P]
174,CL2208,LECTURE 1,21,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
175,CL2208,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
176,CL2280,LECTURE 1,76,28,1,1,2902,ARTS & SOCIAL SCIENCES,Returning Students [P]
177,CL2280,LECTURE 1,55,3,5,1,50,ARTS & SOCIAL SCIENCES,New Students [P]
178,CL2280,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
179,CL3204,LECTURE 1,40,1,5,1,5,ARTS & SOCIAL SCIENCES,Returning Students [P]
180,CL3204,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
181,CL3204,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
182,CL3207,LECTURE 1,27,6,1,1,780,ARTS & SOCIAL SCIENCES,Returning Students [P]
183,CL3207,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
184,CL3207,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
185,CL3208,LECTURE 1,34,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
186,CL3208,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
187,CL3208,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
188,CL3221,SEMINAR-STYLE MODULE CLASS 1,4,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
189,CL3221,SEMINAR-STYLE MODULE CLASS 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
190,CL3221,SEMINAR-STYLE MODULE CLASS 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
191,CM1101,LECTURE SL1,10,6,1,1,474,SCIENCE,Returning Students [P]
192,CM1101,LECTURE SL1,390,256,1,1,225,SCIENCE,New Students [P]
193,CM1111,LECTURE SL1,16,2,1,1,5,SCIENCE,Returning Students [P]
194,CM1111,LECTURE SL1,410,257,1,1,301,SCIENCE,New Students [P]
195,CM1417,LECTURE SL1,1,1,9,1,9,SCIENCE,Returning Students [P]
196,CM1417,LECTURE SL1,40,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
197,CM1417,LECTURE SL1,5,1,2,1,2,SCIENCE,New Students [P]
198,CM1417,LECTURE SL1,40,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
199,CM1501,LECTURE 1,143,4,1,1,10,ENGINEERING,Returning Students [P]
200,CM2101,LECTURE SL1,20,1,25,1,25,SCIENCE,Returning Students [P]
201,CM2111,LECTURE SL1,81,2,1,1,10,SCIENCE,Returning Students [P]
202,CM2132,LECTURE SL1,59,2,1,1,100,SCIENCE,Returning Students [P]
203,CM2142,LECTURE SL1,55,2,1,1,600,SCIENCE,Returning Students [P]
204,CM2161,LECTURE SL1,30,0,0,0,0,SCIENCE,Returning Students [P]
205,CM2165,LECTURE SL1,10,0,0,0,0,SCIENCE,Returning Students [P]
206,CM2263,LECTURE SL1,9,0,0,0,0,SCIENCE,Returning Students [P]
207,CM3221,LECTURE SL1,27,1,200,1,200,SCIENCE,Returning Students [P]
208,CM3222,LECTURE SL1,133,0,0,0,0,SCIENCE,Returning Students [P]
209,CM3242,LECTURE SL1,39,2,100,1,201,SCIENCE,Returning Students [P]
210,CM3292,LECTURE SL1,2,4,11,1154,1200,SCIENCE,Returning Students [P]
211,CM4223,LECTURE SL1,28,3,1,1,1000,SCIENCE,Returning Students [P]
212,CM4226,LECTURE SL1,13,1,1,1,1,SCIENCE,Returning Students [P]
213,CM4261,LECTURE SL1,1,5,20,1000,1000,SCIENCE,Returning Students [P]
214,CM4266,LECTURE SL1,35,4,1,1,3000,SCIENCE,Returning Students [P]
215,CN1111E,LECTURE 1,5,0,0,0,0,ENGINEERING,Returning Students [P]
216,CN1111E,LECTURE 1,45,34,1,1,250,ENGINEERING,New Students [P]
217,CN2121,LECTURE 1,122,5,1,1,10,ENGINEERING,Returning Students [P]
218,CN2121,LECTURE 1,10,0,0,0,0,ENGINEERING,Reserved for [G] in later round
219,CN2121E,LECTURE 1,56,1,10,1,10,ENGINEERING,Returning Students [P]
220,CN2121E,LECTURE 1,100,21,1,1,200,ENGINEERING,New Students [P]
221,CN2122,LECTURE 1,162,6,1,1,100,ENGINEERING,Returning Students [P]
222,CN2122,LECTURE 1,10,0,0,0,0,ENGINEERING,Reserved for [G] in later round
223,CN2122E,LECTURE 1,12,1,10,1,10,ENGINEERING,Returning Students [P]
224,CN2122E,LECTURE 1,60,19,1,1,200,ENGINEERING,New Students [P]
225,CN3108,SECTIONAL TEACHING 1,6,0,0,0,0,ENGINEERING,Returning Students [P]
226,CN3108,SECTIONAL TEACHING 2,25,2,1,1,1000,ENGINEERING,Returning Students [P]
227,CN3108,SECTIONAL TEACHING 4,3,0,0,0,0,ENGINEERING,Returning Students [P]
228,CN3121,LECTURE 1,70,2,1,1,100,ENGINEERING,Returning Students [P]
229,CN3122,LECTURE 1,20,1,1,1,1,ENGINEERING,Returning Students [P]
230,CN3125,LECTURE 1,23,0,0,0,0,ENGINEERING,Returning Students [P]
231,CN3132,LECTURE 1,76,2,1,1,100,ENGINEERING,Returning Students [P]
232,CN3421,LECTURE 1,83,1,100,1,100,ENGINEERING,Returning Students [P]
233,CN4111,LECTURE 1,81,2,1,1,1,ENGINEERING,Returning Students [P]
234,CN4118,LECTURE 1,97,2,1,1,1,ENGINEERING,Returning Students [P]
235,CN4119,LECTURE 1,20,0,0,0,0,ENGINEERING,Returning Students [P]
236,CN4201,LECTURE 1,69,4,1,1,300,ENGINEERING,Returning Students [P]
237,CN4210E,LECTURE 1,20,0,0,0,0,ENGINEERING,Returning Students [P]
238,CN4211E,LECTURE 1,32,0,0,0,0,ENGINEERING,Returning Students [P]
239,CN4216,LECTURE 1,48,0,0,0,0,ENGINEERING,Returning Students [P]
240,CN4216R,LECTURE 1,19,0,0,0,0,ENGINEERING,Returning Students [P]
241,CN4217,LECTURE 1,42,1,1,1,1,ENGINEERING,Returning Students [P]
242,CN4232,LECTURE 1,50,0,0,0,0,ENGINEERING,Returning Students [P]
243,CN4238,LECTURE 1,57,1,1,1,1,ENGINEERING,Returning Students [P]
244,CN4238E,LECTURE 1,38,0,0,0,0,ENGINEERING,Returning Students [P]
245,CN4241,LECTURE 1,61,1,1,1,1,ENGINEERING,Returning Students [P]
246,CN4246,LECTURE 1,33,1,1,1,1,ENGINEERING,Returning Students [P]
247,CN4246E,LECTURE 1,37,0,0,0,0,ENGINEERING,Returning Students [P]
248,CN5111,LECTURE 1,16,0,0,0,0,ENGINEERING,Returning Students [P]
249,CS1101C,LECTURE 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
250,CS1101C,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
251,CS1101C,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,Reserved for [G] in later round
252,CS1101C,LECTURE 2,4,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
253,CS1101C,LECTURE 2,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
254,CS1101C,LECTURE 2,5,0,0,0,0,SCHOOL OF COMPUTING,Reserved for [G] in later round
255,CS1101S,LECTURE 1,4,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
256,CS1101S,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
257,CS1101S,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
258,CS1101S,LECTURE 1,45,37,1,1,101,SCHOOL OF COMPUTING,New Students [P]
259,CS1101X,LECTURE 1,4,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
260,CS1101X,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
261,CS1101X,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
262,CS1101X,LECTURE 1,25,38,1,151,422,SCHOOL OF COMPUTING,New Students [P]
263,CS1101X,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
264,CS1101X,LECTURE 2,8,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
265,CS1101X,LECTURE 2,30,13,1,1,100,SCHOOL OF COMPUTING,New Students [P]
266,CS1101X,LECTURE 2,2,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
267,CS1101X,LECTURE 3,8,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
268,CS1101X,LECTURE 3,28,13,1,1,130,SCHOOL OF COMPUTING,New Students [P]
269,CS1101X,LECTURE 3,2,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
270,CS1101Y,LECTURE 1,5,0,0,0,0,SCIENCE,Returning Students [P]
271,CS1101Y,LECTURE 1,2,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
272,CS1101Y,LECTURE 1,10,21,152,372,597,SCIENCE,New Students [P]
273,CS1101Y,LECTURE 1,20,22,150,200,376,SCHOOL OF COMPUTING,New Students [P]
274,CS1101Y,LECTURE 1,2,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
275,CS1101Y,LECTURE 2,2,0,0,0,0,SCIENCE,Returning Students [P]
276,CS1101Y,LECTURE 2,8,27,100,208,580,SCIENCE,New Students [P]
277,CS1101Y,LECTURE 2,23,7,1,1,21,SCHOOL OF COMPUTING,New Students [P]
278,CS1101Y,LECTURE 3,2,1,1,1,1,SCIENCE,Returning Students [P]
279,CS1101Y,LECTURE 3,5,1,1365,1,1365,SCHOOL OF COMPUTING,Returning Students [P]
280,CS1101Y,LECTURE 3,8,12,173,219,548,SCIENCE,New Students [P]
