,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
23,ACC4611,SECTIONAL TEACHING K1,2,0,0,0,0,SCHOOL OF BUSINESS,Reserved for [G] in later round
24,ACC4612A,SECTIONAL TEACHING A1,2,0,0,0,0,SCHOOL OF BUSINESS,Reserved for [G] in later round
25,ACC4612E,SECTIONAL TEACHING E1,10,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
26,ACC4612E,SECTIONAL TEACHING E1,2,0,0,0,0,SCHOOL OF BUSINESS,Reserved for [G] in later round
27,AR1102,DESIGN LECTURE 1,25,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
28,AR1326,LECTURE 1,44,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
29,AR1721,LECTURE 1,48,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
30,AR1724,LECTURE 1,46,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
31,AR2102,DESIGN LECTURE 1,53,4,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
32,AR2225,LECTURE 1,5,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
33,AR2327,LECTURE 1,23,7,1,1,50,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
34,AR2723,LECTURE 1,18,4,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
35,AR3102,DESIGN LECTURE 1,18,6,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
36,AR3721,LECTURE 1,23,6,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
37,AR4102,DESIGN LECTURE 1,17,3,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
38,AR4104,DESIGN LECTURE 1,16,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
39,AR4323,LECTURE 1,15,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
40,AR5011,LECTURE 1,12,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
41,AR5221,LECTURE 1,27,3,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
42,AS3231,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
43,AS3231,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
44,AS3240,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
45,AS3240,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
46,BN4201,LECTURE 1,2,4,101,1302,1611,ENGINEERING,Returning Students and New Students [P]
47,BN4203,LECTURE 1,1,2,840,2000,2000,ENGINEERING,Returning Students and New Students [P]
48,BN4402,LECTURE 1,41,1,1,1,1,ENGINEERING,Returning Students and New Students [P]
49,BSP1004X,SECTIONAL TEACHING X1,4,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
50,BSP1004X,SECTIONAL TEACHING X1,12,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
51,BSP1004X,SECTIONAL TEACHING X1,5,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students and New Students [P]
52,BSP1004X,SECTIONAL TEACHING X1,5,1,1,1,1,SCHOOL OF BUSINESS,NUS Students [G]
53,BSP1005,LECTURE D1,16,0,0,0,0,SCIENCE,Returning Students and New Students [P]
54,BSP1005,LECTURE D1,57,1,1,1,1,ENGINEERING,Returning Students and New Students [P]
55,BSP1005,LECTURE D1,30,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
56,BSP1005,LECTURE D1,15,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
57,BSP1005,LECTURE D1,5,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students and New Students [P]
58,BSP1005,LECTURE D1,10,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
59,BSP1005,LECTURE D2,17,0,0,0,0,SCIENCE,Returning Students and New Students [P]
60,BSP1005,LECTURE D2,39,3,1,1,1,ENGINEERING,Returning Students and New Students [P]
61,BSP1005,LECTURE D2,30,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
62,BSP1005,LECTURE D2,20,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
63,BSP1005,LECTURE D2,10,1,2,1,2,SCHOOL OF BUSINESS,NUS Students [G]
64,BSP2001,LECTURE G1,28,2,1,1,8,SCHOOL OF BUSINESS,Returning Students and New Students [P]
65,BSP2001,LECTURE G1,20,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
66,BSP2001,LECTURE G2,25,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
67,BSP2001,LECTURE G2,20,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
68,BSP2005,LECTURE E2,8,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
69,BSP3516,SECTIONAL TEACHING A1,35,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
70,BSP3516,SECTIONAL TEACHING A1,5,0,0,0,0,SCHOOL OF BUSINESS,Reserved for [G] in later round
71,BSP4512,SECTIONAL TEACHING D1,5,1,1,1,1,SCHOOL OF BUSINESS,Returning Students and New Students [P]
72,BSP4512,SECTIONAL TEACHING D1,3,0,0,0,0,SCHOOL OF BUSINESS,Reserved for [G] in later round
73,BSP4515,SECTIONAL TEACHING M1,22,1,1,1,1,SCHOOL OF BUSINESS,Returning Students and New Students [P]
74,BSP4515,SECTIONAL TEACHING M1,3,0,0,0,0,SCHOOL OF BUSINESS,Reserved for [G] in later round
75,BT3101,LECTURE 1,47,1,233,1,233,SCHOOL OF COMPUTING,Returning Students and New Students [P]
76,CE1109,LECTURE 1,79,11,1,1,100,ENGINEERING,Returning Students and New Students [P]
77,CE1109,LECTURE 1,10,0,0,0,0,ENGINEERING,Reserved for [G] in later round
78,CE2112,LECTURE 1,103,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
79,CE2134,LECTURE 1,189,1,1,1,1,ENGINEERING,Returning Students and New Students [P]
80,CE2155,LECTURE 1,136,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
81,CE2407,LECTURE 1,93,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
82,CE3102,LECTURE 1,3,0,0,0,0,ENGINEERING,Reserved for [G] in later round
83,CE3115,LECTURE 1,12,3,1,1,1,ENGINEERING,Returning Students and New Students [P]
84,CE3116,LECTURE 1,10,3,1,1,100,ENGINEERING,Returning Students and New Students [P]
85,CE3155,LECTURE 1,60,3,1,1,1,ENGINEERING,Returning Students and New Students [P]
86,CE3165,LECTURE 1,16,4,1,1,100,ENGINEERING,Returning Students and New Students [P]
87,CE3166,LECTURE 1,11,6,1,1,3000,ENGINEERING,Returning Students and New Students [P]
88,CE4104,LECTURE PRJ,31,7,1,1,100,ENGINEERING,Returning Students and New Students [P]
89,CE4221,LECTURE 1,16,3,1,1,10,ENGINEERING,Returning Students and New Students [P]
90,CE4258,LECTURE 1,8,3,1,1,2000,ENGINEERING,Returning Students and New Students [P]
91,CE5105,LECTURE 1,6,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
92,CE5106,LECTURE 1,18,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
93,CE5107,LECTURE 1,7,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
94,CE5204,LECTURE 1,4,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
95,CE5207,LECTURE 1,12,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
96,CE5308,LECTURE 1,9,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
97,CE5513,LECTURE 1,17,1,100,1,100,ENGINEERING,Returning Students and New Students [P]
98,CE5604,LECTURE 1,13,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
99,CE5611,LECTURE 1,12,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
100,CE5806,LECTURE 1,3,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
101,CE5881,LECTURE 1,8,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
102,CE5883B,LECTURE 1,3,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
103,CH1101E,LECTURE 1,35,1,5,1,5,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
104,CH1101E,LECTURE 1,15,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
105,CH2161,SECTIONAL TEACHING 1,24,1,4,1,4,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
106,CH2161,SECTIONAL TEACHING 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
107,CH2223,LECTURE 1,27,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
108,CH2223,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
109,CH2228,LECTURE 1,26,1,21,1,21,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
110,CH2228,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
111,CH2243,LECTURE 1,24,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
112,CH2243,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [G]
113,CH2273,LECTURE 1,70,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
114,CH2273,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
115,CH2291,LECTURE 1,74,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
116,CH2291,LECTURE 1,25,1,401,1,401,ARTS & SOCIAL SCIENCES,NUS Students [G]
117,CH2293,LECTURE 1,27,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
118,CH2293,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [G]
119,CH3226,LECTURE 1,40,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
120,CH3226,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
121,CH3243,LECTURE 1,6,7,838,1437,2000,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
122,CH3243,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [G]
123,CH3253,LECTURE 1,36,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
124,CH3253,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [G]
125,CH3296,LECTURE 1,35,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
126,CH3296,LECTURE 1,15,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
127,CH4202,SEMINAR-STYLE MODULE CLASS 1,27,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
128,CH4203,SEMINAR-STYLE MODULE CLASS 1,27,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
129,CH4243,SEMINAR-STYLE MODULE CLASS 1,26,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
130,CH4251,LECTURE 1,29,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
131,CH4261,SEMINAR-STYLE MODULE CLASS 1,27,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
132,CH4281,SEMINAR-STYLE MODULE CLASS 1,28,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
133,CL1101E,LECTURE 1,102,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
134,CL1101E,LECTURE 1,30,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
135,CL2101,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
136,CL2101,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [G]
137,CL2103,LECTURE 1,65,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
138,CL2103,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [G]
139,CL2207,LECTURE 1,33,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
140,CL2207,LECTURE 1,15,1,401,1,401,ARTS & SOCIAL SCIENCES,NUS Students [G]
141,CL2280,LECTURE 1,60,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
142,CL2280,LECTURE 1,38,2,5,1,5,ARTS & SOCIAL SCIENCES,NUS Students [G]
143,CL2281,LECTURE 1,60,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
144,CL2281,LECTURE 1,20,3,1,1,2,ARTS & SOCIAL SCIENCES,NUS Students [G]
145,CL3202,LECTURE 1,13,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
146,CL3202,LECTURE 1,5,1,1,1,1,ARTS & SOCIAL SCIENCES,NUS Students [G]
147,CL3205,LECTURE 1,19,1,50,1,50,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
148,CL3205,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
149,CL3281,LECTURE 1,21,1,11,1,11,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
150,CL3281,LECTURE 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [G]
151,CL3283,LECTURE 1,18,2,1,1,100,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
152,CL3283,LECTURE 1,7,1,1,1,1,ARTS & SOCIAL SCIENCES,NUS Students [G]
153,CM1121,LECTURE SL1,11,0,0,0,0,SCIENCE,Returning Students and New Students [P]
154,CM1402,LECTURE L1,4,0,0,0,0,SCIENCE,Returning Students and New Students [P]
155,CM2101,LECTURE SL1,7,0,0,0,0,SCIENCE,Returning Students and New Students [P]
156,CM2142,LECTURE SL1,15,7,1,1,2000,SCIENCE,Returning Students and New Students [P]
157,CM3201,LECTURE SL1,31,0,0,0,0,SCIENCE,Returning Students and New Students [P]
158,CM3222,LECTURE SL1,35,2,1,1,10,SCIENCE,Returning Students and New Students [P]
159,CM3225,LECTURE SL1,28,0,0,0,0,SCIENCE,Returning Students and New Students [P]
160,CM3232,LECTURE SL1,27,2,1,1,200,SCIENCE,Returning Students and New Students [P]
161,CM3251,LECTURE SL1,35,0,0,0,0,SCIENCE,Returning Students and New Students [P]
162,CM3291,LECTURE SL1,13,0,0,0,0,SCIENCE,Returning Students and New Students [P]
163,CM3295,LECTURE SL1,13,0,0,0,0,SCIENCE,Returning Students and New Students [P]
164,CM3296,LECTURE SL1,3,1,1000,1,1000,SCIENCE,Returning Students and New Students [P]
165,CM3301,LECTURE SL1,7,0,0,0,0,SCIENCE,Returning Students and New Students [P]
166,CM4214,LECTURE SL1,45,1,10,1,10,SCIENCE,Returning Students and New Students [P]
167,CM4238,LECTURE SL1,44,0,0,0,0,SCIENCE,Returning Students and New Students [P]
168,CM4241,LECTURE SL1,6,3,1,1,2001,SCIENCE,Returning Students and New Students [P]
169,CM4252,LECTURE SL1,29,5,1,1,2000,SCIENCE,Returning Students and New Students [P]
170,CM4253,LECTURE SL1,32,0,0,0,0,SCIENCE,Returning Students and New Students [P]
171,CM4258,LECTURE SL1,50,0,0,0,0,SCIENCE,Returning Students and New Students [P]
172,CM4269,LECTURE SL1,14,2,1,1,1,SCIENCE,Returning Students and New Students [P]
173,CM4271,LECTURE SL1,29,1,1,1,1,SCIENCE,Returning Students and New Students [P]
174,CM4274,LECTURE SL1,22,3,100,1,2000,SCIENCE,Returning Students and New Students [P]
175,CM4282,LECTURE SL1,41,3,1,1,3200,SCIENCE,Returning Students and New Students [P]
176,CN1111,LECTURE 1,10,3,1,1,50,ENGINEERING,Returning Students and New Students [P]
177,CN1111,LECTURE 1,5,0,0,0,0,ENGINEERING,Reserved for [G] in later round
178,CN1111E,LECTURE 1,80,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
179,CN2108,SECTIONAL TEACHING 1,23,10,1,1,2000,ENGINEERING,Returning Students and New Students [P]
180,CN2108,SECTIONAL TEACHING 4,1,1,3140,1,3140,ENGINEERING,Returning Students and New Students [P]
181,CN2116,LECTURE 1,68,3,1,1,100,ENGINEERING,Returning Students and New Students [P]
182,CN2116,LECTURE 1,5,0,0,0,0,ENGINEERING,Reserved for [G] in later round
183,CN2116E,LECTURE 1,60,3,1,1,1,ENGINEERING,Returning Students and New Students [P]
184,CN2121,LECTURE 1,36,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
185,CN2121,LECTURE 1,5,0,0,0,0,ENGINEERING,Reserved for [G] in later round
186,CN2122,LECTURE 1,51,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
187,CN2122,LECTURE 1,5,0,0,0,0,ENGINEERING,Reserved for [G] in later round
188,CN2125,LECTURE 1,67,1,101,1,101,ENGINEERING,Returning Students and New Students [P]
189,CN2125E,LECTURE 1,53,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
190,CN3108,SECTIONAL TEACHING 1,6,1,1,1,1,ENGINEERING,Returning Students and New Students [P]
191,CN3109,SECTIONAL TEACHING 1,41,4,2,1,1227,ENGINEERING,Returning Students and New Students [P]
192,CN3109,SECTIONAL TEACHING 2,1,9,80,1600,1600,ENGINEERING,Returning Students and New Students [P]
193,CN3124,LECTURE 1,89,5,1,1,1000,ENGINEERING,Returning Students and New Students [P]
194,CN3124E,LECTURE 1,24,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
195,CN3132,LECTURE 1,1,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
196,CN3135,LECTURE 1,13,4,1,1,100,ENGINEERING,Returning Students and New Students [P]
197,CN4118E,LECTURE 1,70,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
198,CN4118R,LECTURE 1,69,5,1,1,3000,ENGINEERING,Returning Students and New Students [P]
199,CN4123,LECTURE 1,98,4,1,1,4000,ENGINEERING,Returning Students and New Students [P]
200,CN4123E,LECTURE 1,80,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
201,CN4201R,LECTURE 1,55,1,1,1,1,ENGINEERING,Returning Students and New Students [P]
202,CN4205R,LECTURE 1,23,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
203,CN4208E,LECTURE 1,55,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
204,CN4210E,LECTURE 1,10,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
205,CN4223R,LECTURE 1,44,3,1,1,50,ENGINEERING,Returning Students and New Students [P]
206,CN4227E,LECTURE 1,67,2,1,1,1,ENGINEERING,Returning Students and New Students [P]
207,CN4227R,LECTURE 1,21,1,1,1,1,ENGINEERING,Returning Students and New Students [P]
208,CN4240R,LECTURE 1,1,2,1116,2959,2959,ENGINEERING,Returning Students and New Students [P]
209,CN4242E,LECTURE 1,31,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
210,CN4248,LECTURE 1,5,1,1000,1,1000,ENGINEERING,Returning Students and New Students [P]
211,CN4250,LECTURE 1,15,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
212,CN5191,LECTURE 1,30,5,1,1,1000,ENGINEERING,Returning Students and New Students [P]
213,CS1010,SECTIONAL TEACHING 1,10,0,0,0,0,SCIENCE,Returning Students and New Students [P]
214,CS1010E,SECTIONAL TEACHING 1,10,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
215,CS1010E,SECTIONAL TEACHING 1,28,7,1,1,20,ENGINEERING,Returning Students and New Students [P]
216,CS1010E,SECTIONAL TEACHING 1,17,1,100,1,100,SCHOOL OF COMPUTING,NUS Students [G]
217,CS1010S,LECTURE 1,8,2,1,1,2,SCHOOL OF COMPUTING,Returning Students and New Students [P]
218,CS1010S,LECTURE 1,40,1,27,1,27,SCHOOL OF COMPUTING,NUS Students [G]
219,CS1020,SECTIONAL TEACHING 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
220,CS1020,SECTIONAL TEACHING 1,14,0,0,0,0,SCIENCE,Returning Students and New Students [P]
221,CS1020,SECTIONAL TEACHING 1,3,5,300,511,1006,SCHOOL OF COMPUTING,Returning Students and New Students [P]
222,CS1020,SECTIONAL TEACHING 1,4,5,1,660,1483,SCHOOL OF COMPUTING,NUS Students [G]
223,CS1020,SECTIONAL TEACHING 2,4,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
224,CS1020,SECTIONAL TEACHING 2,17,0,0,0,0,SCIENCE,Returning Students and New Students [P]
225,CS1020,SECTIONAL TEACHING 2,12,4,1,1,20,SCHOOL OF COMPUTING,Returning Students and New Students [P]
226,CS1020,SECTIONAL TEACHING 2,3,5,20,100,600,SCHOOL OF COMPUTING,NUS Students [G]
227,CS1020E,LECTURE 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
228,CS1020E,LECTURE 1,13,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
229,CS1020E,LECTURE 1,10,6,1,1,415,SCHOOL OF COMPUTING,NUS Students [G]
230,CS1231,SECTIONAL TEACHING 1,30,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
231,CS1231,SECTIONAL TEACHING 1,49,1,1,1,1,SCHOOL OF COMPUTING,Returning Students and New Students [P]
232,CS1231,SECTIONAL TEACHING 1,10,0,0,0,0,SCHOOL OF COMPUTING,Reserved for [G] in later round
233,CS2010,LECTURE 1,3,0,0,0,0,SCIENCE,Returning Students and New Students [P]
234,CS2010,LECTURE 1,12,15,2,100,1709,SCHOOL OF COMPUTING,NUS Students [G]
235,CS2020,LECTURE 1,4,5,10,11,376,SCHOOL OF COMPUTING,Returning Students and New Students [P]
236,CS2100,LECTURE 1,77,1,1,1,1,SCHOOL OF COMPUTING,Returning Students and New Students [P]
237,CS2100,LECTURE 1,15,9,1,1,415,SCHOOL OF COMPUTING,NUS Students [G]
238,CS2101,SECTIONAL TEACHING 1,1,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
239,CS2101,SECTIONAL TEACHING 2,2,3,751,888,1000,SCHOOL OF COMPUTING,Returning Students and New Students [P]
240,CS2101,SECTIONAL TEACHING 3,7,9,1000,1462,2606,SCHOOL OF COMPUTING,Returning Students and New Students [P]
241,CS2101,SECTIONAL TEACHING 4,2,1,2600,1,2600,SCHOOL OF COMPUTING,Returning Students and New Students [P]
242,CS2102,LECTURE 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
243,CS2102,LECTURE 1,6,0,0,0,0,SCIENCE,Returning Students and New Students [P]
244,CS2102,LECTURE 1,20,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
245,CS2102,LECTURE 1,25,9,1,1,4047,SCHOOL OF COMPUTING,Returning Students and New Students [P]
246,CS2102,LECTURE 1,10,3,100,1,1250,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students and New Students [P]
247,CS2102,LECTURE 1,10,5,1,1,101,SCHOOL OF COMPUTING,NUS Students [G]
248,CS2103,LECTURE 1,16,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
249,CS2103,LECTURE 1,27,1,1,1,1,SCHOOL OF COMPUTING,Returning Students and New Students [P]
250,CS2103,LECTURE 1,10,5,1,1,197,SCHOOL OF COMPUTING,NUS Students [G]
251,CS2105,LECTURE 1,40,1,1,1,1,SCHOOL OF COMPUTING,Returning Students and New Students [P]
252,CS2105,LECTURE 1,8,6,1,1,800,SCHOOL OF COMPUTING,NUS Students [G]
253,CS2106,LECTURE 1,19,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
254,CS2106,LECTURE 1,26,1,1,1,1,SCHOOL OF COMPUTING,Returning Students and New Students [P]
255,CS2106,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
256,CS2107,LECTURE 1,3,9,1,1294,2340,SCHOOL OF COMPUTING,NUS Students [G]
257,CS3201,LECTURE 1,28,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
258,CS3202,LECTURE 1,23,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
259,CS3211,LECTURE 1,9,1,1,1,1,SCHOOL OF COMPUTING,Returning Students and New Students [P]
260,CS3211,LECTURE 1,2,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students and New Students [P]
