,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
28,BSP1004X,LECTURE Y1,51,23,1,1,1111,SCHOOL OF BUSINESS,"NUS Students [P, G]"
29,BSP1005,LECTURE D2,2,3,397,500,748,SCHOOL OF BUSINESS,"NUS Students [P, G]"
30,BSP2005,LECTURE E1,27,1,1,1,1,SCHOOL OF BUSINESS,"NUS Students [P, G]"
31,BSP2005,LECTURE E2,11,4,1,1,1000,SCHOOL OF BUSINESS,"NUS Students [P, G]"
32,CE2134,LECTURE 1,31,2,1,1,1,ENGINEERING,NUS Students [P]
33,CE2155,LECTURE 1,57,1,100,1,100,ENGINEERING,NUS Students [P]
34,CE2184,LECTURE 1,99,2,2,1,5,ENGINEERING,"NUS Students [P, G]"
35,CE2407,LECTURE 1,21,2,1,1,1,ENGINEERING,NUS Students [P]
36,CE2409,LECTURE 1,231,1,1,1,1,ENGINEERING,NUS Students [P]
37,CE3101,PACKAGED LECTURE 1,8,1,1,1,1,ENGINEERING,"NUS Students [P, G]"
38,CE3115,LECTURE 1,25,0,0,0,0,ENGINEERING,NUS Students [P]
39,CE3121,LECTURE 1,28,4,1,1,10,ENGINEERING,NUS Students [P]
40,CE3155,LECTURE 1,26,0,0,0,0,ENGINEERING,NUS Students [P]
41,CE4103,LECTURE DSG,24,1,2,1,2,ENGINEERING,NUS Students [P]
42,CE4104,LECTURE PRJ,27,5,1,1,2,ENGINEERING,NUS Students [P]
43,CE4231,LECTURE 1,24,1,1,1,1,ENGINEERING,NUS Students [P]
44,CE4257,LECTURE 1,11,0,0,0,0,ENGINEERING,NUS Students [P]
45,CE5101,LECTURE 1,9,0,0,0,0,ENGINEERING,NUS Students [P]
46,CE5113,LECTURE 1,9,2,1,1,1,ENGINEERING,NUS Students [P]
47,CE5203,LECTURE 1,7,0,0,0,0,ENGINEERING,NUS Students [P]
48,CE5307,LECTURE 1,5,0,0,0,0,ENGINEERING,NUS Students [P]
49,CE5312,LECTURE 1,8,0,0,0,0,ENGINEERING,NUS Students [P]
50,CE5313,LECTURE 1,6,0,0,0,0,ENGINEERING,NUS Students [P]
51,CE5510,LECTURE 1,6,0,0,0,0,ENGINEERING,NUS Students [P]
52,CE5514,LECTURE 1,7,1,1,1,1,ENGINEERING,NUS Students [P]
53,CE5610,LECTURE 1,15,1,10,1,10,ENGINEERING,NUS Students [P]
54,CG3002,LECTURE 1,32,4,1,1,100,JOINT MULTI-DISCIPLINARY PROGRAMMES,NUS Students [P]
55,CG3207,LECTURE 1,68,3,1,1,10,JOINT MULTI-DISCIPLINARY PROGRAMMES,NUS Students [P]
56,CH1101E,LECTURE 1,45,20,1,1,210,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
57,CH2121,LECTURE 1,66,7,1,1,1005,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
58,CH2161,SECTIONAL TEACHING 1,26,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
59,CH2162,LECTURE 1,18,1,10,1,10,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
60,CH2223,LECTURE 1,43,6,1,1,111,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
61,CH2244,LECTURE 1,21,5,1,1,200,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
62,CH3221,LECTURE 1,18,1,10,1,10,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
63,CH3225,LECTURE 1,58,2,1,1,500,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
64,CH3254,SEMINAR-STYLE MODULE CLASS 1,52,2,1,1,1,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
65,CH3261,LECTURE 1,55,2,1,1,10,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
66,CH3273,SEMINAR-STYLE MODULE CLASS 1,40,2,1,1,100,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
67,CH4201,LECTURE 1,42,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
68,CH4204,LECTURE 1,42,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
69,CH4226,SEMINAR-STYLE MODULE CLASS 1,27,2,100,1,300,ARTS & SOCIAL SCIENCES,NUS Students [P]
70,CH4246,SEMINAR-STYLE MODULE CLASS 1,24,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
71,CH4261,SEMINAR-STYLE MODULE CLASS 1,24,1,10,1,10,ARTS & SOCIAL SCIENCES,NUS Students [P]
72,CH4882A,SEMINAR-STYLE MODULE CLASS 1,15,1,10,1,10,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
73,CL1101E,LECTURE 1,56,12,1,1,300,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
74,CL2101,LECTURE 1,29,1,11,1,11,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
75,CL2102,LECTURE 1,28,4,1,1,100,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
76,CL2121,LECTURE 1,40,1,1,1,1,ARTS & SOCIAL SCIENCES,NUS Students [P]
77,CL2260,LECTURE 1,41,2,1,1,26,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
78,CL2280,LECTURE 1,60,13,1,1,1719,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
79,CL2291,LECTURE 1,74,3,1,1,23,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
80,CL3201,LECTURE 1,37,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
81,CL3204,LECTURE 1,43,2,1,1,10,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
82,CL3207,LECTURE 1,38,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
83,CL3221,LECTURE 1,17,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
84,CL3282,LECTURE 1,45,1,10,1,10,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
85,CM1111,LECTURE SL1,24,2,50,1,2501,SCIENCE,NUS Students [P]
86,CM1131,LECTURE SL1,6,14,1,1208,2700,SCIENCE,"NUS Students [P, G]"
87,CM1417,LECTURE SL1,168,2,1,1,5,SCIENCE,"NUS Students [P, G]"
88,CM2101,LECTURE SL1,4,1,1,1,1,SCIENCE,NUS Students [P]
89,CM2142,LECTURE SL1,3,0,0,0,0,SCIENCE,NUS Students [P]
90,CM3212,LECTURE SL1,90,3,1,1,10,SCIENCE,NUS Students [P]
91,CM3221,LECTURE SL1,7,1,1,1,1,SCIENCE,NUS Students [P]
92,CM3231,LECTURE SL1,50,4,1,1,10,SCIENCE,NUS Students [P]
93,CM3242,LECTURE SL1,4,2,1,1,10,SCIENCE,NUS Students [P]
94,CM3252,LECTURE SL1,35,2,1,1,30,SCIENCE,NUS Students [P]
95,CM3261,LECTURE SL1,18,4,1,1,10,SCIENCE,NUS Students [P]
96,CM3291,LECTURE SL1,31,1,1,1,1,SCIENCE,NUS Students [P]
97,CM3292,LECTURE SL1,15,0,0,0,0,SCIENCE,NUS Students [P]
98,CM4215,LECTURE SL1,9,4,1,1,313,SCIENCE,NUS Students [P]
99,CM4227,LECTURE SL1,23,5,1,1,574,SCIENCE,NUS Students [P]
100,CM4242,LECTURE SL1,17,1,1,1,1,SCIENCE,NUS Students [P]
101,CM4251,LECTURE SL1,62,2,113,1,573,SCIENCE,NUS Students [P]
102,CM4254,LECTURE SL1,64,1,1,1,1,SCIENCE,NUS Students [P]
103,CM4261,LECTURE SL1,13,4,3,1,100,SCIENCE,NUS Students [P]
104,CM4273,LECTURE SL1,41,1,1,1,1,SCIENCE,NUS Students [P]
105,CM4274,LECTURE SL1,34,1,2000,1,2000,SCIENCE,NUS Students [P]
106,CN1111,LECTURE 1,2,2,700,1,748,ENGINEERING,NUS Students [P]
107,CN1111E,LECTURE 1,48,0,0,0,0,ENGINEERING,NUS Students [P]
108,CN2116,LECTURE 1,22,1,1,1,1,ENGINEERING,NUS Students [P]
109,CN2121,LECTURE 1,69,12,1,1,1397,ENGINEERING,NUS Students [P]
110,CN2121E,LECTURE 1,26,0,0,0,0,ENGINEERING,NUS Students [P]
111,CN2122,LECTURE 1,63,9,1,1,1001,ENGINEERING,NUS Students [P]
112,CN2122E,LECTURE 1,41,0,0,0,0,ENGINEERING,NUS Students [P]
113,CN2125,LECTURE 1,32,0,0,0,0,ENGINEERING,NUS Students [P]
114,CN3108,SECTIONAL TEACHING 1,37,0,0,0,0,ENGINEERING,NUS Students [P]
115,CN3108,SECTIONAL TEACHING 3,23,0,0,0,0,ENGINEERING,NUS Students [P]
116,CN3108,SECTIONAL TEACHING 4,3,0,0,0,0,ENGINEERING,NUS Students [P]
117,CN3121,LECTURE 1,77,6,1,1,100,ENGINEERING,NUS Students [P]
118,CN3121E,LECTURE 1,19,0,0,0,0,ENGINEERING,NUS Students [P]
119,CN3132,LECTURE 1,109,1,50,1,50,ENGINEERING,NUS Students [P]
120,CN3132E,LECTURE 1,12,0,0,0,0,ENGINEERING,NUS Students [P]
121,CN3135,LECTURE 1,46,9,1,1,745,ENGINEERING,NUS Students [P]
122,CN3135E,LECTURE 1,7,0,0,0,0,ENGINEERING,NUS Students [P]
123,CN3421,LECTURE 1,116,8,1,1,10,ENGINEERING,NUS Students [P]
124,CN4118E,LECTURE 1,75,0,0,0,0,ENGINEERING,NUS Students [P]
125,CN4118R,LECTURE 1,49,7,1,1,547,ENGINEERING,NUS Students [P]
126,CN4122,LECTURE 1,47,4,1,1,10,ENGINEERING,NUS Students [P]
127,CN4201R,LECTURE 1,41,2,1,1,3,ENGINEERING,NUS Students [P]
128,CN4203R,LECTURE 1,26,1,1,1,1,ENGINEERING,NUS Students [P]
129,CN4205E,LECTURE 1,39,0,0,0,0,ENGINEERING,NUS Students [P]
130,CN4205R,LECTURE 1,9,1,2,1,2,ENGINEERING,NUS Students [P]
131,CN4210E,LECTURE 1,33,0,0,0,0,ENGINEERING,NUS Students [P]
132,CN4216R,LECTURE 1,16,3,1,1,53,ENGINEERING,NUS Students [P]
133,CN4217R,LECTURE 1,13,3,2000,1,2880,ENGINEERING,NUS Students [P]
134,CN4238R,LECTURE 1,2,1,10,1,10,ENGINEERING,NUS Students [P]
135,CN4242E,LECTURE 1,56,0,0,0,0,ENGINEERING,NUS Students [P]
136,CN4246E,LECTURE 1,33,0,0,0,0,ENGINEERING,NUS Students [P]
137,CN4246R,LECTURE 1,9,1,100,1,100,ENGINEERING,NUS Students [P]
138,CN5111,LECTURE 1,56,0,0,0,0,ENGINEERING,NUS Students [P]
139,CP2201,LECTURE 1,12,13,1,1,3297,SCHOOL OF COMPUTING,"NUS Students [P, G]"
140,CP3101C,LECTURE 1,14,2,1,1,1,SCHOOL OF COMPUTING,NUS Students [P]
141,CP3201,LECTURE 1,14,3,11,1,1111,SCHOOL OF COMPUTING,NUS Students [P]
142,CS1010,SECTIONAL TEACHING 1,2,5,603,1201,1998,SCHOOL OF COMPUTING,NUS Students [G]
143,CS1010,SECTIONAL TEACHING 2,7,2,1,1,582,SCHOOL OF COMPUTING,NUS Students [G]
144,CS1010E,SECTIONAL TEACHING 1,2,9,594,1200,1357,SCHOOL OF COMPUTING,"NUS Students [P, G]"
145,CS1010E,SECTIONAL TEACHING 2,1,3,919,1251,1251,SCHOOL OF COMPUTING,"NUS Students [P, G]"
146,CS1020,SECTIONAL TEACHING 1,12,4,1,1,586,SCHOOL OF COMPUTING,"NUS Students [P, G]"
147,CS1020E,LECTURE 1,27,5,1,1,500,SCHOOL OF COMPUTING,"NUS Students [P, G]"
148,CS1231,SECTIONAL TEACHING 2,65,4,1,1,36,SCHOOL OF COMPUTING,"NUS Students [P, G]"
149,CS2101,SECTIONAL TEACHING 1,2,7,500,2000,2222,SCHOOL OF COMPUTING,NUS Students [P]
150,CS2101,SECTIONAL TEACHING 4,1,4,612,2822,2822,SCHOOL OF COMPUTING,NUS Students [P]
151,CS2101,SECTIONAL TEACHING C06,2,2,101,1,2000,SCHOOL OF COMPUTING,NUS Students [P]
152,CS2102,LECTURE 1,19,8,1,1,987,SCHOOL OF COMPUTING,"NUS Students [P, G]"
153,CS2103,LECTURE 1,68,4,1,1,50,SCHOOL OF COMPUTING,"NUS Students [P, G]"
154,CS2104,LECTURE 1,48,6,1,1,1337,SCHOOL OF COMPUTING,"NUS Students [P, G]"
155,CS2105,LECTURE 1,1,5,11,3500,3500,SCHOOL OF COMPUTING,"NUS Students [P, G]"
156,CS2106,LECTURE 1,48,4,1,1,150,SCHOOL OF COMPUTING,"NUS Students [P, G]"
157,CS2220,LECTURE 1,16,1,1,1,1,SCHOOL OF COMPUTING,NUS Students [P]
158,CS3103,LECTURE 1,37,2,1,1,800,SCHOOL OF COMPUTING,"NUS Students [P, G]"
159,CS3201,LECTURE 1,6,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
160,CS3202,LECTURE 1,13,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
161,CS3210,LECTURE 1,20,4,1,1,900,SCHOOL OF COMPUTING,"NUS Students [P, G]"
162,CS3230,LECTURE 1,33,7,1,1,1899,SCHOOL OF COMPUTING,"NUS Students [P, G]"
163,CS3235,LECTURE 1,15,3,1,1,2983,SCHOOL OF COMPUTING,"NUS Students [P, G]"
164,CS3236,LECTURE 1,35,5,1,1,500,SCHOOL OF COMPUTING,"NUS Students [P, G]"
165,CS3240,LECTURE 1,2,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
166,CS3241,LECTURE 1,30,11,1,1,2649,SCHOOL OF COMPUTING,"NUS Students [P, G]"
167,CS3244,LECTURE 1,12,4,1,1,10,SCHOOL OF COMPUTING,"NUS Students [P, G]"
168,CS3246,LECTURE 1,44,1,100,1,100,SCHOOL OF COMPUTING,"NUS Students [P, G]"
169,CS4212,LECTURE 1,29,2,1,1,2000,SCHOOL OF COMPUTING,NUS Students [P]
170,CS4223,LECTURE 1,4,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
171,CS4224,LECTURE 1,1,3,2000,3006,3006,SCHOOL OF COMPUTING,NUS Students [P]
172,CS4236,LECTURE 1,39,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
173,CS4243,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
174,CS4246,LECTURE 1,26,2,1,1,678,SCHOOL OF COMPUTING,NUS Students [P]
175,CS4248,LECTURE 1,22,1,1,1,1,SCHOOL OF COMPUTING,NUS Students [P]
176,CS4249,LECTURE 1,11,1,2000,1,2000,SCHOOL OF COMPUTING,NUS Students [P]
177,CS4274,LECTURE 1,24,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
178,CS4350,SEMINAR-STYLE MODULE CLASS 1,5,2,1,1,1337,SCHOOL OF COMPUTING,NUS Students [P]
179,CS5223,LECTURE 1,6,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
180,CS5228,LECTURE 1,3,1,1,1,1,SCHOOL OF COMPUTING,NUS Students [P]
181,CS5229,LECTURE 1,3,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
182,CS5234,LECTURE 1,2,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
183,CS5236,LECTURE 1,10,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
184,CS5240,LECTURE 1,6,1,2000,1,2000,SCHOOL OF COMPUTING,NUS Students [P]
185,CS5248,LECTURE 1,9,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
186,CS5330,LECTURE 1,2,1,20,1,20,SCHOOL OF COMPUTING,NUS Students [P]
187,CS5340,LECTURE 1,3,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
188,DE4201,LECTURE 1,50,1,20,1,20,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
189,DSC1007X,LECTURE Q1,13,21,144,462,3128,SCHOOL OF BUSINESS,"NUS Students [P, G]"
190,DSC2006,LECTURE F1,2,5,200,1318,2210,SCHOOL OF BUSINESS,"NUS Students [P, G]"
191,DSC2006,LECTURE F2,7,19,2,1400,2574,SCHOOL OF BUSINESS,"NUS Students [P, G]"
192,DSC2008,LECTURE A2,1,4,16,797,797,SCHOOL OF BUSINESS,"NUS Students [P, G]"
193,DSC3201,SECTIONAL TEACHING A1,5,2,1,1,11,SCHOOL OF BUSINESS,"NUS Students [P, G]"
194,DSC3201,SECTIONAL TEACHING A2,4,3,1,1,728,SCHOOL OF BUSINESS,"NUS Students [P, G]"
195,DSC3202,SECTIONAL TEACHING B1,1,2,1000,1002,1002,SCHOOL OF BUSINESS,"NUS Students [P, G]"
196,DSC3203,SECTIONAL TEACHING C1,3,2,447,1,1500,SCHOOL OF BUSINESS,"NUS Students [P, G]"
197,DSC3203,SECTIONAL TEACHING C2,2,2,450,1,2322,SCHOOL OF BUSINESS,"NUS Students [P, G]"
198,DSC3214,SECTIONAL TEACHING N1,12,2,1,1,1,SCHOOL OF BUSINESS,"NUS Students [P, G]"
199,DSC3215,SECTIONAL TEACHING P1,21,4,1,1,20,SCHOOL OF BUSINESS,"NUS Students [P, G]"
200,DSC3218,SECTIONAL TEACHING R1,11,0,0,0,0,SCHOOL OF BUSINESS,"NUS Students [P, G]"
201,DSC4213,SECTIONAL TEACHING H1,2,2,251,1,712,SCHOOL OF BUSINESS,NUS Students [P]
202,DSC4216,SECTIONAL TEACHING Y1,33,3,1,1,1,SCHOOL OF BUSINESS,NUS Students [P]
203,EC1101E,LECTURE 1,14,6,1,1,302,ARTS & SOCIAL SCIENCES,NUS Students [P]
204,EC1101E,LECTURE 2,106,8,1,1,100,ARTS & SOCIAL SCIENCES,NUS Students [P]
205,EC1301,LECTURE 1,270,26,1,1,1000,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
206,EC1301,LECTURE 2,206,31,1,1,603,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
207,EC2101,LECTURE 1,36,22,1,1,1000,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
208,EC2102,LECTURE 1,150,14,1,1,400,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
209,EC2104,LECTURE 1,92,94,1,1,857,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
210,EC2303,LECTURE 1,92,59,1,1,599,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
211,EC2374,LECTURE 1,18,13,1,1,1500,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
212,EC3102,LECTURE 1,40,1,7,1,7,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
213,EC3304,LECTURE 1,1,8,455,1648,1648,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
214,EC3312,LECTURE 1,38,1,50,1,50,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
215,EC3314,LECTURE 1,57,5,1,1,100,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
216,EC3332,LECTURE 1,18,14,1,1,1677,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
217,EC3333,LECTURE 1,54,9,1,1,1000,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
218,EC3342,LECTURE 1,25,4,1,1,16,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
219,EC3343,LECTURE 1,17,3,1,1,1000,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
220,EC3351,LECTURE 1,56,5,1,1,302,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
221,EC3361,LECTURE 1,42,3,1,1,1500,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
222,EC3371,LECTURE 1,19,1,10,1,10,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
223,EC3373,LECTURE 1,33,2,1,1,1,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
224,EC3376,SEMINAR-STYLE MODULE CLASS 1,13,1,500,1,500,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
225,EC3383,LECTURE 1,22,4,1,1,217,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
226,EC4102,SEMINAR-STYLE MODULE CLASS 1,6,1,2000,1,2000,ARTS & SOCIAL SCIENCES,NUS Students [P]
227,EC4102,SEMINAR-STYLE MODULE CLASS 2,12,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
228,EC4303,SEMINAR-STYLE MODULE CLASS 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
229,EC4333,SEMINAR-STYLE MODULE CLASS 1,9,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
230,EC4351,SEMINAR-STYLE MODULE CLASS 1,1,1,1,1,1,ARTS & SOCIAL SCIENCES,NUS Students [P]
231,EC4396,SEMINAR-STYLE MODULE CLASS 1,39,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
232,EE1001E,LECTURE 1,214,0,0,0,0,ENGINEERING,NUS Students [P]
233,EE2011,PACKAGED LECTURE 2,1,0,0,0,0,ENGINEERING,NUS Students [P]
234,EE2011,PACKAGED LECTURE 3,1,0,0,0,0,ENGINEERING,NUS Students [P]
235,EE2011,PACKAGED LECTURE 4,1,0,0,0,0,ENGINEERING,NUS Students [P]
236,EE2020,LECTURE ALL,4,2,1,1,1,ENGINEERING,NUS Students [G]
237,EE2021,PACKAGED LECTURE 1,1,0,0,0,0,ENGINEERING,NUS Students [G]
238,EE2021,PACKAGED LECTURE 2,1,0,0,0,0,ENGINEERING,NUS Students [G]
239,EE2021,PACKAGED LECTURE 3,1,0,0,0,0,ENGINEERING,NUS Students [G]
240,EE2021,PACKAGED LECTURE 4,2,0,0,0,0,ENGINEERING,NUS Students [G]
241,EE2021E,LECTURE 1,87,8,1,1,50,ENGINEERING,NUS Students [P]
242,EE2024E,LECTURE 1,63,1,50,1,50,ENGINEERING,NUS Students [P]
243,EE3031,LECTURE L3,1,0,0,0,0,ENGINEERING,NUS Students [P]
244,EE3031E,LECTURE 1,12,2,100,1,100,ENGINEERING,NUS Students [P]
245,EE3032,LECTURE L1,55,0,0,0,0,ENGINEERING,NUS Students [P]
246,EE3032,LECTURE L2,25,2,1,1,169,ENGINEERING,NUS Students [P]
247,EE3032,LECTURE L3,45,0,0,0,0,ENGINEERING,NUS Students [P]
248,EE3131C,PACKAGED LECTURE 1,3,2,1,1,9,ENGINEERING,NUS Students [P]
249,EE3204,PACKAGED LECTURE 1,112,5,1,1,1,ENGINEERING,NUS Students [P]
250,EE3204E,LECTURE 1,15,0,0,0,0,ENGINEERING,NUS Students [P]
251,EE3206,PACKAGED LECTURE 1,138,1,1283,1,1283,ENGINEERING,NUS Students [P]
252,EE3207E,LECTURE 1,22,0,0,0,0,ENGINEERING,NUS Students [P]
253,EE3302,PACKAGED LECTURE 1,47,1,1,1,1,ENGINEERING,NUS Students [P]
254,EE3302E,LECTURE 1,53,0,0,0,0,ENGINEERING,NUS Students [P]
255,EE3331E,PACKAGED LECTURE 1,1,2,5,6,6,ENGINEERING,NUS Students [P]
256,EE3407,PACKAGED LECTURE 1,23,2,1,1,1202,ENGINEERING,NUS Students [P]
257,EE3407E,PACKAGED LECTURE 1,14,0,0,0,0,ENGINEERING,NUS Students [P]
258,EE3408C,PACKAGED LECTURE 1,86,4,1,1,1202,ENGINEERING,NUS Students [P]
259,EE3408E,LECTURE 1,1,1,1001,1,1001,ENGINEERING,NUS Students [P]
260,EE3431C,PACKAGED LECTURE 1,38,4,1,1,2000,ENGINEERING,NUS Students [P]
261,EE3731C,PACKAGED LECTURE 1,28,2,1,1,1201,ENGINEERING,NUS Students [P]
262,EE4101,PACKAGED LECTURE 1,38,0,0,0,0,ENGINEERING,NUS Students [P]
263,EE4112,PACKAGED LECTURE 1,39,0,0,0,0,ENGINEERING,NUS Students [P]
264,EE4113,PACKAGED LECTURE 1,12,1,100,1,100,ENGINEERING,NUS Students [P]
265,EE4113E,LECTURE 1,36,0,0,0,0,ENGINEERING,NUS Students [P]
266,EE4131,PACKAGED LECTURE 1,23,1,1,1,1,ENGINEERING,NUS Students [P]
267,EE4218,LECTURE 1,56,7,1,1,1507,ENGINEERING,NUS Students [P]
268,EE4305,PACKAGED LECTURE 1,45,6,1,1,3508,ENGINEERING,NUS Students [P]
269,EE4411,PACKAGED LECTURE 1,106,4,1,1,100,ENGINEERING,NUS Students [P]
