,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
28,AR5321,LECTURE 1,10,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
29,AR5610,LECTURE 1,17,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
30,AR5610,LECTURE 1,5,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
31,AS2237,LECTURE 1,2,4,1,512,1058,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
32,AS3232,SEMINAR-STYLE MODULE CLASS 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
33,AS3232,SEMINAR-STYLE MODULE CLASS 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
34,AS3234,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
35,AS3234,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
36,AS3240,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
37,AS4231,SEMINAR-STYLE MODULE CLASS 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
38,BN4301,LECTURE 1,2,5,3333,4007,4025,ENGINEERING,Returning Students [P]
39,BSP1004,LECTURE D1,28,41,174,816,3845,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
40,BSP1004,LECTURE D1,10,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
41,BSP1004,LECTURE D2,23,29,350,786,2067,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
42,BSP1004,LECTURE D2,3,7,77,250,549,SCIENCE,New Students [P]
43,BSP1004,LECTURE D2,8,4,1,1,600,SCHOOL OF COMPUTING,New Students [P]
44,BSP1005A,LECTURE D1,27,24,1,1,704,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
45,BSP1005A,LECTURE D1,1,3,251,748,748,ENGINEERING,New Students [P]
46,BSP1005A,LECTURE D1,8,7,10,1,400,SCHOOL OF COMPUTING,New Students [P]
47,BSP1005A,LECTURE D2,39,16,1,1,384,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
48,BSP1005A,LECTURE D2,10,7,1,1,500,SCHOOL OF COMPUTING,New Students [P]
49,BSP1005B,LECTURE D3,28,26,1,1,500,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
50,BSP1005B,LECTURE D3,3,2,1,1,460,SCIENCE,New Students [P]
51,BSP2001,LECTURE A1,2,7,607,1626,2000,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
52,BSP2005,LECTURE E1,9,0,0,0,0,SCHOOL OF BUSINESS,New Students [P]
53,BSP2005,LECTURE E2,5,9,411,552,1200,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
54,BSP2005,LECTURE E2,2,0,0,0,0,SCHOOL OF BUSINESS,New Students [P]
55,BSP3001,SECTIONAL TEACHING A2,7,1,1,1,1,SCHOOL OF BUSINESS,Returning Students [P]
56,BSP3001,SECTIONAL TEACHING A6,44,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
57,BSP4513,SECTIONAL TEACHING C1,8,8,1,1,1498,SCHOOL OF BUSINESS,Returning Students [P]
58,CE2134,LECTURE 1,50,0,0,0,0,ENGINEERING,New Students [P]
59,CE2155,LECTURE 1,35,1,10,1,10,ENGINEERING,Returning Students [P]
60,CE2155,LECTURE 1,49,0,0,0,0,ENGINEERING,New Students [P]
61,CE2184,LECTURE 1,10,10,1,1,1000,ENGINEERING,Returning Students [P] and NUS Students [G]
62,CE2184,LECTURE 1,29,0,0,0,0,ENGINEERING,New Students [P]
63,CE2407,LECTURE 1,10,11,1,1,300,ENGINEERING,Returning Students [P] and NUS Students [G]
64,CE2407,LECTURE 1,50,0,0,0,0,ENGINEERING,New Students [P]
65,CE2409,LECTURE 1,51,4,1,1,90,ENGINEERING,Returning Students [P] and NUS Students [G]
66,CE2409,LECTURE 1,39,2,71,1,80,ENGINEERING,New Students [P]
67,CE3101,LECTURE 1,13,9,1,1,100,ENGINEERING,Returning Students [P] and NUS Students [G]
68,CE3102,LECTURE 1,14,1,2,1,2,ENGINEERING,Returning Students [P]
69,CE3116,LECTURE 1,19,3,1,1,2,ENGINEERING,Returning Students [P]
70,CE3121,LECTURE 1,12,4,1,1,2,ENGINEERING,Returning Students [P]
71,CE3121,LECTURE 1,20,0,0,0,0,ENGINEERING,New Students [P]
72,CE3166,LECTURE 1,28,3,1,1,1,ENGINEERING,Returning Students [P]
73,CE3166,LECTURE 1,20,0,0,0,0,ENGINEERING,New Students [P]
74,CE4103,LECTURE Dsg,41,4,1,1,1,ENGINEERING,Returning Students [P]
75,CE4104,LECTURE Prj,67,5,1,1,1000,ENGINEERING,Returning Students [P]
76,CE4257,LECTURE 1,38,0,0,0,0,ENGINEERING,Returning Students [P]
77,CE5101,LECTURE 1,11,1,1,1,1,ENGINEERING,Returning Students [P]
78,CE5104,LECTURE 1,1,1,1,1,1,ENGINEERING,Returning Students [P]
79,CE5105,LECTURE 1,2,0,0,0,0,ENGINEERING,Returning Students [P]
80,CE5108,LECTURE 1,5,2,1,1,1,ENGINEERING,Returning Students [P]
81,CE5113,LECTURE 1,14,1,1,1,1,ENGINEERING,Returning Students [P]
82,CE5203,LECTURE 1,10,0,0,0,0,ENGINEERING,Returning Students [P]
83,CE5205,LECTURE 1,17,1,1,1,1,ENGINEERING,Returning Students [P]
84,CE5307,LECTURE 1,14,0,0,0,0,ENGINEERING,Returning Students [P]
85,CE5312,LECTURE 1,13,0,0,0,0,ENGINEERING,Returning Students [P]
86,CE5509,LECTURE 1,18,1,355,1,355,ENGINEERING,Returning Students [P]
87,CE5510,LECTURE 1,22,0,0,0,0,ENGINEERING,Returning Students [P]
88,CE5514,LECTURE 1,13,0,0,0,0,ENGINEERING,Returning Students [P]
89,CE5610,LECTURE 1,24,1,1,1,1,ENGINEERING,Returning Students [P]
90,CE5703,LECTURE 1,12,0,0,0,0,ENGINEERING,Returning Students [P]
91,CE5712,LECTURE 1,14,0,0,0,0,ENGINEERING,Returning Students [P]
92,CE5713,LECTURE 1,18,0,0,0,0,ENGINEERING,Returning Students [P]
93,CE5714,LECTURE 1,13,0,0,0,0,ENGINEERING,Returning Students [P]
94,CE5805,LECTURE 1,7,4,1,1,3006,ENGINEERING,Returning Students [P]
95,CE5886,LECTURE 1,13,1,1,1,1,ENGINEERING,Returning Students [P]
96,CE5887,LECTURE 1,14,0,0,0,0,ENGINEERING,Returning Students [P]
97,CH1101E,LECTURE 1,22,19,1,1,1076,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
98,CH1101E,LECTURE 1,120,7,1,1,10,ARTS & SOCIAL SCIENCES,New Students [P]
99,CH2121,LECTURE 1,102,19,1,1,628,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
100,CH2121,LECTURE 1,2,2,1,1,200,ARTS & SOCIAL SCIENCES,New Students [P]
101,CH2161,SECTIONAL TEACHING 1,8,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
102,CH2161,SECTIONAL TEACHING 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
103,CH2223,LECTURE 1,34,5,1,1,1708,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
104,CH2223,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
105,CH2245,LECTURE 1,33,6,10,1,200,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
106,CH2245,LECTURE 1,4,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
107,CH2252,LECTURE 1,37,13,2,1,501,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
108,CH2252,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
109,CH2274,LECTURE 1,34,13,1,1,897,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
110,CH2274,LECTURE 1,4,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
111,CH2295,LECTURE 1,15,3,1,1,500,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
112,CH2295,LECTURE 1,4,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
113,CH3221,LECTURE 1,20,6,1,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
114,CH3221,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
115,CH3245,LECTURE 1,11,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
116,CH3245,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
117,CH3248,LECTURE 1,22,5,1,1,600,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
118,CH3248,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
119,CH4223,SEMINAR-STYLE MODULE CLASS 1,24,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
120,CH4243,SEMINAR-STYLE MODULE CLASS 1,21,3,1,1,10,ARTS & SOCIAL SCIENCES,Returning Students [P]
121,CH4247,SEMINAR-STYLE MODULE CLASS 1,19,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
122,CL1101E,LECTURE 1,23,31,150,400,1500,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
123,CL1101E,LECTURE 1,159,11,1,1,57,ARTS & SOCIAL SCIENCES,New Students [P]
124,CL2102,LECTURE 1,27,6,1,1,200,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
125,CL2102,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
126,CL2121,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
127,CL2121,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
128,CL2209,LECTURE 1,31,10,1,1,501,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
129,CL2209,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
130,CL2280,LECTURE 1,88,56,1,1,1300,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
131,CL2280,LECTURE 1,1,2,1,6,6,ARTS & SOCIAL SCIENCES,New Students [P]
132,CL3201,LECTURE 1,11,4,2,1,376,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
133,CL3201,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
134,CL3207,LECTURE 1,29,4,63,1,1743,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
135,CL3207,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
136,CL3221,LECTURE 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
137,CL3221,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
138,CM1101,LECTURE SL1,76,3,1,1,51,SCIENCE,New Students [P]
139,CM1131,LECTURE SL1,16,16,1,1,597,SCIENCE,New Students [P]
140,CM1417,LECTURE SL1,5,9,101,968,1917,SCIENCE,Returning Students [P] and NUS Students [G]
141,CM1417,LECTURE SL1,5,0,0,0,0,SCIENCE,New Students [P]
142,CM1417,LECTURE SL1,10,2,1,1,2,SCHOOL OF COMPUTING,New Students [P]
143,CM2102,LECTURE SL1,10,0,0,0,0,SCIENCE,Returning Students [P]
144,CM2111,LECTURE SL1,1,3,100,510,510,SCIENCE,Returning Students [P]
145,CM2132,LECTURE SL1,6,5,10,1,3000,SCIENCE,Returning Students [P]
146,CM2161,LECTURE SL1,8,0,0,0,0,SCIENCE,Returning Students [P]
147,CM2165,LECTURE SL1,10,0,0,0,0,SCIENCE,Returning Students [P]
148,CM2263,LECTURE SL1,7,0,0,0,0,SCIENCE,Returning Students [P]
149,CM3221,LECTURE SL1,164,0,0,0,0,SCIENCE,Returning Students [P]
150,CM3232,LECTURE SL1,60,0,0,0,0,SCIENCE,Returning Students [P]
151,CM3242,LECTURE SL1,40,1,1,1,1,SCIENCE,Returning Students [P]
152,CM3261,LECTURE SL1,47,0,0,0,0,SCIENCE,Returning Students [P]
153,CM3291,LECTURE SL1,2,1,1000,1,1000,SCIENCE,Returning Students [P]
154,CM4214,LECTURE SL1,46,0,0,0,0,SCIENCE,Returning Students [P]
155,CM4222,LECTURE SL1,66,0,0,0,0,SCIENCE,Returning Students [P]
156,CM4226,LECTURE SL1,64,1,20,1,20,SCIENCE,Returning Students [P]
157,CM4242,LECTURE SL1,48,1,1,1,1,SCIENCE,Returning Students [P]
158,CM4266,LECTURE SL1,53,1,1,1,1,SCIENCE,Returning Students [P]
159,CM4269,LECTURE SL1,51,0,0,0,0,SCIENCE,Returning Students [P]
160,CM4271,LECTURE SL1,24,0,0,0,0,SCIENCE,Returning Students [P]
161,CN1111E,LECTURE 1,5,0,0,0,0,ENGINEERING,Returning Students [P]
162,CN1111E,LECTURE 1,19,0,0,0,0,ENGINEERING,New Students [P]
163,CN2121,LECTURE 1,113,13,1,1,900,ENGINEERING,Returning Students [P] and NUS Students [G]
164,CN2121E,LECTURE 1,283,1,5,1,5,ENGINEERING,Returning Students [P]
165,CN2121E,LECTURE 1,51,0,0,0,0,ENGINEERING,New Students [P]
166,CN2122,LECTURE 1,68,5,1,1,900,ENGINEERING,Returning Students [P] and NUS Students [G]
167,CN2122E,LECTURE 1,1,0,0,0,0,ENGINEERING,Returning Students [P]
168,CN2122E,LECTURE 1,24,3,1,1,1,ENGINEERING,New Students [P]
169,CN3108,SECTIONAL TEACHING 2,1,2,550,3001,3001,ENGINEERING,Returning Students [P]
170,CN3108,SECTIONAL TEACHING 3,32,5,1,1,2,ENGINEERING,Returning Students [P]
171,CN3108,SECTIONAL TEACHING 4,13,5,1,1,300,ENGINEERING,Returning Students [P]
172,CN3109,SECTIONAL TEACHING 1,41,2,10,1,1000,ENGINEERING,Returning Students [P]
173,CN3109,SECTIONAL TEACHING 2,1,3,1688,3971,3971,ENGINEERING,Returning Students [P]
174,CN3121,LECTURE 1,81,12,1,1,100,ENGINEERING,Returning Students [P]
175,CN3121E,LECTURE 1,3,0,0,0,0,ENGINEERING,Returning Students [P]
176,CN3132,LECTURE 1,102,11,1,1,100,ENGINEERING,Returning Students [P]
177,CN3132E,LECTURE 1,9,0,0,0,0,ENGINEERING,Returning Students [P]
178,CN3135,LECTURE 1,94,8,1,1,1503,ENGINEERING,Returning Students [P]
179,CN3135E,LECTURE 1,9,2,20,1,20,ENGINEERING,Returning Students [P]
180,CN3421,LECTURE 1,32,18,1,1,1503,ENGINEERING,Returning Students [P]
181,CN4111E,LECTURE 1,49,0,0,0,0,ENGINEERING,Returning Students [P]
182,CN4118E,LECTURE 1,200,0,0,0,0,ENGINEERING,Returning Students [P]
183,CN4118R,LECTURE 1,139,7,1,1,123,ENGINEERING,Returning Students [P]
184,CN4121,LECTURE 1,30,0,0,0,0,ENGINEERING,Returning Students [P]
185,CN4201R,LECTURE 1,55,0,0,0,0,ENGINEERING,Returning Students [P]
186,CN4210E,LECTURE 1,18,1,1,1,1,ENGINEERING,Returning Students [P]
187,CN4216R,LECTURE 1,19,0,0,0,0,ENGINEERING,Returning Students [P]
188,CN4217R,LECTURE 1,63,2,1000,1,1464,ENGINEERING,Returning Students [P]
189,CN4229E,LECTURE 1,8,2,500,1,500,ENGINEERING,Returning Students [P]
190,CN4238R,LECTURE 1,23,1,3000,1,3000,ENGINEERING,Returning Students [P]
191,CN4240R,LECTURE 1,1,8,1,6352,6352,ENGINEERING,Returning Students [P]
192,CN4241R,LECTURE 1,41,4,1,1,2,ENGINEERING,Returning Students [P]
193,CN4246R,LECTURE 1,38,2,50,1,1000,ENGINEERING,Returning Students [P]
194,CN5030,LECTURE 1,7,0,0,0,0,ENGINEERING,Returning Students [P]
195,CN5222,LECTURE 1,21,2,1,1,200,ENGINEERING,Returning Students [P]
196,CS1010,SECTIONAL TEACHING 2,3,3,13,1,966,SCHOOL OF COMPUTING,Returning Students [P] and NUS Students [G]
197,CS1010,SECTIONAL TEACHING 5,2,1,10,1,10,SCHOOL OF COMPUTING,Returning Students [P] and NUS Students [G]
198,CS1010,SECTIONAL TEACHING 6,2,5,333,399,450,SCHOOL OF COMPUTING,Returning Students [P] and NUS Students [G]
199,CS1010,SECTIONAL TEACHING 8,13,6,1,1,200,SCHOOL OF COMPUTING,Returning Students [P] and NUS Students [G]
200,CS1010,SECTIONAL TEACHING 8,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
201,CS1010E,SECTIONAL TEACHING 1,17,19,1,99,3000,SCHOOL OF COMPUTING,Returning Students [P] and NUS Students [G]
202,CS1010E,SECTIONAL TEACHING 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
203,CS1010E,SECTIONAL TEACHING 2,9,9,50,1,1311,SCHOOL OF COMPUTING,Returning Students [P] and NUS Students [G]
204,CS1010E,SECTIONAL TEACHING 3,11,13,110,281,900,SCHOOL OF COMPUTING,Returning Students [P] and NUS Students [G]
205,CS1010E,SECTIONAL TEACHING 3,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
206,CS1102,LECTURE 1,12,10,10,1,1000,SCHOOL OF COMPUTING,Returning Students [P] and NUS Students [G]
207,CS1102,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
208,CS1102C,LECTURE 1,14,12,20,1,1444,SCHOOL OF COMPUTING,Returning Students [P] and NUS Students [G]
209,CS1102C,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
210,CS1231,SECTIONAL TEACHING 1,62,10,1,1,699,SCHOOL OF COMPUTING,Returning Students [P] and NUS Students [G]
211,CS1231,SECTIONAL TEACHING 2,56,7,1,1,399,SCHOOL OF COMPUTING,Returning Students [P] and NUS Students [G]
212,CS1280,LECTURE 1,66,11,1,1,2318,SCHOOL OF COMPUTING,Returning Students [P] and NUS Students [G]
213,CS1280,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
214,CS1281,LECTURE 1,63,35,1,1,1290,SCHOOL OF COMPUTING,Returning Students [P] and NUS Students [G]
215,CS1281,LECTURE 1,4,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
216,CS2100,LECTURE 1,114,8,1,1,500,SCHOOL OF COMPUTING,Returning Students [P] and NUS Students [G]
217,CS2100,LECTURE 1,36,1,200,1,200,SCHOOL OF COMPUTING,New Students [P]
218,CS2102,LECTURE 1,35,38,10,102,2000,SCHOOL OF COMPUTING,Returning Students [P] and NUS Students [G]
219,CS2102,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
220,CS2102,LECTURE 1,34,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
221,CS2103,LECTURE 1,31,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P] and NUS Students [G]
222,CS2103,LECTURE 1,8,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
223,CS2103,LECTURE 2,88,4,1,1,120,SCHOOL OF COMPUTING,Returning Students [P] and NUS Students [G]
224,CS2104,LECTURE 1,6,8,1,748,2000,SCHOOL OF COMPUTING,Returning Students [P] and NUS Students [G]
225,CS2104,LECTURE 1,10,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
226,CS2105,LECTURE 1,10,9,1,1,1400,SCHOOL OF COMPUTING,Returning Students [P] and NUS Students [G]
227,CS2105,LECTURE 1,29,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
228,CS2106,LECTURE 1,24,8,1,1,1000,SCHOOL OF COMPUTING,Returning Students [P] and NUS Students [G]
229,CS2106,LECTURE 1,29,1,1,1,1,SCHOOL OF COMPUTING,New Students [P]
230,CS2220,LECTURE 1,30,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
231,CS2220,LECTURE 1,3,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
232,CS2309,LECTURE 1,17,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
233,CS2309,LECTURE 1,1,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
234,CS3103,LECTURE 1,27,2,1,1,500,SCHOOL OF COMPUTING,Returning Students [P] and NUS Students [G]
235,CS3103,LECTURE 1,10,1,2,1,2,SCHOOL OF COMPUTING,New Students [P]
236,CS3210,LECTURE 1,66,2,10,1,99,SCHOOL OF COMPUTING,Returning Students [P] and NUS Students [G]
237,CS3210,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
238,CS3215,LECTURE 1,17,1,10,1,10,SCHOOL OF COMPUTING,Returning Students [P]
239,CS3215,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
240,CS3220,LECTURE 1,36,3,1,1,100,SCHOOL OF COMPUTING,Returning Students [P] and NUS Students [G]
241,CS3230,LECTURE 1,41,19,1,1,1400,SCHOOL OF COMPUTING,Returning Students [P] and NUS Students [G]
242,CS3231,LECTURE 1,31,5,1,1,100,SCHOOL OF COMPUTING,Returning Students [P] and NUS Students [G]
243,CS3234,LECTURE 1,26,1,1,1,1,SCHOOL OF COMPUTING,Returning Students [P] and NUS Students [G]
244,CS3240,LECTURE 1,4,9,1,3095,4851,SCHOOL OF COMPUTING,Returning Students [P]
245,CS3240,LECTURE 1,4,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
246,CS3241,LECTURE 1,48,6,1,1,1000,SCHOOL OF COMPUTING,Returning Students [P] and NUS Students [G]
247,CS3241,LECTURE 1,4,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
248,CS3243,LECTURE 1,32,9,1,1,1000,SCHOOL OF COMPUTING,Returning Students [P] and NUS Students [G]
249,CS3243,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
250,CS3244,LECTURE 1,52,1,1,1,1,SCHOOL OF COMPUTING,Returning Students [P] and NUS Students [G]
251,CS3244,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
252,CS3246,LECTURE 1,12,2,1,1,1,SCHOOL OF COMPUTING,Returning Students [P] and NUS Students [G]
253,CS3246,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
254,CS3249,LECTURE 1,1,9,100,3300,3300,SCHOOL OF COMPUTING,Returning Students [P]
255,CS3249,LECTURE 1,2,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
256,CS4211,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
257,CS4212,LECTURE 1,6,2,1,1,3000,SCHOOL OF COMPUTING,Returning Students [P]
258,CS4212,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
259,CS4213,LECTURE 1,2,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
260,CS4221,LECTURE 1,6,2,1,1,1000,SCHOOL OF COMPUTING,Returning Students [P]
261,CS4221,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
262,CS4243,LECTURE 1,3,1,1000,1,1000,SCHOOL OF COMPUTING,Returning Students [P]
263,CS4243,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
264,CS4246,LECTURE 1,42,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
265,CS4246,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
266,CS4248,LECTURE 1,53,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
267,CS4248,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
268,CS4273,LECTURE 1,17,1,3000,1,3000,SCHOOL OF COMPUTING,Returning Students [P]
269,CS4274,LECTURE 1,5,1,1000,1,1000,SCHOOL OF COMPUTING,Returning Students [P]
270,CS4348,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
271,CS5206,LECTURE 1,4,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
