,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
52,AS3234,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
53,AS3234,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
54,BCP4002A,SECTIONAL TEACHING A,438,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
55,BCP4002B,SECTIONAL TEACHING B,496,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
56,BHT4001A,SECTIONAL TEACHING A,487,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
57,BHT4001B,SECTIONAL TEACHING B,498,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
58,BHT4001C,SECTIONAL TEACHING C,500,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
59,BN2101,LECTURE 1,70,1,4742,1,4742,ENGINEERING,Returning Students [P]
60,BN3101,LECTURE 1,75,0,0,0,0,ENGINEERING,Returning Students [P]
61,BN3201,LECTURE 1,70,0,0,0,0,ENGINEERING,Returning Students [P]
62,BN3301,LECTURE 1,70,0,0,0,0,ENGINEERING,Returning Students [P]
63,BN3501,LECTURE 1,70,0,0,0,0,ENGINEERING,Returning Students [P]
64,BN4406,LECTURE 1,11,0,0,0,0,ENGINEERING,Returning Students [P]
65,BSP1004,LECTURE D1,3,2,10,1,100,ENGINEERING,Returning Students [P]
66,BSP1004,LECTURE D1,3,7,20,600,747,ENGINEERING,New Students [P]
67,BSP1004,LECTURE D1,7,4,1,1,10,SCHOOL OF COMPUTING,New Students [P]
68,BSP1004,LECTURE D1,2,8,66,200,203,SCHOOL OF BUSINESS,New Students [P]
69,BSP1004,LECTURE D1,1,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,New Students [P]
70,BSP1004,LECTURE D1,2,2,2,1,584,SCHOOL OF BUSINESS,NUS Students [G]
71,BSP1004,LECTURE D2,6,1,1,1,1,ENGINEERING,Returning Students [P]
72,BSP1004,LECTURE D2,3,13,96,421,746,ENGINEERING,New Students [P]
73,BSP1004,LECTURE D2,7,14,10,207,514,SCHOOL OF COMPUTING,New Students [P]
74,BSP1004,LECTURE D2,10,8,1,1,601,SCHOOL OF BUSINESS,New Students [P]
75,BSP1004,LECTURE D2,1,1,20,1,20,JOINT MULTI-DISCIPLINARY PROGRAMMES,New Students [P]
76,BSP1004,LECTURE D2,5,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
77,BSP1005,LECTURE D1,8,7,1,1,200,SCIENCE,New Students [P]
78,BSP1005,LECTURE D1,3,11,21,502,748,ENGINEERING,New Students [P]
79,BSP1005,LECTURE D1,1,7,15,300,300,SCHOOL OF BUSINESS,New Students [P]
80,BSP1005,LECTURE D1,1,1,403,1,403,JOINT MULTI-DISCIPLINARY PROGRAMMES,New Students [P]
81,BSP1005,LECTURE D1,1,1,17,1,17,SCHOOL OF BUSINESS,NUS Students [G]
82,BSP1005,LECTURE D2,5,0,0,0,0,ENGINEERING,Returning Students [P]
83,BSP1005,LECTURE D2,8,2,100,1,142,SCIENCE,New Students [P]
84,BSP1005,LECTURE D2,3,8,100,500,747,ENGINEERING,New Students [P]
85,BSP1005,LECTURE D2,2,7,36,400,500,SCHOOL OF BUSINESS,New Students [P]
86,BSP1005,LECTURE D2,1,2,122,151,151,JOINT MULTI-DISCIPLINARY PROGRAMMES,New Students [P]
87,BSP1005,LECTURE D2,3,6,654,752,1099,SCHOOL OF BUSINESS,NUS Students [G]
88,BSP2001,LECTURE A1,2,1,657,1,657,SCHOOL OF BUSINESS,New Students [P]
89,BSP2001,LECTURE A1,5,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
90,BSP2001,LECTURE A2,1,1,1,1,1,SCHOOL OF BUSINESS,NUS Students [G]
91,BSP2005,LECTURE E1,4,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
92,BSP2005,LECTURE E1,1,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
93,BSP2005,LECTURE E2,8,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
94,BSP2005,LECTURE E2,2,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
95,CE2134,LECTURE 1,34,10,1,1,17,ENGINEERING,Returning Students [P]
96,CE2134,LECTURE 1,50,2,1,1,100,ENGINEERING,New Students [P]
97,CE2134,LECTURE 1,20,0,0,0,0,ENGINEERING,Reserved for [G] in later round
98,CE2155,LECTURE 1,91,5,1,1,1,ENGINEERING,Returning Students [P]
99,CE2155,LECTURE 1,50,1,100,1,100,ENGINEERING,New Students [P]
100,CE2155,LECTURE 1,20,0,0,0,0,ENGINEERING,Reserved for [G] in later round
101,CE2184,LECTURE 1,60,5,1,1,1,ENGINEERING,Returning Students [P]
102,CE2184,LECTURE 1,50,1,100,1,100,ENGINEERING,New Students [P]
103,CE2184,LECTURE 1,10,0,0,0,0,ENGINEERING,Reserved for [G] in later round
104,CE2407,LECTURE 1,65,2,1,1,1,ENGINEERING,Returning Students [P]
105,CE2407,LECTURE 1,50,0,0,0,0,ENGINEERING,New Students [P]
106,CE2407,LECTURE 1,10,0,0,0,0,ENGINEERING,Reserved for [G] in later round
107,CE2409,LECTURE 1,199,0,0,0,0,ENGINEERING,Returning Students [P]
108,CE2409,LECTURE 1,30,4,1,1,2,ENGINEERING,New Students [P]
109,CE2409,LECTURE 1,10,0,0,0,0,ENGINEERING,Reserved for [G] in later round
110,CE3101,LECTURE 1,10,0,0,0,0,ENGINEERING,Reserved for [G] in later round
111,CE3115,LECTURE 1,81,1,40,1,40,ENGINEERING,Returning Students [P]
112,CE3115,LECTURE 1,20,0,0,0,0,ENGINEERING,New Students [P]
113,CE3121,LECTURE 1,78,2,1,1,40,ENGINEERING,Returning Students [P]
114,CE3121,LECTURE 1,20,0,0,0,0,ENGINEERING,New Students [P]
115,CE3166,LECTURE 1,89,7,1,1,1000,ENGINEERING,Returning Students [P]
116,CE3166,LECTURE 1,20,0,0,0,0,ENGINEERING,New Students [P]
117,CE4103,LECTURE 1,88,3,1,1,1,ENGINEERING,Returning Students [P]
118,CE4104,LECTURE Proj,85,4,1,1,1,ENGINEERING,Returning Students [P]
119,CE4257,LECTURE 1,42,0,0,0,0,ENGINEERING,Returning Students [P]
120,CE5101,LECTURE 1,13,0,0,0,0,ENGINEERING,Returning Students [P]
121,CE5104,LECTURE 1,16,3,1,1,1000,ENGINEERING,Returning Students [P]
122,CE5105,LECTURE 1,15,0,0,0,0,ENGINEERING,Returning Students [P]
123,CE5108,LECTURE 1,7,2,1,1,1000,ENGINEERING,Returning Students [P]
124,CE5203,LECTURE 1,12,0,0,0,0,ENGINEERING,Returning Students [P]
125,CE5205,LECTURE 1,8,1,1000,1,1000,ENGINEERING,Returning Students [P]
126,CE5307,LECTURE 1,13,0,0,0,0,ENGINEERING,Returning Students [P]
127,CE5308,LECTURE 1,15,0,0,0,0,ENGINEERING,Returning Students [P]
128,CE5509,LECTURE 1,3,1,1,1,1,ENGINEERING,Returning Students [P]
129,CE5510,LECTURE 1,19,0,0,0,0,ENGINEERING,Returning Students [P]
130,CE5514,LECTURE 1,17,0,0,0,0,ENGINEERING,Returning Students [P]
131,CE5610,LECTURE 1,15,3,1,1,1,ENGINEERING,Returning Students [P]
132,CE5703,LECTURE 1,7,0,0,0,0,ENGINEERING,Returning Students [P]
133,CE5712,LECTURE 1,13,0,0,0,0,ENGINEERING,Returning Students [P]
134,CE5714,LECTURE 1,14,0,0,0,0,ENGINEERING,Returning Students [P]
135,CE5804,LECTURE 1,14,1,50,1,50,ENGINEERING,Returning Students [P]
136,CH1101E,LECTURE 1,24,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
137,CH1101E,LECTURE 1,150,92,1,1,160,ARTS & SOCIAL SCIENCES,New Students [P]
138,CH1101E,LECTURE 1,19,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
139,CH2121,LECTURE 1,85,8,1,1,500,ARTS & SOCIAL SCIENCES,Returning Students [P]
140,CH2121,LECTURE 1,5,5,1,1,151,ARTS & SOCIAL SCIENCES,New Students [P]
141,CH2121,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
142,CH2162,LECTURE 1,15,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
143,CH2162,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
144,CH2223,LECTURE 1,28,5,10,1,1390,ARTS & SOCIAL SCIENCES,Returning Students [P]
145,CH2223,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
146,CH2223,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
147,CH2245,LECTURE 1,32,2,1,1,18,ARTS & SOCIAL SCIENCES,Returning Students [P]
148,CH2245,LECTURE 1,5,2,1,1,10,ARTS & SOCIAL SCIENCES,New Students [P]
149,CH2245,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
150,CH2252,LECTURE 1,37,1,100,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
151,CH2252,LECTURE 1,5,1,10,1,10,ARTS & SOCIAL SCIENCES,New Students [P]
152,CH2252,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
153,CH2274,LECTURE 1,63,7,1,1,602,ARTS & SOCIAL SCIENCES,Returning Students [P]
154,CH2274,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
155,CH2274,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
156,CH2295,LECTURE 1,74,1,10,1,10,ARTS & SOCIAL SCIENCES,Returning Students [P]
157,CH2295,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
158,CH2295,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
159,CH3221,LECTURE 1,23,1,100,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
160,CH3221,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
161,CH3221,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
162,CH3222,LECTURE 1,31,2,10,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
163,CH3222,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
164,CH3222,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
165,CH3247,LECTURE 1,39,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
166,CH3247,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
167,CH3247,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
168,CH3254,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
169,CH3254,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
170,CH3254,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
171,CH4203,SEMINAR-STYLE MODULE CLASS 1,22,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
172,CH4223,SEMINAR-STYLE MODULE CLASS 1,28,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
173,CH4226,SEMINAR-STYLE MODULE CLASS 1,26,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
174,CH4243,SEMINAR-STYLE MODULE CLASS 1,29,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
175,CH4246,SEMINAR-STYLE MODULE CLASS 1,26,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
176,CH4247,SEMINAR-STYLE MODULE CLASS 1,24,1,2000,1,2000,ARTS & SOCIAL SCIENCES,Returning Students [P]
177,CH4281,SEMINAR-STYLE MODULE CLASS 1,14,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
178,CH4281,SEMINAR-STYLE MODULE CLASS 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
179,CL1101E,LECTURE 1,14,3,1,1,200,ARTS & SOCIAL SCIENCES,Returning Students [P]
180,CL1101E,LECTURE 1,250,70,1,1,100,ARTS & SOCIAL SCIENCES,New Students [P]
181,CL1101E,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
182,CL2102,LECTURE 1,37,8,1,1,50,ARTS & SOCIAL SCIENCES,Returning Students [P]
183,CL2102,LECTURE 1,5,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
184,CL2102,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
185,CL2121,LECTURE 1,24,12,1,1,999,ARTS & SOCIAL SCIENCES,Returning Students [P]
186,CL2121,LECTURE 1,3,4,20,30,77,ARTS & SOCIAL SCIENCES,New Students [P]
187,CL2121,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
188,CL2209,LECTURE 1,31,2,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
189,CL2209,LECTURE 1,2,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
190,CL2209,LECTURE 1,8,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
191,CL2280,LECTURE 1,113,36,1,1,2000,ARTS & SOCIAL SCIENCES,Returning Students [P]
192,CL2280,LECTURE 1,5,8,2,102,251,ARTS & SOCIAL SCIENCES,New Students [P]
193,CL2280,LECTURE 1,18,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
194,CL3203,LECTURE 1,44,2,20,1,20,ARTS & SOCIAL SCIENCES,Returning Students [P]
195,CL3203,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
196,CL3203,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
197,CL3204,LECTURE 1,46,3,1,1,154,ARTS & SOCIAL SCIENCES,Returning Students [P]
198,CL3204,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
199,CL3204,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
200,CL3207,LECTURE 1,34,7,1,1,301,ARTS & SOCIAL SCIENCES,Returning Students [P]
201,CL3207,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
202,CL3207,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
203,CL3221,LECTURE 1,8,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
204,CL3221,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
205,CM1101,LECTURE SL1,7,5,1,1,2509,SCIENCE,Returning Students [P]
206,CM1101,LECTURE SL1,390,283,1,1,208,SCIENCE,New Students [P]
207,CM1131,LECTURE SL1,320,306,1,1,350,SCIENCE,New Students [P]
208,CM1417,LECTURE SL1,2,1,1,1,1,SCIENCE,Returning Students [P]
209,CM1417,LECTURE SL1,12,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
210,CM1417,LECTURE SL1,5,4,1,1,500,SCIENCE,New Students [P]
211,CM1417,LECTURE SL1,20,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
212,CM1417,LECTURE SL1,3,0,0,0,0,SCIENCE,Reserved for [G] in later round
213,CM1501,LECTURE 1,80,102,50,500,3700,ENGINEERING,Returning Students [P]
214,CM1501,LECTURE 1,5,0,0,0,0,ENGINEERING,New Students [P]
215,CM1502,LECTURE 1,79,0,0,0,0,ENGINEERING,Returning Students [P]
216,CM2101,LECTURE SL1,38,13,1,1,1500,SCIENCE,Returning Students [P]
217,CM2102,LECTURE SL1,73,0,0,0,0,SCIENCE,Returning Students [P]
218,CM2111,LECTURE SL1,50,0,0,0,0,SCIENCE,Returning Students [P]
219,CM2121,LECTURE SL1,6,3,49,1,1698,SCIENCE,Returning Students [P]
220,CM2132,LECTURE SL1,29,2,1,1,1788,SCIENCE,Returning Students [P]
221,CM2142,LECTURE SL1,6,11,50,774,1131,SCIENCE,Returning Students [P]
222,CM2161,LECTURE SL1,26,0,0,0,0,SCIENCE,Returning Students [P]
223,CM2165,LECTURE SL1,10,0,0,0,0,SCIENCE,Returning Students [P]
224,CM2263,LECTURE SL1,10,0,0,0,0,SCIENCE,Returning Students [P]
225,CM3221,LECTURE SL1,142,0,0,0,0,SCIENCE,Returning Students [P]
226,CM3232,LECTURE SL1,14,4,1,1,2266,SCIENCE,Returning Students [P]
227,CM3242,LECTURE SL1,23,4,1,1,555,SCIENCE,Returning Students [P]
228,CM3291,LECTURE SL1,30,2,500,1,1000,SCIENCE,Returning Students [P]
229,CM4211,LECTURE SL1,29,1,1,1,1,SCIENCE,Returning Students [P]
230,CM4214,LECTURE SL1,7,0,0,0,0,SCIENCE,Returning Students [P]
231,CM4222,LECTURE SL1,47,2,1,1,500,SCIENCE,Returning Students [P]
232,CM4226,LECTURE SL1,50,0,0,0,0,SCIENCE,Returning Students [P]
233,CM4242,LECTURE SL1,35,1,1224,1,1224,SCIENCE,Returning Students [P]
234,CM4266,LECTURE SL1,52,2,100,1,100,SCIENCE,Returning Students [P]
235,CM4271,LECTURE SL1,33,1,800,1,800,SCIENCE,Returning Students [P]
236,CN1111E,LECTURE 1,10,0,0,0,0,ENGINEERING,Returning Students [P]
237,CN1111E,LECTURE 1,40,30,1,1,180,ENGINEERING,New Students [P]
238,CN2121,LECTURE 1,24,4,1,1,50,ENGINEERING,Returning Students [P]
239,CN2121E,LECTURE 1,39,0,0,0,0,ENGINEERING,Returning Students [P]
240,CN2122,LECTURE 1,52,7,1,1,5,ENGINEERING,Returning Students [P]
241,CN2122E,LECTURE 1,34,0,0,0,0,ENGINEERING,Returning Students [P]
242,CN3108,SECTIONAL TEACHING 1,30,0,0,0,0,ENGINEERING,Returning Students [P]
243,CN3108,SECTIONAL TEACHING 2,29,0,0,0,0,ENGINEERING,Returning Students [P]
244,CN3108,SECTIONAL TEACHING 3,4,4,1,1,2,ENGINEERING,Returning Students [P]
245,CN3108,SECTIONAL TEACHING 4,27,0,0,0,0,ENGINEERING,Returning Students [P]
246,CN3109,SECTIONAL TEACHING 1,10,0,0,0,0,ENGINEERING,Returning Students [P]
247,CN3109,SECTIONAL TEACHING 2,2,1,1000,1,1000,ENGINEERING,Returning Students [P]
248,CN3109,SECTIONAL TEACHING 3,13,3,10,1,1001,ENGINEERING,Returning Students [P]
249,CN3121,LECTURE 1,111,5,1,1,1,ENGINEERING,Returning Students [P]
250,CN3121E,LECTURE 1,13,0,0,0,0,ENGINEERING,Returning Students [P]
251,CN3132,LECTURE 1,112,5,1,1,1,ENGINEERING,Returning Students [P]
252,CN3132E,LECTURE 1,27,1,10,1,10,ENGINEERING,Returning Students [P]
253,CN3421,LECTURE 1,120,10,1,1,1,ENGINEERING,Returning Students [P]
254,CN4111,LECTURE 1,118,6,1,1,1,ENGINEERING,Returning Students [P]
255,CN4111E,LECTURE 1,68,0,0,0,0,ENGINEERING,Returning Students [P]
256,CN4118,LECTURE 1,17,0,0,0,0,ENGINEERING,Returning Students [P]
257,CN4118R,LECTURE 1,22,1,40,1,40,ENGINEERING,Returning Students [P]
258,CN4211E,LECTURE 1,27,2,1,1,5,ENGINEERING,Returning Students [P]
259,CN4211R,LECTURE 1,42,1,1111,1,1111,ENGINEERING,Returning Students [P]
260,CN4215R,LECTURE 1,26,1,50,1,50,ENGINEERING,Returning Students [P]
261,CN4216R,LECTURE 1,11,1,3,1,3,ENGINEERING,Returning Students [P]
262,CN4217R,LECTURE 1,55,0,0,0,0,ENGINEERING,Returning Students [P]
263,CN4229E,LECTURE 1,33,1,20,1,20,ENGINEERING,Returning Students [P]
264,CN4245R,LECTURE 1,52,0,0,0,0,ENGINEERING,Returning Students [P]
265,CN4247R,LECTURE 1,34,0,0,0,0,ENGINEERING,Returning Students [P]
266,CN5111,LECTURE 1,1,2,1097,2000,2000,ENGINEERING,Returning Students [P]
267,CN5172,LECTURE L,12,0,0,0,0,ENGINEERING,Returning Students [P]
268,CN5191,LECTURE 1,10,7,1,1,2,ENGINEERING,Returning Students [P]
269,CN5251,LECTURE 1,39,1,1,1,1,ENGINEERING,Returning Students [P]
270,CS1101,SECTIONAL TEACHING 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
271,CS1101,SECTIONAL TEACHING 2,1,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
272,CS1101,SECTIONAL TEACHING 2,2,1,50,1,50,SCIENCE,Returning Students [P]
273,CS1101,SECTIONAL TEACHING 2,6,8,100,219,593,SCIENCE,New Students [P]
274,CS1101,SECTIONAL TEACHING 3,1,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
275,CS1101,SECTIONAL TEACHING 5,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
276,CS1101,SECTIONAL TEACHING 5,5,0,0,0,0,SCIENCE,Returning Students [P]
277,CS1101,SECTIONAL TEACHING 5,28,36,30,105,592,SCIENCE,New Students [P]
278,CS1101,SECTIONAL TEACHING 5,5,1,1,1,1,SCHOOL OF COMPUTING,NUS Students [G]
279,CS1101,SECTIONAL TEACHING 8,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
280,CS1101,SECTIONAL TEACHING 8,5,0,0,0,0,SCIENCE,Returning Students [P]
