,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
49,BSP1004X,LECTURE Y1,13,6,1,1,46,ENGINEERING,New Students [P]
50,BSP1004X,LECTURE Y1,25,3,1,1,50,SCHOOL OF COMPUTING,New Students [P]
51,BSP1004X,LECTURE Y1,2,2,17,1,700,JOINT MULTI-DISCIPLINARY PROGRAMMES,New Students [P]
52,BSP1004X,LECTURE Y1,6,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
53,BSP1005,LECTURE D1,4,0,0,0,0,SCIENCE,Returning Students [P]
54,BSP1005,LECTURE D1,14,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
55,BSP1005,LECTURE D1,5,8,1,104,597,SCIENCE,New Students [P]
56,BSP1005,LECTURE D1,10,3,1,1,600,SCHOOL OF COMPUTING,New Students [P]
57,BSP1005,LECTURE D1,2,1,101,1,101,SCHOOL OF BUSINESS,NUS Students [G]
58,BSP1005,LECTURE D2,14,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
59,BSP1005,LECTURE D2,1,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
60,BSP1005,LECTURE D2,1,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
61,BSP1005,LECTURE D2,10,9,2,1,646,SCHOOL OF COMPUTING,New Students [P]
62,BSP1005,LECTURE D2,2,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,New Students [P]
63,BSP1005,LECTURE D2,2,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
64,BSP1005,LECTURE D3,5,1,100,1,100,SCIENCE,Returning Students [P]
65,BSP1005,LECTURE D3,54,4,1,1,1,ENGINEERING,Returning Students [P]
66,BSP1005,LECTURE D3,15,7,1,1,71,SCIENCE,New Students [P]
67,BSP1005,LECTURE D3,30,20,1,1,200,ENGINEERING,New Students [P]
68,BSP1005,LECTURE D3,1,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
69,BSP2001,LECTURE X1,30,16,1,1,300,SCHOOL OF BUSINESS,Returning Students [P]
70,BSP2001,LECTURE X1,12,2,1,1,300,SCHOOL OF BUSINESS,NUS Students [G]
71,BSP2001,LECTURE X2,30,12,1,1,1000,SCHOOL OF BUSINESS,Returning Students [P]
72,BSP2001,LECTURE X2,10,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
73,BSP2005,LECTURE E1,20,1,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
74,BSP2005,LECTURE E1,17,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
75,BSP2005,LECTURE E1,10,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
76,BSP2005,LECTURE E1,30,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
77,BSP2005,LECTURE E2,17,1,111,1,111,SCHOOL OF BUSINESS,Returning Students [P]
78,BSP2005,LECTURE E2,35,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
79,BSP3513,SECTIONAL TEACHING V1,19,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
80,BSP3513,SECTIONAL TEACHING V1,10,0,0,0,0,SCHOOL OF BUSINESS,Reserved for [G] in later round
81,BSP4513,SECTIONAL TEACHING C1,6,3,1,1,2,SCHOOL OF BUSINESS,Returning Students [P]
82,CE2134,LECTURE 1,1,3,1,800,800,ENGINEERING,Returning Students [P]
83,CE2134,LECTURE 1,20,0,0,0,0,ENGINEERING,New Students [P]
84,CE2155,LECTURE 1,36,2,1,1,500,ENGINEERING,Returning Students [P]
85,CE2155,LECTURE 1,20,7,1,1,1,ENGINEERING,New Students [P]
86,CE2184,LECTURE 1,20,7,1,1,1,ENGINEERING,New Students [P]
87,CE2184,LECTURE 1,5,0,0,0,0,ENGINEERING,Reserved for [G] in later round
88,CE2407,LECTURE 1,3,4,1,100,386,ENGINEERING,Returning Students [P]
89,CE2407,LECTURE 1,5,0,0,0,0,ENGINEERING,Reserved for [G] in later round
90,CE2409,LECTURE 1,1,2,1000,1050,1050,ENGINEERING,Returning Students [P]
91,CE2409,LECTURE 1,140,3,1,1,1,ENGINEERING,New Students [P]
92,CE2409,LECTURE 1,5,0,0,0,0,ENGINEERING,Reserved for [G] in later round
93,CE3101,PACKAGED LECTURE 1,1,7,45,3030,3030,ENGINEERING,Returning Students [P]
94,CE3101,PACKAGED LECTURE 1,3,0,0,0,0,ENGINEERING,Reserved for [G] in later round
95,CE3115,LECTURE 1,9,2,1,1,1,ENGINEERING,Returning Students [P]
96,CE3121,LECTURE 1,15,5,1,1,1,ENGINEERING,Returning Students [P]
97,CE3166,LECTURE 1,29,2,1,1,10,ENGINEERING,Returning Students [P]
98,CE4103,LECTURE Dsg,19,3,1,1,20,ENGINEERING,Returning Students [P]
99,CE4104,LECTURE Prj,12,3,1,1,20,ENGINEERING,Returning Students [P]
100,CE4257,LECTURE 1,19,0,0,0,0,ENGINEERING,Returning Students [P]
101,CE5101,LECTURE 1,13,0,0,0,0,ENGINEERING,Returning Students [P]
102,CE5104,LECTURE 1,6,2,1,1,1,ENGINEERING,Returning Students [P]
103,CE5108,LECTURE 1,7,1,1,1,1,ENGINEERING,Returning Students [P]
104,CE5113,LECTURE 1,14,0,0,0,0,ENGINEERING,Returning Students [P]
105,CE5203,LECTURE 1,6,0,0,0,0,ENGINEERING,Returning Students [P]
106,CE5205,LECTURE 1,2,1,200,1,200,ENGINEERING,Returning Students [P]
107,CE5307,LECTURE 1,4,1,20,1,20,ENGINEERING,Returning Students [P]
108,CE5312,LECTURE 1,8,0,0,0,0,ENGINEERING,Returning Students [P]
109,CE5510,LECTURE 1,8,0,0,0,0,ENGINEERING,Returning Students [P]
110,CE5514,LECTURE 1,6,0,0,0,0,ENGINEERING,Returning Students [P]
111,CE5610,LECTURE 1,7,1,1,1,1,ENGINEERING,Returning Students [P]
112,CE5806,LECTURE 1,14,2,100,1,100,ENGINEERING,Returning Students [P]
113,CG3002,LECTURE 1,24,4,500,1,1002,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
114,CG3204L,LECTURE 1,14,1,100,1,100,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
115,CG3207,LECTURE 1,22,0,0,0,0,ENGINEERING,Returning Students [P]
116,CG3207,LECTURE 1,34,4,500,1,1000,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
117,CH1101E,LECTURE 1,22,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
118,CH1101E,LECTURE 1,75,59,1,1,598,ARTS & SOCIAL SCIENCES,New Students [P]
119,CH1101E,LECTURE 1,35,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
120,CH2121,LECTURE 1,20,3,1,1,940,ARTS & SOCIAL SCIENCES,Returning Students [P]
121,CH2121,LECTURE 1,20,10,1,1,11,ARTS & SOCIAL SCIENCES,New Students [P]
122,CH2121,LECTURE 1,30,1,2,1,2,ARTS & SOCIAL SCIENCES,NUS Students [G]
123,CH2161,SECTIONAL TEACHING 1,26,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
124,CH2161,SECTIONAL TEACHING 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
125,CH2162,LECTURE 1,17,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
126,CH2162,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
127,CH2225,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
128,CH2225,LECTURE 1,8,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
129,CH2225,LECTURE 1,15,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
130,CH2243,LECTURE 1,20,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
131,CH2243,LECTURE 1,13,5,1,1,50,ARTS & SOCIAL SCIENCES,New Students [P]
132,CH2243,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
133,CH2244,LECTURE 1,20,2,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
134,CH2244,LECTURE 1,20,6,1,1,300,ARTS & SOCIAL SCIENCES,New Students [P]
135,CH2244,LECTURE 1,30,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [G]
136,CH2292A,LECTURE 1,13,9,1,1,2000,ARTS & SOCIAL SCIENCES,Returning Students [P]
137,CH2292A,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
138,CH2292A,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [G]
139,CH3221,LECTURE 1,20,1,10,1,10,ARTS & SOCIAL SCIENCES,Returning Students [P]
140,CH3221,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
141,CH3221,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
142,CH3223,LECTURE 1,23,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
143,CH3223,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
144,CH3223,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
145,CH3245,LECTURE 1,15,7,1,1,1053,ARTS & SOCIAL SCIENCES,Returning Students [P]
146,CH3245,LECTURE 1,5,3,1,1,11,ARTS & SOCIAL SCIENCES,New Students [P]
147,CH3245,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
148,CH4204,LECTURE 1,18,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
149,CH4223,SEMINAR-STYLE MODULE CLASS 1,27,1,100,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
150,CH4243,SEMINAR-STYLE MODULE CLASS 1,30,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
151,CH4246,SEMINAR-STYLE MODULE CLASS 1,34,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
152,CH4247,SEMINAR-STYLE MODULE CLASS 1,28,1,50,1,50,ARTS & SOCIAL SCIENCES,Returning Students [P]
153,CH4261,SEMINAR-STYLE MODULE CLASS 1,13,2,1,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
154,CL1101E,LECTURE 1,8,5,1,1,500,ARTS & SOCIAL SCIENCES,Returning Students [P]
155,CL1101E,LECTURE 1,80,48,1,1,291,ARTS & SOCIAL SCIENCES,New Students [P]
156,CL1101E,LECTURE 1,40,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
157,CL2101,LECTURE 1,23,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
158,CL2101,LECTURE 1,5,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
159,CL2101,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [G]
160,CL2102,LECTURE 1,28,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
161,CL2102,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
162,CL2102,LECTURE 1,25,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
163,CL2121,LECTURE 1,4,5,2,7,999,ARTS & SOCIAL SCIENCES,Returning Students [P]
164,CL2121,LECTURE 1,5,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
165,CL2280,LECTURE 1,87,28,1,1,1666,ARTS & SOCIAL SCIENCES,Returning Students [P]
166,CL2280,LECTURE 1,10,3,1,1,5,ARTS & SOCIAL SCIENCES,New Students [P]
167,CL2280,LECTURE 1,40,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
168,CL3201,LECTURE 1,18,1,50,1,50,ARTS & SOCIAL SCIENCES,Returning Students [P]
169,CL3201,LECTURE 1,25,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
170,CL3204,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
171,CL3204,LECTURE 1,16,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
172,CL3207,LECTURE 1,7,8,22,83,900,ARTS & SOCIAL SCIENCES,Returning Students [P]
173,CL3207,LECTURE 1,8,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
174,CL3221,LECTURE 1,3,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
175,CL3221,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
176,CM1111,LECTURE SL1,6,17,1,1307,1912,SCIENCE,Returning Students [P]
177,CM1111,LECTURE SL1,40,49,1,60,597,SCIENCE,New Students [P]
178,CM1131,LECTURE SL1,8,10,500,700,2190,SCIENCE,Returning Students [P]
179,CM1131,LECTURE SL1,30,17,1,1,275,SCIENCE,New Students [P]
180,CM1417,LECTURE SL1,19,2,1417,1,1417,SCIENCE,Returning Students [P]
181,CM1417,LECTURE SL1,3,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
182,CM1417,LECTURE SL1,80,18,1,1,30,SCIENCE,New Students [P]
183,CM1417,LECTURE SL1,8,9,7,10,136,SCHOOL OF COMPUTING,New Students [P]
184,CM2101,LECTURE SL1,7,1,1,1,1,SCIENCE,Returning Students [P]
185,CM3222,LECTURE SL1,65,0,0,0,0,SCIENCE,Returning Students [P]
186,CM3231,LECTURE SL1,108,2,1,1,1,SCIENCE,Returning Students [P]
187,CM3242,LECTURE SL1,47,1,1,1,1,SCIENCE,Returning Students [P]
188,CM3291,LECTURE SL1,32,1,1,1,1,SCIENCE,Returning Students [P]
189,CM4211,LECTURE SL1,26,1,100,1,100,SCIENCE,Returning Students [P]
190,CM4212,LECTURE SL1,28,0,0,0,0,SCIENCE,Returning Students [P]
191,CM4237,LECTURE SL1,45,0,0,0,0,SCIENCE,Returning Students [P]
192,CM4242,LECTURE SL1,19,0,0,0,0,SCIENCE,Returning Students [P]
193,CM4269,LECTURE SL1,55,1,1,1,1,SCIENCE,Returning Students [P]
194,CM4271,LECTURE SL1,32,0,0,0,0,SCIENCE,Returning Students [P]
195,CN1111,LECTURE 1,7,0,0,0,0,ENGINEERING,Returning Students [P]
196,CN1111,LECTURE 1,5,0,0,0,0,ENGINEERING,Reserved for [G] in later round
197,CN1111E,LECTURE 1,20,0,0,0,0,ENGINEERING,Returning Students [P]
198,CN1111E,LECTURE 1,30,21,1,1,100,ENGINEERING,New Students [P]
199,CN2121,LECTURE 1,67,6,1,1,10,ENGINEERING,Returning Students [P]
200,CN2121,LECTURE 1,5,0,0,0,0,ENGINEERING,Reserved for [G] in later round
201,CN2121E,LECTURE 1,25,21,1,1,50,ENGINEERING,New Students [P]
202,CN2122,LECTURE 1,81,4,1,1,1,ENGINEERING,Returning Students [P]
203,CN2122,LECTURE 1,5,0,0,0,0,ENGINEERING,Reserved for [G] in later round
204,CN2122E,LECTURE 1,25,21,1,1,50,ENGINEERING,New Students [P]
205,CN3108,SECTIONAL TEACHING 1,19,0,0,0,0,ENGINEERING,Returning Students [P]
206,CN3108,SECTIONAL TEACHING 3,29,1,1,1,1,ENGINEERING,Returning Students [P]
207,CN3121,LECTURE 1,122,3,1,1,2,ENGINEERING,Returning Students [P]
208,CN3121E,LECTURE 1,2,0,0,0,0,ENGINEERING,Returning Students [P]
209,CN3132,LECTURE 1,130,1,1,1,1,ENGINEERING,Returning Students [P]
210,CN3135,LECTURE 1,112,1,1,1,1,ENGINEERING,Returning Students [P]
211,CN3421,LECTURE 1,118,2,1,1,17,ENGINEERING,Returning Students [P]
212,CN4118E,LECTURE 1,194,0,0,0,0,ENGINEERING,Returning Students [P]
213,CN4118R,LECTURE 1,112,1,1,1,1,ENGINEERING,Returning Students [P]
214,CN4121,LECTURE 1,96,3,1,1,100,ENGINEERING,Returning Students [P]
215,CN4121E,LECTURE 1,166,5,1,1,200,ENGINEERING,Returning Students [P]
216,CN4201R,LECTURE 1,70,2,1,1,202,ENGINEERING,Returning Students [P]
217,CN4205R,LECTURE 1,14,0,0,0,0,ENGINEERING,Returning Students [P]
218,CN4216R,LECTURE 1,20,0,0,0,0,ENGINEERING,Returning Students [P]
219,CN4217R,LECTURE 1,43,2,1,1,5,ENGINEERING,Returning Students [P]
220,CN4238R,LECTURE 1,22,1,1,1,1,ENGINEERING,Returning Students [P]
221,CN4241R,LECTURE 1,40,0,0,0,0,ENGINEERING,Returning Students [P]
222,CN4246E,LECTURE 1,33,0,0,0,0,ENGINEERING,Returning Students [P]
223,CN4246R,LECTURE 1,40,0,0,0,0,ENGINEERING,Returning Students [P]
224,CN5222,LECTURE 1,27,2,5,1,103,ENGINEERING,Returning Students [P]
225,CN5251,LECTURE 1,40,0,0,0,0,ENGINEERING,Returning Students [P]
226,CP2201,LECTURE 1,32,49,1,691,4688,SCHOOL OF COMPUTING,Returning Students [P]
227,CP2201,LECTURE 1,12,19,2,500,2410,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
228,CP2201,LECTURE 1,3,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
229,CP2201,LECTURE 1,2,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,New Students [P]
230,CP2201,LECTURE 1,4,0,0,0,0,SCHOOL OF COMPUTING,Reserved for [G] in later round
231,CP3201,LECTURE 1,80,15,1,1,3000,SCHOOL OF COMPUTING,Returning Students [P]
232,CS1010,SECTIONAL TEACHING 1,5,13,272,401,595,SCIENCE,New Students [P]
233,CS1010,SECTIONAL TEACHING 2,8,21,1,436,543,SCIENCE,New Students [P]
234,CS1010,SECTIONAL TEACHING 3,8,16,89,450,591,SCIENCE,New Students [P]
235,CS1010,SECTIONAL TEACHING 5,12,21,1,402,585,SCIENCE,New Students [P]
236,CS1010,SECTIONAL TEACHING 6,1,2,301,303,303,SCIENCE,New Students [P]
237,CS1010,SECTIONAL TEACHING 7,1,2,98,101,101,SCIENCE,New Students [P]
238,CS1010E,SECTIONAL TEACHING 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
239,CS1010E,SECTIONAL TEACHING 1,17,0,0,0,0,ENGINEERING,Returning Students [P]
240,CS1010E,SECTIONAL TEACHING 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
241,CS1010E,SECTIONAL TEACHING 1,8,20,1,280,498,SCIENCE,New Students [P]
242,CS1010E,SECTIONAL TEACHING 1,2,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
243,CS1010E,SECTIONAL TEACHING 2,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
244,CS1010E,SECTIONAL TEACHING 2,14,0,0,0,0,ENGINEERING,Returning Students [P]
245,CS1010E,SECTIONAL TEACHING 2,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
246,CS1010E,SECTIONAL TEACHING 2,8,17,102,300,586,SCIENCE,New Students [P]
247,CS1010E,SECTIONAL TEACHING 2,2,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
248,CS1010E,SECTIONAL TEACHING 3,8,0,0,0,0,ENGINEERING,Returning Students [P]
249,CS1010E,SECTIONAL TEACHING 3,4,8,225,300,417,SCIENCE,New Students [P]
250,CS1010E,SECTIONAL TEACHING 3,2,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
251,CS1020,SECTIONAL TEACHING 1,4,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
252,CS1020,SECTIONAL TEACHING 1,19,2,1,1,100,SCIENCE,Returning Students [P]
253,CS1020,SECTIONAL TEACHING 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
254,CS1020,SECTIONAL TEACHING 1,3,7,1,826,999,SCHOOL OF COMPUTING,NUS Students [G]
255,CS1020E,LECTURE 1,4,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
256,CS1020E,LECTURE 1,16,0,0,0,0,ENGINEERING,Returning Students [P]
257,CS1020E,LECTURE 1,3,1,10,1,10,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
258,CS1020E,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
259,CS1020E,LECTURE 1,10,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
260,CS1231,SECTIONAL TEACHING 1,15,0,0,0,0,ENGINEERING,Returning Students [P]
261,CS1231,SECTIONAL TEACHING 1,7,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
262,CS1231,SECTIONAL TEACHING 1,2,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
263,CS1231,SECTIONAL TEACHING 1,45,44,1,1,401,SCHOOL OF COMPUTING,New Students [P]
264,CS1231,SECTIONAL TEACHING 1,5,0,0,0,0,SCHOOL OF COMPUTING,Reserved for [G] in later round
265,CS1231,SECTIONAL TEACHING 2,15,2,123,1,515,ENGINEERING,Returning Students [P]
266,CS1231,SECTIONAL TEACHING 2,8,2,10,1,100,SCHOOL OF COMPUTING,Returning Students [P]
267,CS1231,SECTIONAL TEACHING 2,2,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
268,CS1231,SECTIONAL TEACHING 2,17,1,10,1,10,SCHOOL OF COMPUTING,New Students [P]
269,CS1231,SECTIONAL TEACHING 2,5,0,0,0,0,SCHOOL OF COMPUTING,Reserved for [G] in later round
270,CS2010,LECTURE 1,20,1,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
271,CS2010,LECTURE 1,19,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
272,CS2010,LECTURE 1,15,3,1,1,2,SCHOOL OF COMPUTING,New Students [P]
273,CS2010,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,Reserved for [G] in later round
274,CS2100,LECTURE 1,19,1,10,1,10,SCHOOL OF COMPUTING,Returning Students [P]
275,CS2100,LECTURE 1,63,22,1,1,1000,SCHOOL OF COMPUTING,New Students [P]
276,CS2100,LECTURE 1,7,10,2,200,1783,SCHOOL OF COMPUTING,NUS Students [G]
