,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
36,BSP3001,SECTIONAL TEACHING A5,14,1,100,1,100,SCHOOL OF BUSINESS,NUS Students [P]
37,BSP3001,SECTIONAL TEACHING A6,13,2,1,1,1,SCHOOL OF BUSINESS,NUS Students [P]
38,BSP4512,SECTIONAL TEACHING B1,1,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
39,CE2112,LECTURE 1,63,0,0,0,0,ENGINEERING,"NUS Students [P, G]"
40,CE2183,LECTURE 1,90,4,1,1,1,ENGINEERING,"NUS Students [P, G]"
41,CE3115,LECTURE 1,84,3,1,1,1,ENGINEERING,NUS Students [P]
42,CE3132,LECTURE 1,71,3,1,1,10,ENGINEERING,NUS Students [P]
43,CE3155,LECTURE 1,55,4,1,1,10,ENGINEERING,NUS Students [P]
44,CE3165,LECTURE 1,50,4,1,1,1,ENGINEERING,NUS Students [P]
45,CE4103,LECTURE Dsg,53,1,1,1,1,ENGINEERING,NUS Students [P]
46,CE4104,LECTURE Prj,82,4,1,1,1,ENGINEERING,NUS Students [P]
47,CE4258,LECTURE 1,24,0,0,0,0,ENGINEERING,NUS Students [P]
48,CE5106,LECTURE 1,11,1,1,1,1,ENGINEERING,NUS Students [P]
49,CE5107,LECTURE 1,2,1,1,1,1,ENGINEERING,NUS Students [P]
50,CE5112,LECTURE 1,10,0,0,0,0,ENGINEERING,NUS Students [P]
51,CE5204,LECTURE 1,12,0,0,0,0,ENGINEERING,NUS Students [P]
52,CE5207,LECTURE 1,13,2,1000,1,1235,ENGINEERING,NUS Students [P]
53,CE5308,LECTURE 1,12,0,0,0,0,ENGINEERING,NUS Students [P]
54,CE5313,LECTURE 1,8,0,0,0,0,ENGINEERING,NUS Students [P]
55,CE5513,LECTURE 1,17,1,1,1,1,ENGINEERING,NUS Students [P]
56,CE5604,LECTURE 1,4,1,5528,1,5528,ENGINEERING,NUS Students [P]
57,CE5611,LECTURE 1,14,0,0,0,0,ENGINEERING,NUS Students [P]
58,CE5710,LECTURE 1,13,0,0,0,0,ENGINEERING,NUS Students [P]
59,CE5711,LECTURE 1,15,0,0,0,0,ENGINEERING,NUS Students [P]
60,CE5715,LECTURE 1,13,1,1,1,1,ENGINEERING,NUS Students [P]
61,CE5806,LECTURE 1,15,0,0,0,0,ENGINEERING,NUS Students [P]
62,CE5881,LECTURE 1,8,0,0,0,0,ENGINEERING,NUS Students [P]
63,CG3204L,LECTURE 1,13,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,NUS Students [P]
64,CH1101E,LECTURE 1,43,14,1,1,1059,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
65,CH2141,LECTURE 1,49,16,1,1,2104,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
66,CH2162,LECTURE 1,12,2,1,1,5172,ARTS & SOCIAL SCIENCES,NUS Students [P]
67,CH2225,LECTURE 1,22,1,1,1,1,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
68,CH2228,LECTURE 1,3,2,125,1,500,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
69,CH2243,LECTURE 1,25,1,3,1,3,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
70,CH2291,LECTURE 1,125,21,1,1,2808,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
71,CH2292A,LECTURE 1,28,8,1,1,1022,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
72,CH3226,LECTURE 1,20,2,1,1,50,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
73,CH3243,LECTURE 1,16,5,1,1,2011,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
74,CH3247,LECTURE 1,28,2,1,1,250,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
75,CH4202,SEMINAR-STYLE MODULE CLASS 1,11,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
76,CH4204,LECTURE 1,11,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
77,CH4226,SEMINAR-STYLE MODULE CLASS 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
78,CH4244,SEMINAR-STYLE MODULE CLASS 1,16,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
79,CH4246,SEMINAR-STYLE MODULE CLASS 1,9,2,1,1,4519,ARTS & SOCIAL SCIENCES,NUS Students [P]
80,CH4261,SEMINAR-STYLE MODULE CLASS 1,12,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
81,CH4281,SEMINAR-STYLE MODULE CLASS 1,18,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
82,CL1101E,LECTURE 1,73,28,1,1,1656,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
83,CL2101,LECTURE 1,25,8,1,1,370,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
84,CL2103,LECTURE 1,14,9,1,1,1258,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
85,CL2241,LECTURE 1,19,1,1,1,1,ARTS & SOCIAL SCIENCES,NUS Students [P]
86,CL2281,LECTURE 1,9,15,11,655,2369,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
87,CL2291,LECTURE 1,68,2,1,1,10,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
88,CL3203,LECTURE 1,12,4,1,1,1021,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
89,CL3281,LECTURE 1,5,4,10,1,489,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
90,CM1101,LECTURE SL1,23,4,1,1,1000,SCIENCE,NUS Students [P]
91,CM1111,LECTURE SL1,43,2,1,1,200,SCIENCE,NUS Students [P]
92,CM1121,LECTURE SL1,4,7,1,400,1000,SCIENCE,NUS Students [P]
93,CM1161,LECTURE SL1,62,10,1,1,5164,SCIENCE,NUS Students [P]
94,CM1502,LECTURE 1,2,0,0,0,0,SCIENCE,NUS Students [P]
95,CM2101,LECTURE SL1,42,5,1,1,2500,SCIENCE,NUS Students [P]
96,CM2102,LECTURE SL1,12,1,1,1,1,SCIENCE,NUS Students [P]
97,CM2111,LECTURE SL1,52,1,1,1,1,SCIENCE,NUS Students [P]
98,CM2121,LECTURE SL1,38,2,1,1,1280,SCIENCE,NUS Students [P]
99,CM2132,LECTURE SL1,38,0,0,0,0,SCIENCE,NUS Students [P]
100,CM3212,LECTURE SL1,2,7,250,3000,3500,SCIENCE,NUS Students [P]
101,CM3222,LECTURE SL1,87,8,1,1,500,SCIENCE,NUS Students [P]
102,CM3225,LECTURE SL1,66,4,20,1,500,SCIENCE,NUS Students [P]
103,CM3231,LECTURE SL1,55,4,1,1,10,SCIENCE,NUS Students [P]
104,CM3251,LECTURE SL1,114,0,0,0,0,SCIENCE,NUS Students [P]
105,CM3262,LECTURE SL1,33,2,10,1,50,SCIENCE,NUS Students [P]
106,CM3264,LECTURE SL1,31,0,0,0,0,SCIENCE,NUS Students [P]
107,CM3265,LECTURE SL1,45,0,0,0,0,SCIENCE,NUS Students [P]
108,CM3291,LECTURE SL1,24,0,0,0,0,SCIENCE,NUS Students [P]
109,CM3292,LECTURE SL1,16,4,1,1,2905,SCIENCE,NUS Students [P]
110,CM3295,LECTURE SL1,12,0,0,0,0,SCIENCE,NUS Students [P]
111,CM3296,LECTURE SL1,4,0,0,0,0,SCIENCE,NUS Students [P]
112,CM3301,LECTURE SL1,22,4,1,1,17,SCIENCE,NUS Students [P]
113,CM4212,LECTURE SL1,3,1,3170,1,3170,SCIENCE,NUS Students [P]
114,CM4223,LECTURE SL1,58,1,2000,1,2000,SCIENCE,NUS Students [P]
115,CM4236,LECTURE SL1,2,2,2162,1,2162,SCIENCE,NUS Students [P]
116,CM4237,LECTURE SL1,32,2,10,1,2951,SCIENCE,NUS Students [P]
117,CM4241,LECTURE SL1,37,6,1,1,3044,SCIENCE,NUS Students [P]
118,CM4268,LECTURE SL1,54,3,1,1,2000,SCIENCE,NUS Students [P]
119,CN1111,LECTURE 1,9,4,1,1,200,ENGINEERING,"NUS Students [P, G]"
120,CN1111E,LECTURE 1,22,1,100,1,100,ENGINEERING,NUS Students [P]
121,CN2116,LECTURE 1,38,2,1,1,10,ENGINEERING,"NUS Students [P, G]"
122,CN2116E,LECTURE 1,46,0,0,0,0,ENGINEERING,NUS Students [P]
123,CN2125,LECTURE 1,39,0,0,0,0,ENGINEERING,NUS Students [P]
124,CN2125E,LECTURE 1,28,0,0,0,0,ENGINEERING,NUS Students [P]
125,CN3109,SECTIONAL TEACHING 2,1,3,2200,3650,3650,ENGINEERING,NUS Students [P]
126,CN3124,LECTURE 1,36,4,1,1,1,ENGINEERING,NUS Students [P]
127,CN3124E,LECTURE 1,36,0,0,0,0,ENGINEERING,NUS Students [P]
128,CN4118E,LECTURE 1,56,4,1,1,100,ENGINEERING,NUS Students [P]
129,CN4118R,LECTURE 1,157,25,1,1,4501,ENGINEERING,NUS Students [P]
130,CN4120E,LECTURE 1,83,0,0,0,0,ENGINEERING,NUS Students [P]
131,CN4120R,LECTURE 1,83,3,1,1,1,ENGINEERING,NUS Students [P]
132,CN4121,LECTURE 1,132,2,1,1,3,ENGINEERING,NUS Students [P]
133,CN4121E,LECTURE 1,68,0,0,0,0,ENGINEERING,NUS Students [P]
134,CN4203R,LECTURE 1,42,3,1,1,5000,ENGINEERING,NUS Students [P]
135,CN4211R,LECTURE 1,56,0,0,0,0,ENGINEERING,NUS Students [P]
136,CN4215R,LECTURE 1,15,4,1,1,1000,ENGINEERING,NUS Students [P]
137,CN4223R,LECTURE 1,13,2,1,1,12,ENGINEERING,NUS Students [P]
138,CN4227E,LECTURE 1,32,0,0,0,0,ENGINEERING,NUS Students [P]
139,CN4227R,LECTURE 1,36,3,1,1,20,ENGINEERING,NUS Students [P]
140,CN4245R,LECTURE 1,56,0,0,0,0,ENGINEERING,NUS Students [P]
141,CN4246E,LECTURE 1,17,0,0,0,0,ENGINEERING,NUS Students [P]
142,CN4247R,LECTURE 1,11,0,0,0,0,ENGINEERING,NUS Students [P]
143,CN4248,LECTURE 1,4,1,1,1,1,ENGINEERING,NUS Students [P]
144,CN4249,LECTURE 1,25,0,0,0,0,ENGINEERING,NUS Students [P]
145,CN5251,LECTURE 1,15,3,10,1,11,ENGINEERING,NUS Students [P]
146,CS1010E,SECTIONAL TEACHING 1,1,9,6,1111,1111,SCHOOL OF COMPUTING,"NUS Students [P, G]"
147,CS1020,SECTIONAL TEACHING 1,44,7,1,1,1551,SCHOOL OF COMPUTING,"NUS Students [P, G]"
148,CS1020E,LECTURE 1,2,2,10,1,201,SCHOOL OF COMPUTING,"NUS Students [P, G]"
149,CS1102,LECTURE 1,22,2,1,1,1,SCHOOL OF COMPUTING,"NUS Students [P, G]"
150,CS1102C,LECTURE ALL,12,1,1,1,1,SCHOOL OF COMPUTING,"NUS Students [P, G]"
151,CS1231,SECTIONAL TEACHING 1,20,6,1,1,1000,SCHOOL OF COMPUTING,"NUS Students [P, G]"
152,CS1231,SECTIONAL TEACHING 2,10,2,10,1,10,SCHOOL OF COMPUTING,"NUS Students [P, G]"
153,CS2102,LECTURE 1,125,8,1,1,100,SCHOOL OF COMPUTING,"NUS Students [P, G]"
154,CS2103,LECTURE 1,39,1,106,1,106,SCHOOL OF COMPUTING,"NUS Students [P, G]"
155,CS2103,LECTURE 2,76,1,1,1,1,SCHOOL OF COMPUTING,"NUS Students [P, G]"
156,CS2105,LECTURE 1,107,6,1,1,200,SCHOOL OF COMPUTING,"NUS Students [P, G]"
157,CS2106,LECTURE 1,76,10,1,1,100,SCHOOL OF COMPUTING,"NUS Students [P, G]"
158,CS2271,LECTURE 1,35,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
159,CS2281,LECTURE 1,26,3,1,1,700,SCHOOL OF COMPUTING,NUS Students [P]
160,CS3103,LECTURE 1,71,3,1,1,1000,SCHOOL OF COMPUTING,"NUS Students [P, G]"
161,CS3211,LECTURE 1,20,3,1,1,100,SCHOOL OF COMPUTING,"NUS Students [P, G]"
162,CS3215,LECTURE 1,52,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
163,CS3223,LECTURE 1,22,2,1,1,1000,SCHOOL OF COMPUTING,"NUS Students [P, G]"
164,CS3225,LECTURE 1,21,2,1,1,1,SCHOOL OF COMPUTING,NUS Students [P]
165,CS3230,LECTURE 1,36,8,1,1,807,SCHOOL OF COMPUTING,"NUS Students [P, G]"
166,CS3240,LECTURE 1,1,5,1,6088,6088,SCHOOL OF COMPUTING,"NUS Students [P, G]"
167,CS3241,LECTURE 1,26,8,1,1,2116,SCHOOL OF COMPUTING,"NUS Students [P, G]"
168,CS3243,LECTURE 1,24,4,1,1,10,SCHOOL OF COMPUTING,"NUS Students [P, G]"
169,CS3245,LECTURE 1,49,4,1,1,100,SCHOOL OF COMPUTING,"NUS Students [P, G]"
170,CS3248,LECTURE 1,15,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
171,CS3271,LECTURE 1,12,2,1,1,2,SCHOOL OF COMPUTING,NUS Students [P]
172,CS4215,LECTURE 1,20,3,1,1,100,SCHOOL OF COMPUTING,NUS Students [P]
173,CS4216,LECTURE 1,40,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
174,CS4220,LECTURE 1,38,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
175,CS4236,LECTURE 1,38,1,153,1,153,SCHOOL OF COMPUTING,NUS Students [P]
176,CS4241,LECTURE 1,40,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
177,CS4244,LECTURE 1,46,1,1,1,1,SCHOOL OF COMPUTING,NUS Students [P]
178,CS4340,LECTURE 1,13,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
179,CS5205,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
180,CS5209,LECTURE 1,4,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
181,CS5214,LECTURE 1,9,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
182,CS5218,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
183,CS5222,LECTURE 1,6,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
184,CS5226,LECTURE 1,6,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
185,CS5228,LECTURE 1,9,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
186,CS5230,LECTURE 1,7,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
187,CS5233,LECTURE 1,5,3,979,1,3000,SCHOOL OF COMPUTING,NUS Students [P]
188,CS5237,LECTURE 1,4,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
189,CS5239,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
190,CS5248,LECTURE 1,8,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
191,CS5322,LECTURE 1,8,1,1,1,1,SCHOOL OF COMPUTING,NUS Students [P]
192,CS5340,LECTURE 1,7,1,2023,1,2023,SCHOOL OF COMPUTING,NUS Students [P]
193,CS5341,LECTURE 1,2,1,100,1,100,SCHOOL OF COMPUTING,NUS Students [P]
194,CS5342,LECTURE 1,8,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
195,DSC1007,LECTURE E1,65,1,154,1,154,SCHOOL OF BUSINESS,NUS Students [P]
196,DSC2006,LECTURE F1,1,7,100,5400,5400,SCHOOL OF BUSINESS,"NUS Students [P, G]"
197,DSC3201,SECTIONAL TEACHING A1,9,7,1,1,1368,SCHOOL OF BUSINESS,"NUS Students [P, G]"
198,DSC3201,SECTIONAL TEACHING A2,18,2,200,1,245,SCHOOL OF BUSINESS,"NUS Students [P, G]"
199,DSC3213,SECTIONAL TEACHING D1,19,9,1,1,480,SCHOOL OF BUSINESS,"NUS Students [P, G]"
200,DSC3214,SECTIONAL TEACHING E1,10,3,1,1,1199,SCHOOL OF BUSINESS,"NUS Students [P, G]"
201,DSC3217,SECTIONAL TEACHING G1,11,6,1,1,1285,SCHOOL OF BUSINESS,"NUS Students [P, G]"
202,DSC3222L,SECTIONAL TEACHING F1,24,3,1,1,55,SCHOOL OF BUSINESS,"NUS Students [P, G]"
203,DSC3222L,SECTIONAL TEACHING F2,33,1,50,1,50,SCHOOL OF BUSINESS,"NUS Students [P, G]"
204,DSC4211D,SECTIONAL TEACHING J1,19,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
205,DSC4211D,SECTIONAL TEACHING J2,13,3,1,1,500,SCHOOL OF BUSINESS,NUS Students [P]
206,DSC5211A,SECTIONAL TEACHING A1,13,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
207,EC1101E,LECTURE 1,48,2,1,1,1000,ARTS & SOCIAL SCIENCES,NUS Students [P]
208,EC1301,LECTURE 1,108,37,1,1,564,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
209,EC1301,LECTURE 2,131,21,1,1,1705,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
210,EC2102,LECTURE 1,1,15,1,2101,2101,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
211,EC2104,LECTURE 1,69,17,1,1,650,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
212,EC2303,LECTURE 1,19,19,2,1,2500,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
213,EC3312,LECTURE 1,1,11,1,2308,2308,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
214,EC3322,LECTURE 1,1,10,96,2174,2174,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
215,EC3333,LECTURE 1,1,7,354,1499,1499,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
216,EC3341,LECTURE 1,2,8,1,801,1363,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
217,EC3351,LECTURE 1,4,16,15,900,1955,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
218,EC3381,LECTURE 1,1,5,100,798,798,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
219,EC3396,SEMINAR-STYLE MODULE CLASS 1,15,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
220,EC4303,SEMINAR-STYLE MODULE CLASS 1,8,2,50,1,494,ARTS & SOCIAL SCIENCES,NUS Students [P]
221,EC4333,LECTURE 1,1,9,283,1587,1587,ARTS & SOCIAL SCIENCES,NUS Students [P]
222,EC4394,LECTURE 1,1,16,1,1605,1605,ARTS & SOCIAL SCIENCES,NUS Students [P]
223,EC4880,LECTURE 1,2,7,1,704,956,ARTS & SOCIAL SCIENCES,NUS Students [P]
224,EE2001,LECTURE L1,65,1,400,1,400,ENGINEERING,NUS Students [P]
225,EE2001,LECTURE L2,55,2,1,1,100,ENGINEERING,NUS Students [P]
226,EE2001,LECTURE L3,59,4,1,1,3333,ENGINEERING,NUS Students [P]
227,EE2004,LECTURE ALL,32,0,0,0,0,ENGINEERING,"NUS Students [P, G]"
228,EE2005,LECTURE ALL,14,1,100,1,100,ENGINEERING,"NUS Students [P, G]"
229,EE2005E,LECTURE 1,148,1,1,1,1,ENGINEERING,NUS Students [P]
230,EE2006,LECTURE ALL,4,0,0,0,0,ENGINEERING,NUS Students [P]
231,EE2006E,LECTURE ALL,154,1,1,1,1,ENGINEERING,NUS Students [P]
232,EE2007E,LECTURE 1,43,3,1,1,1,ENGINEERING,NUS Students [P]
233,EE2010,PACKAGED LECTURE 1,8,0,0,0,0,ENGINEERING,"NUS Students [P, G]"
234,EE2010,PACKAGED LECTURE 2,11,0,0,0,0,ENGINEERING,"NUS Students [P, G]"
235,EE2010,PACKAGED LECTURE 3,13,0,0,0,0,ENGINEERING,"NUS Students [P, G]"
236,EE2010,PACKAGED LECTURE 4,11,1,700,1,700,ENGINEERING,"NUS Students [P, G]"
237,EE2011,LECTURE ALL,32,0,0,0,0,ENGINEERING,NUS Students [P]
238,EE2011E,LECTURE 1,245,4,1,1,1,ENGINEERING,NUS Students [P]
239,EE2013,LECTURE ALL,24,3,1,1,3,ENGINEERING,NUS Students [P]
240,EE3001,LECTURE P,197,1,951,1,951,ENGINEERING,NUS Students [P]
241,EE3101,PACKAGED LECTURE 1,98,3,1,1,1007,ENGINEERING,NUS Students [P]
242,EE3208,PACKAGED LECTURE 1,51,0,0,0,0,ENGINEERING,NUS Students [P]
243,EE3208E,LECTURE 1,49,0,0,0,0,ENGINEERING,NUS Students [P]
244,EE3304,PACKAGED LECTURE 1,134,5,1,1,1656,ENGINEERING,NUS Students [P]
245,EE3406,PACKAGED LECTURE 1,212,1,1,1,1,ENGINEERING,NUS Students [P]
246,EE3406E,LECTURE 1,34,1,10,1,10,ENGINEERING,NUS Students [P]
247,EE3407,PACKAGED LECTURE 1,63,5,10,1,6491,ENGINEERING,NUS Students [P]
248,EE3407E,PACKAGED LECTURE 1,11,2,1,1,100,ENGINEERING,NUS Students [P]
249,EE3501,PACKAGED LECTURE 1,12,1,1,1,1,ENGINEERING,NUS Students [P]
250,EE3501E,LECTURE 1,1,3,2,3554,3554,ENGINEERING,NUS Students [P]
251,EE3601,PACKAGED LECTURE 1,70,1,1,1,1,ENGINEERING,NUS Students [P]
252,EE3701,PACKAGED LECTURE 1,4,1,1,1,1,ENGINEERING,NUS Students [P]
253,EE4104,PACKAGED LECTURE 1,8,2,555,1,555,ENGINEERING,NUS Students [P]
254,EE4110,PACKAGED LECTURE 1,31,1,1,1,1,ENGINEERING,NUS Students [P]
255,EE4112E,LECTURE 1,11,0,0,0,0,ENGINEERING,NUS Students [P]
256,EE4114,PACKAGED LECTURE 1,22,0,0,0,0,ENGINEERING,NUS Students [P]
257,EE4210,LECTURE 1,80,1,5576,1,5576,ENGINEERING,NUS Students [P]
258,EE4212,PACKAGED LECTURE 1,50,0,0,0,0,ENGINEERING,NUS Students [P]
259,EE4213,PACKAGED LECTURE 1,64,1,5471,1,5471,ENGINEERING,NUS Students [P]
260,EE4218,PACKAGED LECTURE 1,27,2,1,1,20,ENGINEERING,NUS Students [P]
261,EE4302,PACKAGED LECTURE 1,1,3,500,4026,4026,ENGINEERING,NUS Students [P]
262,EE4306,PACKAGED LECTURE 1,48,0,0,0,0,ENGINEERING,NUS Students [P]
263,EE4307,PACKAGED LECTURE 1,32,1,20,1,20,ENGINEERING,NUS Students [P]
264,EE4401,PACKAGED LECTURE 1,2,3,7,1200,1232,ENGINEERING,NUS Students [P]
265,EE4408,PACKAGED LECTURE 1,79,1,1,1,1,ENGINEERING,NUS Students [P]
266,EE4412,PACKAGED LECTURE 1,129,3,21,1,2222,ENGINEERING,NUS Students [P]
267,EE4412E,LECTURE 1,52,1,2500,1,2500,ENGINEERING,NUS Students [P]
268,EE4413,PACKAGED LECTURE 1,75,0,0,0,0,ENGINEERING,NUS Students [P]
269,EE4415,PACKAGED LECTURE 1,53,0,0,0,0,ENGINEERING,NUS Students [P]
270,EE4415E,LECTURE 1,11,0,0,0,0,ENGINEERING,NUS Students [P]
271,EE4501,PACKAGED LECTURE 1,49,2,1,1,4844,ENGINEERING,NUS Students [P]
272,EE4509,PACKAGED LECTURE 1,29,7,10,1,4749,ENGINEERING,NUS Students [P]
273,EE4510,PACKAGED LECTURE 1,19,0,0,0,0,ENGINEERING,NUS Students [P]
274,EE4603,PACKAGED LECTURE 1,125,4,1,1,1000,ENGINEERING,NUS Students [P]
275,EE4702,PACKAGED LECTURE 1,15,0,0,0,0,ENGINEERING,NUS Students [P]
